FIPS,year,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m65_r
"Illinois",2013,266.899,0.001,0.00131,32.10154,4.46e-08,.0278176,.4884039,.0451742,.1236722,14.00788,.5169309,.1663444,.23796,.0481206,.0028887,.0277553,.4541295,.0054307,.0001747,.3995468,.5976622,.0027911,266.8987,267.2782,266.549,266.6928,267.3925,266.9732,266.9288,266.9289,267.1111,267.755,267.3467,267.262,266.4218,267.0638,266.6157,266.5565,267.182,266.7673,266.6984,267.4243,267.4327,267.0099,266.7972,267.4586,267.0068,266.9074,267.5933,267.1797,267.0779,267.7836,267.7505,267.3293,266.9315,266.4895,266.3869,267.0916,267.0871,266.6331,267.2125,267.2089,266.7793,267.4687,267.3268,266.8752,266.7564,267.4942,267.4487,266.9854,267.6212,267.5751,267.1454,267.7781,266.9589,266.9211,266.4633,267.1215,267.2435,267.3619,267.3008,266.8343,267.4843,267.6018,266.9544,267.3357,270.1912,267.2301
"Illinois",2015,266.807,0.002,0.00165,30.57549,-2.97e-08,.0860775,.4905831,.0496677,.1227173,13.9953,.4977526,.1640092,.2611573,.0532855,.0007748,.0230206,.5085115,.0130052,.000495,.4063462,.590147,.0035068,266.8067,267.2087,267.244,266.3043,266.8566,266.7495,266.5445,267.375,266.7409,267.2499,267.1541,266.755,266.8043,267.2705,267.1735,266.8257,266.4115,266.2386,265.9429,266.8145,266.7295,266.5261,266.9301,267.4067,267.3054,266.8959,266.8574,266.6872,266.2571,267.2094,266.9243,266.7258,266.8858,266.7178,266.3041,267.2228,266.9904,266.7888,266.3588,266.2026,265.922,266.708,267.0334,266.8569,266.4234,267.3573,267.0543,266.8498,266.8133,266.5011,266.2288,266.8963,266.8228,266.5383,266.2587,266.9594,266.1745,266.9777,266.653,266.3742,267.0166,266.4696,266.4973,266.6093,271.2965,266.5241
"Illinois",2017,266.929,,,,,,,,,,,,,,,,,,,,,,266.9286,267.3306,267.3659,266.4261,266.9784,266.8714,266.6663,267.4968,266.8627,267.3717,267.2759,266.8769,266.9261,267.3923,267.2953,266.9475,266.5333,266.3604,266.0647,266.9364,266.8513,266.6479,267.0519,267.5285,267.4272,267.0177,266.9792,266.809,266.3789,267.3312,267.0461,266.8476,267.0076,266.8396,266.4259,267.3446,267.1122,266.9106,266.4806,266.3245,266.0439,266.8298,267.1552,266.9788,266.5452,267.4791,267.1761,266.9716,266.9351,266.623,266.3506,267.0181,266.9447,266.6602,266.3805,267.0813,266.2964,267.0995,266.7748,266.496,267.1385,266.5914,266.6192,266.7311,,
"Indiana",1992,257.264,0.000,0.00000,844.85260,.9456893,.0832327,.4789543,.0030244,.008245,13.94568,.8896419,.0841783,.0130912,.0046904,.0083982,0,,,,.042769,.8863797,.0708514,257.2641,252.352,,256.9108,256.2165,258.4389,256.1297,,252.9104,251.3905,253.4574,252.4634,,,,,255.968,258.1226,256.3573,257.081,255.1251,257.2454,,,,,251.9014,254.0118,253.0112,252.2153,251.5156,253.521,,,,,,,256.8914,255.3719,257.4822,255.9736,,,,,,,252.7441,252.0151,254.0648,252.3104,,,,,256.249,,,,,252.8261,,,,
"Indiana",1994,248.991,0.008,0.00817,15.29101,1.16e-08,-.145665,.4393659,0,.1111427,13.88169,.9097377,.0174435,.0378047,.0170597,.0179544,0,,,,.0713431,.8740296,.0546273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Indiana",2002,264.888,0.001,0.00099,13.28373,4.48e-10,.0906643,.4779519,.0107637,.1027726,14.26507,.8627869,.0967182,.0200899,.008946,.0013031,.0101559,.1680871,.079569,.0189726,.2553587,.7403224,.0043189,264.8881,259.5009,261.9342,263.3017,265.4199,267.946,262.2516,259.2243,259.4095,260.0767,262.4323,258.5758,261.045,262.6172,264.4641,260.3649,263.9924,266.4472,261.6353,267.5359,262.9909,265.3279,259.1701,259.7792,261.7628,258.3674,259.9735,262.3329,258.5589,262.1329,259.3253,261.4572,261.8133,263.714,260.0102,264.2775,261.1715,262.885,266.2387,262.4232,264.7318,265.1735,259.7111,261.7369,258.3736,261.5195,259.0813,260.8616,262.0641,259.2777,261.4321,261.3512,263.6318,260.8363,262.5965,262.8732,264.6657,261.5085,259.058,260.8922,260.796,261.3351,262.6263,260.8246,,
"Indiana",2003,264.833,0.001,0.00082,14.46739,-2.25e-08,.10634,.5093409,.0177474,.1103516,14.30048,.8158172,.1216333,.032464,.0101084,.0030763,.0169008,.2174245,.0713836,0,.277748,.7189963,.0032557,264.8325,260.1029,262.7378,263.4875,265.2142,268.2913,263.0953,260.201,260.0864,260.526,263.4431,259.8874,261.9397,263.2197,265.5573,261.8852,264.0081,267.0511,262.6212,267.6166,263.527,266.5647,260.1815,260.566,263.0634,260.0094,260.4926,263.4174,259.9285,262.8788,260.3361,263.1427,262.5036,264.919,261.5947,265.079,262.3546,264.6869,266.5655,263.0973,266.1144,266.0066,260.5347,263.0761,260.0417,262.5374,260.3974,262.8008,262.8853,260.3504,263.1745,262.6416,264.5449,262.0877,264.4715,264.261,265.6473,262.5714,260.4089,262.8603,262.3307,262.6923,264.0951,262.401,262.3429,262.3429
"Indiana",2005,261.014,0.001,0.00087,14.33553,-5.71e-09,.0185658,.4892804,.0137338,.1124147,14.29533,.8096769,.1276866,.0296519,.0080381,.0018242,.0231223,.2675281,.0892465,.0088481,.3211859,.6721766,.0066375,261.0137,256.0719,259.892,259.4608,261.7386,264.2326,259.0003,256.8963,256.0249,256.8356,259.1573,255.8922,258.8203,260.6275,262.5027,258.8825,260.3292,262.7735,258.5198,263.9592,259.748,262.1899,256.7893,257.5041,259.5029,256.7451,256.7608,259.1018,255.9412,258.9933,256.6579,258.8846,259.6622,261.5703,258.5015,262.3398,259.5685,261.429,262.688,259.2967,261.7312,262.0119,257.3896,259.4247,256.7302,259.2897,257.3545,259.2719,258.9547,256.6646,258.925,258.7624,261.5341,259.2156,261.1145,261.2924,261.6243,259.2333,257.3177,259.2815,259.0956,258.8023,261.0287,259.1112,259.5935,259.0457
"Indiana",2007,264.096,0.001,0.00084,13.90534,2.08e-08,.0949501,.4999364,.0182115,.112131,14.28209,.7877908,.1246729,.0464173,.0115777,.0014291,.0281123,.2789434,.0729371,.00035,.3089023,.6850041,.0060935,264.0959,259.203,262.4793,262.562,264.9565,267.153,262.147,259.6805,259.1548,260.098,262.1275,258.983,261.4759,263.3844,264.9764,261.5095,263.5557,265.7073,261.6274,267.0584,263.0358,265.1845,259.5999,260.4636,262.1717,259.4953,260.0161,262.0713,259.0202,262.136,259.8846,261.8269,262.4716,264.1068,261.1344,265.0157,262.3745,263.9566,265.7873,262.5437,264.6854,265.1839,260.364,262.1187,259.4938,262.1631,260.2829,261.9173,262.0883,259.8754,261.856,261.8774,264.2552,262.0195,263.6454,264.024,264.7515,262.1189,260.2501,261.9393,261.9446,261.8995,263.7543,261.9619,262.813,261.8835
"Indiana",2009,265.691,0.001,0.00084,13.24351,-2.08e-09,.1050364,.495365,.026224,.0933503,14.24645,.762211,.1242495,.0644575,.0143548,.0007691,.0339582,.2801533,.0891788,0,.3117359,.6851136,.0031505,265.6913,261.0006,263.8181,264.6625,265.5532,268.2806,264.0257,261.2584,261.4004,260.92,263.4515,260.9649,263.2365,263.8062,265.9499,263.0781,264.6562,267.33,263.8913,267.3692,263.9033,266.5849,261.6057,261.1247,263.3567,261.2473,261.2575,263.8439,261.4056,262.6629,260.8744,263.3473,263.2994,265.4898,263.0468,265.224,263.0129,265.1578,266.5897,263.794,266.469,265.752,261.4206,263.7298,261.635,262.5838,261.1017,263.2872,263.0326,261.2462,263.7804,262.5792,264.8571,262.9888,265.1849,264.4422,265.6976,262.9321,261.4316,263.6969,262.5295,262.9806,264.497,262.9067,264.2113,262.8314
"Indiana",2011,264.730,0.001,0.00086,13.47510,5.12e-08,.0354793,.501504,.029015,.1271903,14.20013,.7293931,.1375435,.0767232,.0146375,.0030109,.0386918,.3531148,.0853606,.0003576,.3619705,.6346072,.0034223,264.7299,260.2824,263.383,263.7161,265.8359,266.8646,262.7041,260.8383,260.7462,261.3992,262.2626,260.119,262.7533,264.4899,265.137,262.3912,264.8781,265.9132,262.7124,267.2828,263.8167,264.7729,261.2189,261.8187,262.5126,260.7119,261.7343,262.7202,260.6525,262.7577,261.2247,262.032,263.8947,264.6033,262.4283,265.6207,263.4339,264.0558,266.4145,263.7673,264.7966,265.2571,262.0966,262.9144,261.1611,262.9452,261.6802,262.3271,263.1186,261.6207,262.5592,262.5443,265.132,263.424,264.1405,264.5404,265.2509,263.2642,262.017,262.7945,262.773,262.9639,264.5918,263.1471,265.3239,263.063
"Indiana",2013,267.273,0.001,0.00087,31.44753,5.30e-08,.0396537,.4918308,.031964,.1316633,14.20469,.742931,.1137966,.0875343,.0168417,.0026857,.0362107,.4285633,.028871,.0003902,.3823037,.6154256,.0022707,267.273,262.2467,266.5782,266.5235,268.095,269.5543,265.2926,263.3759,262.9296,263.1041,264.3875,262.0919,266.0721,267.408,268.4261,265.5468,267.3867,268.8757,265.488,269.6562,266.1439,267.5175,263.897,264.0694,265.1458,263.2265,263.6342,265.0634,262.8142,264.5874,262.955,264.1638,266.9321,268.0253,265.6848,268.6101,266.3363,267.3098,269.0498,266.2687,267.7302,267.7084,264.4766,265.6902,263.7963,265.2722,263.9286,264.9377,265.1469,263.5193,264.879,264.3983,268.2516,266.4226,267.4996,267.519,267.8822,265.7246,264.3768,265.5273,265.0977,264.9894,267.6727,265.5868,268.4928,265.5316
"Indiana",2015,268.253,0.001,0.00105,31.32608,1.52e-10,.1303515,.4867589,.0495754,.1326613,14.19414,.7319484,.1131472,.0957388,.0180483,.0008704,.040247,.456335,.0353593,.003805,.4047908,.5914776,.0037316,268.2535,262.9753,267.6389,267.7472,268.7118,270.4258,265.4123,264.2442,263.9228,263.4799,265.0001,262.1516,267.3162,268.1112,269.3935,265.8843,268.2391,269.9898,265.9268,270.2117,266.0479,267.5387,264.9968,264.569,265.901,263.4606,264.2474,265.9405,263.1665,264.8958,262.8035,264.1295,267.81,269.1747,266.2722,269.2627,266.4413,267.5556,269.8406,266.4581,268.071,267.5511,265.1849,266.677,264.2877,265.7061,263.9255,265.0748,265.6931,263.6214,265.1369,264.1884,269.078,266.7504,267.9964,267.5691,268.0116,266.3679,264.5984,265.9222,265.0352,265.0341,267.9465,265.7498,270.4998,265.7274
"Indiana",2017,272.024,,,,,,,,,,,,,,,,,,,,,,272.0239,266.7457,271.4093,271.5176,272.4822,274.1962,269.1827,268.0146,267.6932,267.2503,268.7705,265.922,271.0865,271.8816,273.1639,269.6547,272.0095,273.7602,269.6972,273.9821,269.8183,271.3091,268.7672,268.3394,269.6714,267.231,268.0178,269.7108,266.9369,268.6661,266.5739,267.8999,271.5804,272.9451,270.0426,273.0331,270.2117,271.326,273.611,270.2285,271.8414,271.3215,268.9553,270.4474,268.0581,269.4765,267.6959,268.8452,269.4635,267.3918,268.9073,267.9588,272.8484,270.5208,271.7668,271.3395,271.782,270.1382,268.3687,269.6926,268.8055,268.8044,271.7169,269.5202,,
"Iowa",1992,259.320,0.000,0.00000,859.08557,.8913966,.1423651,.5498509,0,0,13.83084,.9164169,.0383825,.0262308,.0189698,0,0,,,,.0456854,.9288903,.0254243,259.3203,253.1102,,258.9153,257.8714,259.7747,257.6901,,253.6467,251.8284,253.5454,252.9378,,,,,257.6013,259.3806,258.0297,258.2487,256.3276,258.0525,,,,,252.336,254.0797,253.5345,252.191,251.7095,253.3393,,,,,,,258.0015,256.689,258.3961,256.6494,,,,,,,252.7086,252.2623,253.9338,252.0476,,,,,257.0247,,,,,252.6098,,,,
"Iowa",1994,266.526,0.009,0.00741,15.13656,2.84e-08,.3498264,.5022986,0,.012081,13.80486,.9782728,.0050837,.0166435,0,0,0,,,,.0062772,.9458207,.0479021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iowa",2003,267.505,0.000,0.00038,14.21096,-1.51e-09,.187534,.5106394,.0198718,.1128285,14.04738,.9052017,.0343196,.0372792,.0156241,.0043628,.0032127,.169894,.0799572,.0135621,.218898,.7772217,.0038803,267.5048,260.4739,264.3699,266.2473,267.9882,268.1256,265.7143,260.5037,260.4904,261.0418,261.0263,260.3897,263.7527,265.03,264.9581,263.6114,266.853,266.8738,265.3843,268.4023,266.2356,266.2299,260.5209,261.0198,260.9682,260.4485,261.0291,261.0413,260.4663,261.41,260.9649,260.9024,264.4644,264.3626,263.5072,265.4,264.2396,264.1017,267.278,265.9252,265.9024,266.5836,261.0129,260.9907,260.519,261.3238,260.9694,260.8773,261.4035,261.0031,260.9774,261.3069,264.8594,264.1255,264.01,264.5546,266.2804,261.327,261.0075,260.9523,261.2503,261.3507,264.4559,261.2974,261.2806,261.2806
"Iowa",2005,267.003,0.000,0.00040,13.72429,1.48e-09,.2011065,.4930327,.0141682,.1218093,14.05024,.8867369,.0425817,.0446586,.0157152,.0079269,.0023807,.19328,.0939614,.00065,.2463098,.7480515,.0056387,267.0032,260.1369,263.8789,265.4682,268.1139,267.4739,265.1088,260.1387,259.9734,261.3094,260.5292,259.9229,263.0478,265.1122,264.3475,263.0232,266.6973,265.9359,264.5461,268.3973,266.2482,265.4848,259.9974,261.2299,260.4679,259.967,261.1183,260.3648,259.8434,261.5386,261.0955,260.2941,264.336,263.5248,262.7284,265.3842,264.2191,263.4021,266.9772,265.7064,264.9227,266.4682,261.0669,260.3295,259.8986,261.4202,261.0551,260.2754,261.3499,260.9767,260.2136,261.3113,264.6171,263.9196,263.1138,264.4382,265.9268,261.2615,260.9545,260.2096,261.2324,261.195,264.1454,261.1359,261.6282,261.0804
"Iowa",2007,267.451,0.000,0.00038,13.89238,1.04e-08,.198303,.4817902,.0212001,.1203648,14.04866,.871939,.0463109,.0571706,.0198672,.0026116,.0021007,.2373771,.0679062,.0003001,.2745209,.7209252,.0045539,267.4507,260.5443,264.6398,266.0397,268.6495,267.8904,265.4282,260.7592,260.5141,261.8049,260.9043,260.3154,263.8641,265.9517,265.0779,263.7092,267.3367,266.4768,265.0463,268.9075,266.6502,265.7603,260.7166,261.9273,261.0497,260.5813,261.721,260.8731,260.3829,262.0075,261.5722,260.6497,265.2206,264.3102,263.53,266.2009,264.9734,264.0421,267.5912,266.2596,265.3794,266.8348,261.8437,261.0101,260.6259,262.0881,261.7418,260.8461,261.9264,261.5724,260.7162,261.7583,265.4776,264.7699,263.8697,265.1586,266.4454,262.0088,261.7327,260.8935,261.8862,261.7614,264.9616,261.8813,262.7471,261.8175
"Iowa",2009,264.888,0.000,0.00036,13.25923,2.14e-09,.0802084,.4968177,.0188548,.1069841,14.04623,.8581473,.0521631,.0635657,.01997,.0061539,0,.2454296,.0803846,0,.286269,.7097206,.0040105,264.8881,258.0569,261.9506,263.5562,265.3101,265.2325,262.8366,258.1913,258.2244,258.5466,258.2961,257.9558,261.2514,262.5445,262.3177,261.0492,264.113,263.8956,262.5601,265.5335,263.2992,263.0489,258.3369,258.6242,258.3845,258.1265,258.6636,258.4627,258.1852,258.6958,258.4544,258.1609,261.91,261.6239,260.9637,262.7695,261.6026,261.2906,264.3323,263.0378,262.7729,263.4314,258.7281,258.5332,258.3283,258.743,258.5647,258.2877,258.8162,258.6236,258.3893,258.5799,262.1427,261.5075,261.2107,261.7493,263.1711,258.8523,258.7159,258.4922,258.6619,258.7523,261.6606,258.8179,260.1384,258.7585
"Iowa",2011,264.555,0.000,0.00040,13.50239,3.58e-09,.0300102,.4901301,.0324616,.1386018,14.04802,.8219752,.0486993,.0799276,.0253093,.0042456,.019843,.3580521,.0169181,.000664,.3154784,.6821967,.0023248,264.5545,257.6836,262.3442,263.6826,266.1293,264.9836,262.4627,258.2952,258.2201,259.3121,258.0144,257.6063,261.9095,263.9979,262.7577,261.4059,265.2685,264.1157,262.6477,266.3645,264.0304,262.7516,258.7244,259.8024,258.5352,258.2527,259.6841,258.5491,258.2135,259.4785,259.2043,257.8933,263.5501,262.3383,261.6333,264.2198,262.9791,261.6798,265.5061,264.1099,262.9396,264.1686,260.0993,258.9697,258.7519,259.9164,259.7298,258.4521,259.8561,259.6397,258.4986,259.3422,263.7843,263.1105,261.9182,263.1132,264.2531,260.2209,260.088,258.9559,259.8175,259.783,263.2545,260.1827,262.3542,260.0934
"Iowa",2013,269.003,0.000,0.00035,31.39379,2.82e-08,.0943813,.4916359,.0243695,.1205575,14.04713,.8178372,.0500132,.0790328,.0271504,.0020335,.023933,.3707415,.0099507,.0007856,.3248041,.6722807,.0029152,269.0034,261.9325,266.4772,267.9415,269.3693,269.518,266.9117,262.3861,262.4001,262.3989,262.3488,261.8927,265.9301,267.0331,266.9692,265.5601,268.4132,268.4606,266.9233,269.714,267.3094,267.2861,262.7655,262.7993,262.7107,262.3759,262.7675,262.8145,262.4159,262.6748,262.359,262.2627,266.5329,266.4395,265.6666,267.3424,266.0634,265.9145,268.7667,267.2991,267.3005,267.5612,263.0996,263.0961,262.8101,263.01,262.787,262.6583,263.0509,262.7748,262.7839,262.6037,266.8625,266.1342,266.0326,266.2893,267.5586,263.321,263.1334,263.0976,262.9696,263.0264,266.3741,263.3258,266.2346,263.2735
"Iowa",2015,268.201,0.000,0.00046,29.60570,-1.76e-09,.1287335,.5051743,.0417739,.1175399,14.03383,.7980626,.0524658,.0921962,.0268199,.0031277,.0273279,.3055628,.0688277,.0016012,.3493733,.6461617,.0044651,268.2006,261.1485,263.9917,267.3733,268.0378,268.5755,265.2679,260.5038,261.8358,261.0897,261.4149,260.3556,263.8273,264.1306,264.4239,262.4239,267.3196,267.7509,265.5197,268.3066,265.3195,265.5262,261.1888,260.5008,260.7737,259.8043,261.6662,262.1003,261.1086,261.2812,260.4706,260.6055,263.9814,264.2829,262.8572,264.4135,262.6684,262.7462,267.5957,265.5335,265.781,265.5032,261.0737,261.4659,260.5418,260.688,259.9555,260.0543,261.8652,261.0939,261.3564,260.6442,264.291,263.0287,263.1949,262.8812,265.7253,261.2744,260.566,260.7984,260.1247,261.2747,263.26,260.7477,265.4563,260.6838
"Iowa",2017,267.676,,,,,,,,,,,,,,,,,,,,,,267.6757,260.6236,263.4668,266.8484,267.5129,268.0506,264.743,259.9789,261.3109,260.5648,260.89,259.8307,263.3024,263.6057,263.899,261.899,266.7947,267.226,264.9948,267.7817,264.7946,265.0013,260.6638,259.9759,260.2487,259.2794,261.1413,261.5754,260.5837,260.7563,259.9457,260.0806,263.4565,263.758,262.3323,263.8886,262.1435,262.2213,267.0708,265.0086,265.2561,264.9783,260.5488,260.941,260.0169,260.1631,259.4306,259.5294,261.3403,260.569,260.8315,260.1193,263.7661,262.5038,262.67,262.3563,265.2003,260.7495,260.0411,260.2735,259.5998,260.7498,262.7351,260.2228,,
"Kansas",1998,267.788,0.001,0.00078,13.77018,9.55e-09,.1931899,.5026082,.0029832,.0661978,14.12286,.8003066,.0795814,.0817979,.0226597,.0149477,.0007068,.2261234,.1016456,.0119929,.0479267,.9124075,.0396658,267.7882,263.3431,266.9637,266.5368,268.092,269.102,266.5475,264.1989,263.1567,263.6848,264.5767,263.3404,266.1192,267.204,267.9889,266.3579,266.9729,267.881,265.9921,268.9981,266.8712,267.8124,263.9741,264.3232,265.1555,264.1656,263.5133,264.3872,263.1848,264.546,263.6805,264.5285,266.4574,267.1881,265.9405,267.878,266.5747,267.3216,267.926,266.377,267.2642,267.7678,264.13,264.9401,263.9777,264.9819,264.2961,265.0856,264.3879,263.5355,264.3699,264.5145,267.1846,266.2096,266.9255,267.2286,267.2953,264.8083,264.1338,264.9055,264.9331,264.3816,266.893,264.7882,,
"Kansas",2002,269.116,0.001,0.00065,13.53285,9.64e-11,.2243976,.5048879,.0223349,.0939795,14.05341,.8200666,.077174,.0691342,.0231389,.0104862,0,.2084771,.0768543,0,.2418292,.7555336,.0026372,269.1159,264.6493,267.0491,268.0056,269.2865,269.8004,266.9678,264.6456,264.4977,264.8651,265.2702,263.7749,266.4353,267.3156,267.6342,265.698,268.2994,268.7001,266.5697,269.7581,267.3468,267.6167,264.5146,264.8085,265.1535,263.8202,264.7286,265.1172,263.6974,265.2968,264.1722,264.3911,266.7691,267.042,265.479,267.696,266.106,266.2396,268.7886,266.9851,267.2218,267.7973,264.6923,265.0275,263.7525,265.1549,264.1522,264.3212,265.1666,264.0898,264.3119,264.5955,267.1764,265.9026,266.0328,266.4637,267.4451,265.0488,264.0824,264.258,264.4901,264.519,266.2765,264.4297,,
"Kansas",2003,266.012,0.000,0.00037,14.53025,-9.61e-09,.142167,.5004297,.0207949,.1100904,14.06918,.7974345,.0870286,.0740055,.0257463,.0116252,.00416,.2281676,.1010418,.0034707,.2400997,.754608,.0052923,266.0117,261.5637,264.6692,264.7921,266.3826,266.8769,264.6081,262.0283,261.2563,261.9834,262.3779,261.3566,263.888,265.0678,265.3878,263.9576,265.2874,265.6722,264.1073,266.9722,265.022,265.4168,261.719,262.3281,262.6832,261.8397,261.7072,262.0688,261.1315,262.5436,261.8009,262.1363,264.3699,264.6324,263.6067,265.5328,264.3498,264.6127,265.9015,264.5702,264.92,265.5861,262.0572,262.3794,261.6064,262.7716,262.1632,262.4638,262.275,261.5932,261.9094,262.3389,264.8669,264.0344,264.2753,264.7859,265.1462,262.5121,261.9553,262.2353,262.5872,262.1382,264.4889,262.3897,262.3054,262.3054
"Kansas",2005,266.831,0.000,0.00038,14.21800,-1.58e-09,.1958664,.4852073,.0194925,.0940521,14.08426,.7743109,.0832324,.0886324,.0174162,.0197991,.016609,.2650914,.1108191,0,.2834898,.7122753,.0042349,266.8312,262.6251,265.8832,265.5154,266.8018,267.6834,265.3203,263.3097,262.2434,262.6346,263.4072,262.4026,264.982,265.8825,266.5856,265.0841,265.6458,266.3808,264.7679,267.3988,265.3609,266.1044,262.9153,263.1906,263.9286,263.1004,262.3155,263.024,262.1071,263.1893,262.4637,263.1433,265.0964,265.7059,264.6585,266.3496,265.0963,265.7086,266.2667,264.8838,265.5557,265.9239,262.8658,263.5388,262.7872,263.6238,263.0315,263.6826,262.8773,262.2143,262.8463,262.99,265.5933,264.7324,265.2947,265.5245,265.4584,263.3092,262.7725,263.3734,263.4399,262.7471,265.1776,263.1902,263.6293,263.0815
"Kansas",2007,267.414,0.000,0.00035,13.23717,7.12e-09,.1971653,.4888683,.0321665,.0888049,14.08157,.7705936,.0782459,.1009491,.0191809,.0169167,.0141138,.261039,.1013288,0,.2941169,.7006614,.0052217,267.4138,262.9571,265.726,266.454,267.3162,268.2224,265.8264,263.2214,262.9096,262.8982,263.6908,262.813,265.1801,265.7265,266.4236,264.9961,266.4775,267.2789,265.6872,267.8856,265.773,266.5463,263.1649,263.0971,263.8332,263.1202,262.8613,263.6414,262.8626,263.4214,262.7812,263.4972,265.2503,265.9082,264.9547,266.1903,264.9754,265.6008,267.0742,265.656,266.4119,266.2939,263.0549,263.7832,263.1514,263.5255,263.0176,263.6866,263.3932,262.8241,263.5449,263.2711,265.7517,264.9409,265.5759,265.3911,266.1914,263.497,263.0478,263.7235,263.4162,263.322,265.379,263.4589,264.2822,263.3526
"Kansas",2009,266.800,0.000,0.00037,12.68776,1.10e-08,.1392984,.4986528,.0477192,.0784889,14.05365,.7344763,.0851889,.1263035,.0220751,.0237158,.0082403,.3062976,.1112893,0,.3336156,.6630955,.003289,266.7995,262.9952,265.9539,266.6552,266.051,267.227,265.3493,263.6451,263.5882,262.2755,263.3366,262.8279,265.9466,265.283,266.3193,265.2065,265.9685,267.0959,265.831,266.3807,264.6754,265.6933,264.1388,262.8355,263.8919,263.4915,262.8041,263.9276,263.4633,262.548,262.1624,263.1378,265.3044,266.3352,265.625,265.5474,264.5479,265.4823,266.321,265.1239,266.1794,264.9532,263.2816,264.3915,264.0324,263.0347,262.7335,263.7097,263.0851,262.7224,263.7711,262.4116,265.598,264.9317,265.9146,264.7597,265.4152,263.4932,263.2159,264.2556,262.912,262.9796,265.1623,263.4056,264.7039,263.3239
"Kansas",2011,267.336,0.000,0.00037,13.82901,2.99e-09,.1167923,.488524,.0646561,.0992531,14.05594,.7030534,.0739677,.1392525,.0276325,.0149935,.0411003,.3269062,.1114913,.0004305,.3350851,.661151,.0037639,267.3364,263.1628,265.6652,267.7892,267.2949,267.8543,265.7982,263.359,264.2651,263.1699,263.6093,263.0952,266.2121,265.7123,266.1346,265.0078,267.6957,268.3312,266.932,267.6587,265.7776,266.2062,264.3547,263.3026,263.7328,263.3432,264.0898,264.7086,264.2577,263.4866,263.111,263.4884,266.1874,266.7259,266.0143,266.023,265.0102,265.3672,268.093,266.7538,267.3476,266.0724,264.1376,264.739,264.3992,263.5637,263.2896,263.6672,264.4187,264.0804,264.6476,263.391,266.5441,265.8698,266.3983,265.2568,267.0687,264.4179,264.1745,264.7322,263.5175,264.372,266.1458,264.42,266.6071,264.3463
"Kansas",2013,266.888,0.000,0.00036,31.85673,-9.23e-10,.0274634,.4843666,.0752905,.1129048,14.05098,.6818714,.0750159,.1614375,.0244791,.0137832,.0434129,.3577439,.097652,0,.3620508,.6341383,.0038109,266.8875,263.1169,265.2845,267.9208,266.9391,267.4453,265.5828,263.2367,264.6292,263.2052,263.6057,263.1544,266.2723,265.4191,265.7827,264.7882,267.8451,268.5115,267.1724,267.3269,265.6256,266.0389,264.6093,263.2737,263.651,263.3217,264.4636,265.1141,264.7028,263.5484,263.2244,263.5894,266.2751,266.828,266.169,265.746,264.8565,265.1852,268.2768,266.9905,267.6381,265.9522,264.4199,265.0368,264.7347,263.5596,263.3361,263.6865,264.8221,264.5136,265.1338,263.5321,266.6598,266.0331,266.597,265.1265,267.3426,264.7299,264.5167,265.1109,263.5901,264.8355,266.3398,264.7927,267.6838,264.7227
"Kansas",2015,266.766,0.000,0.00045,30.15678,1.71e-08,.0848168,.4812772,.1060488,.115797,14.05512,.6585096,.0768866,.1805065,.027374,.0128216,.0439017,.3823245,.0987393,.0052098,.3926251,.597956,.0094189,266.7655,263.0896,265.0933,268.5829,266.5311,267.3791,264.8129,263.1383,265.2217,262.8934,263.6341,262.5168,266.6988,264.959,265.636,264.0041,268.1441,269.2415,267.1101,266.9698,264.7124,265.35,265.0816,262.9035,263.6037,262.6409,264.6824,265.7611,264.6785,263.2881,262.4396,263.0263,266.365,267.318,265.9717,265.3242,263.9311,264.4639,268.6425,266.6933,267.6603,265.1038,264.538,265.5644,264.6201,263.2342,262.5114,263.0711,265.0972,264.2472,265.1826,262.8067,266.8064,265.6145,266.4727,264.2491,267.119,264.9005,264.1709,265.0654,262.8159,264.6332,265.9811,264.5048,269.2073,264.4349
