year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,race_mult,freelunch,redlunch,misslunch,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64,score_st_m65,score_m65,score_st_m66,score_m66,score_st_m67,score_m67,score_st_m68,score_m68,score_st_m69,score_m69,score_st_m70,score_m70,score_st_m71,score_m71,score_st_m72,score_m72,score_st_m73,score_m73,score_st_m74,score_m74,score_st_m75,score_m75,score_st_m76,score_m76,score_st_m77,score_m77,score_st_m78,score_m78,score_st_m79,score_m79,score_st_m80,score_m80,score_st_m81,score_m81,score_st_m82,score_m82,score_st_m83,score_m83,score_st_m84,score_m84,score_st_m85,score_m85,score_st_m86,score_m86,score_st_m87,score_m87,score_st_m88,score_m88,score_st_m89,score_m89,score_st_m90,score_m90,score_st_m91,score_m91,score_st_m92,score_m92,score_st_m93,score_m93,score_st_m94,score_m94,score_st_m95,score_m95,score_st_m96,score_m96,score_st_m97,score_m97,score_st_m98,score_m98,score_st_m99,score_m99,score_st_m100,score_m100,score_st_m101,score_m101,score_st_m102,score_m102,score_st_m103,score_m103,score_st_m104,score_m104,score_st_m105,score_m105,score_st_m106,score_m106,score_st_m107,score_m107,score_st_m108,score_m108,score_st_m109,score_m109,score_st_m110,score_m110,score_st_m111,score_m111,score_st_m112,score_m112,score_st_m113,score_m113,score_st_m114,score_m114,score_st_m115,score_m115,score_st_m116,score_m116,score_st_m117,score_m117,score_st_m118,score_m118,score_st_m119,score_m119,score_st_m120,score_m120,score_st_m121,score_m121,score_st_m122,score_m122,score_st_m123,score_m123,score_st_m124,score_m124,score_st_m125,score_m125,score_st_m126,score_m126,score_st_m127,score_m127,score_st_m128,score_m128
1990,"Alabama",252.274,0.000,0.00000,352.86246,.1955238,-.277343,.4981613,.0011656,.0423772,14.1754,.6438388,.2892943,.0457521,.0105778,.010537,0,,,,.8250555,.1431962,.0244706,.0065764,-.277343,252.2738,-.2771706,252.2798,-.2806548,252.1579,,,-.3330415,250.3255,-.3534793,249.6107,-.213061,254.5222,-.3401071,250.0784,-.2805385,252.162,,,-.3329628,250.3283,-.3546628,249.5693,-.2111302,254.5897,-.3395108,250.0993,,,-.29625,251.6124,-.3506293,249.7104,-.2252376,254.0963,-.2834778,252.0592,,,,,,,,,-.39858,248.0332,-.268484,252.5836,-.3607296,249.3571,-.302564,251.3916,-.4143441,247.4818,-.2791423,252.2108,,,-.296159,251.6156,-.3518848,249.6664,-.2235443,254.1555,-.2829659,252.0771,,,,,,,,,-.3999059,247.9868,-.2665565,252.651,-.3601164,249.3785,-.3012255,251.4384,-.4145533,247.4744,-.2766012,252.2997,,,,,,,,,-.3612334,249.3394,-.2413274,253.5335,-.2927822,251.7337,-.3064341,251.2562,-.3528717,249.6319,-.2305283,253.9112,,,,,,,,,,,,,-.3466236,249.8505,-.4286524,246.9813,-.3003276,251.4698,-.3647987,249.2148,,,,,,,,,-.3625324,249.294,-.2395901,253.5943,-.2922533,251.7522,-.3054371,251.2911,-.3533365,249.6157,-.2281964,253.9928,,,,,,,,,,,,,-.3454031,249.8932,-.4289213,246.9719,-.2976825,251.5623,-.362526,249.2942,,,,,,,,,,,,,-.3169878,250.8871,-.3581117,249.4486,-.2404828,253.563,-.3103659,251.1187,,,,,,,,,-.3790526,248.7162,,,,,,,,,,,,,-.3160089,250.9213,-.3585967,249.4317,-.2380714,253.6474,-.3084754,251.1848,,,,,,,,,-.3767968,248.7951,,,,,,,,,-.3157119,250.9317,,,,,,,,,,,-.3138176,250.998,,,,,,
1992,"Alabama",252.188,0.000,0.00000,441.63937,.1643573,-.3842724,.480211,.0013351,.0489684,14.17218,.6138272,.3179874,.0443174,.0055368,.0183312,0,,,,.8352804,.1355339,.0247068,.0044789,-.3842724,252.1875,-.3850196,252.1614,-.3529088,253.2845,,,-.4397928,250.2455,-.4531336,249.7789,-.3211288,254.3961,-.4499922,249.8888,-.35373,253.2558,,,-.4407827,250.2109,-.456519,249.6605,-.3207749,254.4085,-.4504066,249.8743,,,-.3681573,252.7512,-.4173107,251.0319,-.2993077,255.1594,-.3572038,253.1343,,,,,,,,,-.4984556,248.1936,-.3763818,252.4635,-.4699316,249.1913,-.4034111,251.5181,-.5166426,247.5575,-.390296,251.9768,,,-.3691016,252.7182,-.420748,250.9117,-.2992035,255.163,-.3577737,253.1144,,,,,,,,,-.502039,248.0683,-.37619,252.4702,-.4704647,249.1727,-.4047175,251.4724,-.5190862,247.472,-.3894313,252.0071,,,,,,,,,-.427836,250.6638,-.315033,254.6094,-.3659819,252.8273,-.3747233,252.5215,-.4207149,250.9128,-.306097,254.9219,,,,,,,,,,,,,-.4477299,249.9679,-.5307044,247.0656,-.4107889,251.26,-.4684445,249.2434,,,,,,,,,-.4313472,250.5409,-.3149785,254.6113,-.3666264,252.8047,-.376369,252.464,-.423441,250.8175,-.3054798,254.9435,,,,,,,,,,,,,-.4492239,249.9157,-.5332608,246.9762,-.4099498,251.2894,-.4688619,249.2288,,,,,,,,,,,,,-.3852002,252.1551,-.4257327,250.7373,-.315505,254.5928,-.3798565,252.342,,,,,,,,,-.4824536,248.7534,,,,,,,,,,,,,-.3868963,252.0957,-.4285071,250.6403,-.3148938,254.6142,-.3806787,252.3132,,,,,,,,,-.482943,248.7362,,,,,,,,,-.3849763,252.1629,,,,,,,,,,,-.3858229,252.1333,,,,,,
1996,"Alabama",258.898,0.001,0.00091,11.05329,1.37e-08,-.3441808,.5090332,0,.0618856,14.12699,.6112584,.3216206,.0416763,.008377,.0163532,0,.293341,.0678867,.0323966,.8154705,.1270108,.0425692,.0149494,-.3441808,258.8976,-.3434515,258.9232,-.3126478,260.0006,-.3394765,259.0622,-.4011037,256.9066,-.3987847,256.9877,-.2970302,260.5469,-.3908993,257.2635,-.311963,260.0246,-.3388907,259.0827,-.4003803,256.9319,-.398081,257.0123,-.2945992,260.6319,-.389585,257.3095,-.3075908,260.1775,-.3288602,259.4335,-.3631591,258.2338,-.2741526,261.3471,-.30454,260.2842,-.3797976,257.6519,-.3894434,257.3145,-.3015471,260.3889,-.3538126,258.5608,-.4460828,255.3333,-.3538143,258.5607,-.4165907,256.3649,-.3614995,258.2919,-.4455711,255.3512,-.3477109,258.7742,-.3070074,260.1979,-.3281422,259.4586,-.3625882,258.2538,-.2719842,261.4229,-.3032749,260.3285,-.379238,257.6714,-.3888624,257.3348,-.2995642,260.4583,-.3527307,258.5986,-.4454798,255.3544,-.3513408,258.6472,-.4151773,256.4143,-.3586784,258.3906,-.4436464,255.4186,-.3444602,258.8879,-.3215835,259.688,-.3560043,258.4841,-.2743289,261.3409,-.2973637,260.5352,-.3750514,257.8179,-.2906603,260.7697,-.3171149,259.8444,-.3323667,259.3109,-.3560769,258.4816,-.2684691,261.5459,-.4228861,256.1447,-.3415975,258.988,-.3755973,257.7988,-.3603821,258.331,-.4065215,256.7171,-.3207451,259.7174,-.4081873,256.6588,-.4650743,254.6691,-.3736934,257.8654,-.4103634,256.5827,-.3209728,259.7094,-.3555254,258.5009,-.2724376,261.4071,-.2962622,260.5737,-.3745013,257.8371,-.2884209,260.848,-.3157773,259.8911,-.3299804,259.3943,-.354461,258.5381,-.2654734,261.6507,-.4224595,256.1596,-.3396087,259.0576,-.3744529,257.8388,-.3579472,258.4161,-.4049586,256.7718,-.3181039,259.8098,-.4054547,256.7544,-.4631778,254.7354,-.3703045,257.9839,-.4063157,256.7243,-.3664961,258.1171,-.2882526,260.8539,-.3086475,260.1405,-.3298987,259.3972,-.3470203,258.7983,-.2663734,261.6192,-.3442273,258.896,-.3647618,258.1778,-.2814102,261.0932,-.3269138,259.5016,-.3931789,257.1838,-.4232131,256.1333,-.3424847,258.957,-.3803085,257.634,-.4298353,255.9016,-.3660525,258.1326,-.2862895,260.9226,-.3074811,260.1813,-.3277362,259.4728,-.3455906,258.8484,-.2637377,261.7114,-.3418456,258.9793,-.3631491,258.2342,-.278313,261.2016,-.3233765,259.6253,-.3908984,257.2636,-.421708,256.1859,-.3397437,259.0529,-.3769425,257.7517,-.4257908,256.0431,-.3400736,259.0413,-.3550375,258.5179,-.277701,261.223,-.3224277,259.6585,-.3356625,259.1956,-.3967382,257.0593,-.3379248,259.1165,-.3536185,258.5675,-.2749616,261.3188,-.3192203,259.7707,-.3321142,259.3197,-.3934078,257.1758,-.3302564,259.3847,-.3270389,259.4972
2000,"Alabama",262.158,0.001,0.00091,11.61872,-7.33e-11,-.314436,.494566,.0036476,.0927375,14.14765,.6291094,.3089616,.0384317,.00693,.0165673,0,.3139559,.0720889,.0692957,.8343986,.1177264,.0380246,.0098504,-.314436,262.1582,-.3144478,262.1578,-.2984823,262.7162,-.2776765,263.444,-.3675271,260.3012,-.3349871,261.4394,-.2599748,264.0631,-.3697667,260.2228,-.2985548,262.7137,-.2777019,263.4431,-.3676569,260.2967,-.3354561,261.423,-.2586047,264.1111,-.3692826,260.2398,-.2682537,263.7736,-.3109502,262.2801,-.3163623,262.0908,-.2529818,264.3077,-.2945867,262.8525,-.3178783,262.0378,-.2979891,262.7335,-.2339802,264.9724,-.2991879,262.6916,-.3806799,259.8412,-.3128559,262.2135,-.3901373,259.5103,-.2940088,262.8727,-.3898711,259.5197,-.3191857,261.9921,-.2683509,263.7702,-.3110603,262.2763,-.3169342,262.0708,-.2518674,264.3467,-.2942096,262.8657,-.3180282,262.0326,-.2984845,262.7162,-.2328804,265.0108,-.2988219,262.7043,-.381275,259.8203,-.3115366,262.2596,-.3896508,259.5273,-.2923646,262.9302,-.3891614,259.5445,-.3170947,262.0652,-.2809832,263.3283,-.2874019,263.1038,-.2294931,265.1293,-.2620569,263.9903,-.3263269,261.7423,-.2658588,263.8573,-.3027895,262.5656,-.2819988,263.2928,-.3130723,262.2059,-.2516225,264.3553,-.3322715,261.5344,-.2737448,263.5815,-.3185343,262.0149,-.2660088,263.8521,-.3218539,261.8987,-.2607036,264.0377,-.3389638,261.3003,-.4063666,258.9427,-.3399916,261.2643,-.3509371,260.8815,-.2811288,263.3232,-.2880729,263.0803,-.2285782,265.1613,-.2617725,264.0002,-.326931,261.7212,-.2647235,263.897,-.3024038,262.5791,-.2807505,263.3365,-.3126627,262.2202,-.2497891,264.4194,-.332959,261.5103,-.2727349,263.6168,-.3181927,262.0268,-.2646447,263.8998,-.3214303,261.9136,-.2590597,264.0952,-.3374328,261.3538,-.405703,258.9659,-.3378305,261.3399,-.3481257,260.9798,-.2976922,262.7439,-.2421322,264.6872,-.2711378,263.6727,-.2585307,264.1136,-.2820629,263.2905,-.2257576,265.26,-.2919255,262.9456,-.3193117,261.9877,-.2603448,264.0502,-.2804169,263.3481,-.2995214,262.6799,-.3374519,261.3531,-.2799816,263.3633,-.2929597,262.9094,-.3673941,260.3058,-.2984207,262.7184,-.2412104,264.7195,-.2708578,263.6825,-.2575358,264.1484,-.2818576,263.2977,-.2242172,265.3139,-.2906903,262.9888,-.3189139,262.0016,-.2584525,264.1164,-.2780768,263.43,-.2983533,262.7207,-.33711,261.3651,-.2783094,263.4218,-.2907511,262.9867,-.3645982,260.4036,-.2684574,263.7664,-.289124,263.0435,-.2348974,264.9403,-.2548345,264.2429,-.286734,263.1272,-.3082396,262.3749,-.2674978,263.8,-.2889464,263.0498,-.2333092,264.9958,-.2528691,264.3117,-.2843881,263.2092,-.3060878,262.4502,-.2616755,264.0037,-.259715,264.0722
2003,"Alabama",261.939,0.001,0.00064,11.18031,2.43e-08,-.4052927,.4870734,.0101998,.1108578,14.17251,.5562527,.3234511,.0726694,.0071704,.005717,.0347395,.3871396,.0812021,0,.7656874,.1775887,.0466657,.0100582,-.4052927,261.939,-.4056884,261.9252,-.3440801,264.0801,-.3221712,264.8464,-.4515012,260.3228,-.4058435,261.9197,-.3420341,264.1517,-.4513029,260.3297,-.344602,264.0619,-.3225547,264.833,-.4520621,260.3031,-.4068694,261.8839,-.3410856,264.1848,-.4514115,260.3259,-.2949814,265.7975,-.3553369,263.6864,-.343688,264.0938,-.2897643,265.9799,-.3439921,264.0832,-.3617299,263.4628,-.3294546,264.5917,-.2743407,266.5194,-.3427196,264.1277,-.4465137,260.4972,-.3879377,262.5461,-.4700882,259.6726,-.3593908,263.5446,-.4517232,260.315,-.3901867,262.4674,-.2955097,265.779,-.3559408,263.6653,-.3449621,264.0493,-.289149,266.0015,-.3443118,264.072,-.3622937,263.443,-.3306718,264.5491,-.2737387,266.5405,-.3429079,264.1211,-.447667,260.4568,-.3870576,262.5768,-.4702702,259.6663,-.3581064,263.5895,-.4519904,260.3056,-.3887882,262.5163,-.3090008,265.3071,-.3005708,265.602,-.2510804,267.333,-.293118,265.8626,-.3533306,263.7565,-.3015419,265.568,-.351169,263.8322,-.3037232,265.4917,-.3440745,264.0803,-.2916411,265.9143,-.3635927,263.3976,-.3133316,265.1556,-.3634917,263.4011,-.2950506,265.795,-.3520962,263.7997,-.2988307,265.6628,-.3991061,262.1554,-.4677391,259.7548,-.4095545,261.7899,-.4059301,261.9167,-.3096314,265.285,-.3020781,265.5493,-.2507378,267.345,-.293503,265.8492,-.3546461,263.7105,-.3009317,265.5894,-.3515373,263.8193,-.302984,265.5175,-.3447849,264.0555,-.2906036,265.9506,-.3650236,263.3476,-.3128701,265.1718,-.3637842,263.3909,-.2943761,265.8186,-.352771,263.7761,-.2979257,265.6945,-.397926,262.1967,-.468074,259.7431,-.408134,261.8396,-.4039162,261.9872,-.3123681,265.1893,-.2649963,266.8463,-.3033488,265.5048,-.2685402,266.7223,-.2994134,265.6425,-.2511862,267.3293,-.3133202,265.156,-.3501441,263.868,-.2994857,265.6399,-.3053731,265.434,-.3282961,264.6322,-.3693236,263.1971,-.3195215,264.9391,-.319831,264.9283,-.421898,261.3582,-.3139559,265.1338,-.2646944,266.8568,-.3038053,265.4888,-.2683238,266.7299,-.3004533,265.6061,-.2505043,267.3532,-.3125995,265.1812,-.3508801,263.8423,-.2984265,265.677,-.3039845,265.4826,-.3278391,264.6482,-.3701192,263.1693,-.3186601,264.9692,-.3186915,264.9681,-.419914,261.4276,-.2799379,266.3237,-.3078644,265.3469,-.2614855,266.9691,-.2686552,266.7183,-.311537,265.2184,-.3367012,264.3382,-.2797802,266.3292,-.3089598,265.3085,-.2608142,266.9926,-.2678986,266.7448,-.3101524,265.2668,-.3356579,264.3747,-.2768605,266.4313,-.2761363,266.4566
2005,"Alabama",262.211,0.001,0.00064,12.01921,-8.16e-09,-.4381257,.5067368,.0108416,.1221823,14.18907,.5383788,.324607,.079014,.0150427,.0104273,.0325302,.4055675,.0922669,.0137261,.7481999,.178575,.0543862,.0188389,-.4381257,262.2111,-.437514,262.2325,-.3682067,264.6567,-.3288611,266.0329,-.4836599,260.6184,-.4261771,262.629,-.3690064,264.6288,-.4706759,261.0726,-.3676799,264.6751,-.328446,266.0475,-.4830483,260.6398,-.4243542,262.6928,-.3662127,264.7265,-.46961,261.1098,-.3047259,266.8771,-.3810725,264.2067,-.3561846,265.0772,-.307861,266.7675,-.3600011,264.9437,-.3700692,264.5916,-.3263209,266.1218,-.2767729,267.8549,-.3411126,265.6044,-.466903,261.2045,-.4141879,263.0484,-.491494,260.3444,-.376037,264.3828,-.4605226,261.4277,-.4034927,263.4225,-.3043688,266.8896,-.3805212,264.226,-.3546249,265.1318,-.30536,266.8549,-.3590255,264.9778,-.3697106,264.6041,-.3251152,266.164,-.2747085,267.9271,-.3403215,265.6321,-.4651363,261.2663,-.4112736,263.1503,-.4903477,260.3845,-.3712155,264.5515,-.4577686,261.524,-.4000276,263.5437,-.321188,266.3013,-.3004855,267.0255,-.2560689,268.579,-.2959979,267.1824,-.3676576,264.6759,-.3213023,266.2973,-.3695445,264.6099,-.3123461,266.6106,-.3501844,265.2871,-.3018923,266.9763,-.3622046,264.8667,-.3173253,266.4364,-.3645107,264.786,-.2892759,267.4175,-.342096,265.57,-.2928849,267.2913,-.4156983,262.9955,-.4787429,260.7904,-.4249494,262.672,-.4107395,263.169,-.3208373,266.3136,-.2994567,267.0614,-.2541257,268.647,-.2952633,267.2081,-.3661039,264.7303,-.3186994,266.3884,-.3685125,264.646,-.3080749,266.76,-.3477961,265.3706,-.2986976,267.088,-.3611467,264.9037,-.3152487,266.5091,-.3637022,264.8143,-.2856334,267.545,-.3401379,265.6385,-.2902925,267.382,-.4108891,263.1638,-.4759922,260.8866,-.4213084,262.7993,-.4049781,263.3705,-.3146619,266.5296,-.272419,268.0072,-.3090715,266.7251,-.265419,268.252,-.293982,267.2529,-.2495201,268.8081,-.3237699,266.211,-.3586319,264.9916,-.3121572,266.6172,-.307707,266.7729,-.324178,266.1967,-.3618084,264.8805,-.316195,266.476,-.3070297,266.7965,-.4289082,262.5335,-.3136731,266.5642,-.2704116,268.0774,-.3083127,266.7517,-.2620656,268.3693,-.2922262,267.3144,-.2469782,268.897,-.3194788,266.3611,-.3562364,265.0754,-.3088402,266.7332,-.3025146,266.9545,-.3206638,266.3197,-.3599156,264.9467,-.3135163,266.5697,-.3026802,266.9487,-.4231083,262.7364,-.2791705,267.771,-.3050883,266.8644,-.2626666,268.3483,-.2602609,268.4324,-.3162549,266.4739,-.3263643,266.1203,-.2758271,267.8879,-.3033513,266.9252,-.2600359,268.4403,-.2560985,268.578,-.3110332,266.6565,-.3220468,266.2713,-.2711096,268.0529,-.2669378,268.1989
2007,"Alabama",266.000,0.001,0.00062,11.67977,1.71e-07,-.4084958,.4914083,.0185941,.0917142,14.18917,.5365384,.3216387,.082692,.0104712,.0067168,.0419429,.394643,.0936857,.0014912,.7544346,.185089,.044185,.0162913,-.4084958,266.0001,-.4086694,265.994,-.3383506,268.4536,-.31202,269.3746,-.4458864,264.6923,-.4301764,265.2418,-.3393431,268.4189,-.4478525,264.6235,-.3386482,268.4432,-.3122337,269.3672,-.4461699,264.6823,-.4310842,265.21,-.3378704,268.4704,-.4476882,264.6292,-.2831753,270.3835,-.3444063,268.2418,-.3583841,267.7529,-.2780778,270.5619,-.3341263,268.6014,-.3464703,268.1696,-.339479,268.4142,-.2597903,271.2015,-.3277507,268.8244,-.4619821,264.1293,-.3763487,267.1245,-.4593403,264.2217,-.3783605,267.0542,-.4703398,263.8369,-.3807211,266.9716,-.2835196,270.3715,-.3447498,268.2298,-.3595569,267.7119,-.2769326,270.6019,-.3341365,268.601,-.3468216,268.1573,-.3406467,268.3733,-.2587859,271.2366,-.3277182,268.8255,-.4629922,264.0939,-.3748596,267.1766,-.4591895,264.227,-.3766504,267.114,-.470442,263.8334,-.3787237,267.0415,-.2933147,270.0289,-.3088141,269.4868,-.234383,272.0902,-.2771818,270.5932,-.3627806,267.5991,-.2847691,270.3278,-.3358287,268.5418,-.3130415,269.3389,-.3555819,267.8509,-.2760971,270.6311,-.3685369,267.3978,-.2934453,270.0243,-.3435454,268.2719,-.3011253,269.7557,-.3581892,267.7597,-.2794596,270.5135,-.4089566,265.984,-.4791475,263.5289,-.3929375,266.5443,-.4188862,265.6367,-.2937286,270.0144,-.3102743,269.4357,-.2335994,272.1176,-.2773061,270.5888,-.3639805,267.5572,-.2835793,270.3694,-.3358447,268.5413,-.3118836,269.3794,-.3560988,267.8329,-.2744184,270.6898,-.3698907,267.3504,-.2925089,270.0571,-.3435686,268.2711,-.3001541,269.7897,-.3587686,267.7395,-.27808,270.5618,-.4073082,266.0417,-.4792859,263.524,-.390838,266.6177,-.416391,265.724,-.3166996,269.2109,-.2443922,271.7401,-.2831277,270.3852,-.2724069,270.7602,-.3044541,269.6393,-.2306199,272.2218,-.3173814,269.1871,-.3562083,267.829,-.2786164,270.543,-.3116465,269.3877,-.3289768,268.7815,-.3705407,267.3277,-.295146,269.9648,-.3218487,269.0308,-.4276327,265.3307,-.3182226,269.1577,-.2435989,271.7679,-.2832842,270.3797,-.2718664,270.7791,-.3053664,269.6074,-.2293965,272.2646,-.3162216,269.2277,-.3567335,267.8106,-.276862,270.6044,-.3097347,269.4546,-.3281741,268.8096,-.3712094,267.3043,-.2937397,270.014,-.3203565,269.083,-.4251249,265.4185,-.2797833,270.5022,-.3086449,269.4927,-.2366519,272.0108,-.2694612,270.8633,-.3123909,269.3617,-.333724,268.6155,-.279273,270.5201,-.3095916,269.4596,-.2353843,272.0552,-.2682889,270.9042,-.310461,269.4292,-.3322817,268.6659,-.2733381,270.7276,-.2721677,270.7686
2009,"Alabama",268.524,0.001,0.00058,11.88040,5.02e-09,-.3746398,.4900171,.0111586,.0898398,14.16443,.5434151,.3126945,.0687443,.0159264,.0157522,.0434675,.4134801,.0833278,0,.7711606,.1720598,.0445019,.0122777,-.3746398,268.5241,-.3748847,268.5156,-.3179632,270.5066,-.2673823,272.2758,-.4198411,266.9431,-.3983893,267.6934,-.3142421,270.6367,-.4195678,266.9526,-.3183215,270.494,-.2676601,272.2661,-.4202245,266.9297,-.3995239,267.6537,-.3131127,270.6762,-.4194767,266.9558,-.2526879,272.7897,-.3295411,270.1016,-.3399833,269.7363,-.265754,272.3327,-.3160809,270.5724,-.308282,270.8452,-.2974537,271.2239,-.2225976,273.8422,-.2874215,271.5748,-.4369668,266.3441,-.3591564,269.0657,-.4370078,266.3426,-.352897,269.2846,-.4432943,266.1227,-.361643,268.9787,-.2530986,272.7754,-.329965,270.0868,-.3413491,269.6886,-.2649272,272.3616,-.3161495,270.57,-.3087271,270.8296,-.2988542,271.1749,-.2218965,273.8668,-.2874597,271.5735,-.4382263,266.3,-.3580737,269.1036,-.4369586,266.3444,-.3517915,269.3233,-.4435973,266.1122,-.3600018,269.0361,-.2684042,272.24,-.2812426,271.791,-.2115146,274.2299,-.2490155,272.9182,-.349025,269.4201,-.2778257,271.9105,-.3229081,270.3336,-.3004801,271.1181,-.3388751,269.7751,-.2660771,272.3214,-.332032,270.0144,-.2630431,272.4275,-.3085024,270.8375,-.2643043,272.3834,-.3198654,270.44,-.2470008,272.9886,-.390526,267.9684,-.4571276,265.6389,-.3796386,268.3493,-.3986708,267.6836,-.2689086,272.2224,-.2829405,271.7316,-.2110528,274.246,-.2492092,272.9114,-.350432,269.3708,-.2769924,271.9396,-.3230025,270.3303,-.299874,271.1393,-.3395524,269.7514,-.2647226,272.3688,-.3336543,269.9577,-.2624794,272.4472,-.3086257,270.8332,-.2639185,272.3969,-.3206651,270.412,-.2459506,273.0254,-.3895222,268.0036,-.4574908,265.6262,-.37795,268.4083,-.3967583,267.7505,-.2938003,271.3517,-.2271411,273.6833,-.2601594,272.5284,-.2502326,272.8756,-.2786082,271.8831,-.2100609,274.2807,-.3094764,270.8034,-.343787,269.6033,-.2735424,272.0603,-.3008071,271.1066,-.2980622,271.2026,-.3366132,269.8542,-.2680119,272.2537,-.2891572,271.5141,-.4124559,267.2014,-.2955858,271.2892,-.2267193,273.6981,-.2604097,272.5197,-.2503007,272.8732,-.2797349,271.8437,-.2091752,274.3117,-.3088886,270.8239,-.3444864,269.5788,-.2721484,272.109,-.2994163,271.1553,-.2979074,271.208,-.3375342,269.822,-.2669948,272.2893,-.2882546,271.5457,-.4105656,267.2675,-.2624148,272.4495,-.2871195,271.5854,-.2212654,273.8888,-.2490523,272.9169,-.3058137,270.9315,-.3055687,270.9401,-.2625515,272.4447,-.2883035,271.544,-.2203825,273.9197,-.2484719,272.9372,-.3044233,270.9801,-.3047651,270.9682,-.2573301,272.6273,-.2567854,272.6464
