FIPS,year,profmean,profmean_stnd,female,sped,age,hispanic,asian,amind,free_lunch,red_lunch,miss_lunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,admin_survey,wtdn,white,black,paid_lunch,lang_nr,lang_st,lang_mt,lang_om,score_oldway,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m66,score_m67,score_m68,score_m69,score_m70,score_m71,score_m72,score_m73,score_m74,score_m75,score_m76,score_m77,score_m78,score_m79,score_m80,score_m81,score_m82,score_m83,score_m84,score_m85,score_m86,score_m87,score_m88,score_m89,score_m90,score_m91,score_m92,score_m93,score_m94,score_m95,score_m96
"Iowa",2009,264.888,.0802084,.4968177,.1069841,14.04623,.0635657,.01997,.0061539,.2454296,.0803846,0,.2454296,.0803846,0,1,12.11,.8581473,.0521631,.6741858,.7293189,.1962098,.063909,.0105623,,264.8881,258.0569,261.9506,263.5562,265.3101,265.2325,262.8366,258.1913,258.2244,258.5466,258.2961,257.9558,261.2514,262.5445,262.3177,261.0492,264.113,263.8956,262.5601,265.5335,263.2992,263.0489,258.3369,258.6242,258.3845,258.1265,258.6636,258.4627,258.1852,258.6958,258.4544,258.1609,261.91,261.6239,260.9637,262.7695,261.6026,261.2906,264.3323,263.0378,262.7729,263.4314,258.7281,258.5332,258.3283,258.743,258.5647,258.2877,258.8162,258.6236,258.3893,258.5799,262.1427,261.5075,261.2107,261.7493,263.1711,258.8523,258.7159,258.4922,258.6619,258.7523,261.6606,258.8179,262.1687,258.3391,261.4477,262.7395,262.5231,261.2502,258.4728,258.7475,258.5166,258.2664,262.0869,261.806,261.1509,262.9568,261.7817,261.4775,258.8425,258.6532,258.4582,258.8564,258.6817,258.4124,262.3106,261.6756,261.3831,261.9194,258.9562,258.8254,258.6067,258.7691,261.819,258.9172
"Iowa",2011,264.555,.0300102,.4901301,.1386018,14.04802,.0799276,.0253093,.0042456,.3580521,.0169181,.000664,.3599909,.0170464,.000664,1,13.16,.8219752,.0486993,.6243658,.7377087,.1924971,.0652183,.004576,,264.5545,257.6836,262.3442,263.6826,266.1293,264.9836,262.4627,258.2952,258.2201,259.3121,258.0144,257.6063,261.9095,263.9979,262.7577,261.4059,265.2685,264.1157,262.6477,266.3645,264.0304,262.7516,258.7244,259.8024,258.5352,258.2527,259.6841,258.5491,258.2135,259.4785,259.2043,257.8933,263.5501,262.3383,261.6333,264.2198,262.9791,261.6798,265.5061,264.1099,262.9396,264.1686,260.0993,258.9697,258.7519,259.9164,259.7298,258.4521,259.8561,259.6397,258.4986,259.3422,263.7843,263.1105,261.9182,263.1132,264.2531,260.2209,260.088,258.9559,259.8175,259.783,263.2545,260.1827,262.6569,258.5063,262.19,264.2797,263.0539,261.696,258.9184,259.9806,258.7258,258.4545,263.8051,262.6004,261.9028,264.4916,263.2395,261.9512,260.2645,259.1429,258.9389,260.0815,259.9004,258.6337,264.0276,263.3545,262.1683,263.3618,260.3724,260.2475,259.1225,259.9751,263.4857,260.3287
"Iowa",2013,269.003,.0943813,.4916359,.1205575,14.04713,.0790328,.0271504,.0020335,.3707415,.0099507,.0007856,.3689637,.0104571,.0007856,1,12.01,.8178372,.0500132,.6185222,.7509205,.1754113,.0656873,.0079809,,269.0034,261.9325,266.4772,267.9415,269.3693,269.518,266.9117,262.3861,262.4001,262.3989,262.3488,261.8927,265.9301,267.0331,266.9692,265.5601,268.4132,268.4606,266.9233,269.714,267.3094,267.2861,262.7655,262.7993,262.7107,262.3759,262.7675,262.8145,262.4159,262.6748,262.359,262.2627,266.5329,266.4395,265.6666,267.3424,266.0634,265.9145,268.7667,267.2991,267.3005,267.5612,263.0996,263.0961,262.8101,263.01,262.787,262.6583,263.0509,262.7748,262.7839,262.6037,266.8625,266.1342,266.0326,266.2893,267.5586,263.321,263.1334,263.0976,262.9696,263.0264,266.3741,263.3258,266.6813,262.5246,266.114,267.2149,267.1608,265.7462,262.8929,262.9142,262.8339,262.5055,266.698,266.6095,265.84,267.5166,266.2285,266.0869,263.2062,263.208,262.9303,263.1151,262.8947,262.7733,267.0187,266.2894,266.1917,266.4458,263.4175,263.2342,263.2031,263.0679,266.5199,263.4169
"Iowa",2015,268.201,.1287335,.5051743,.1175399,14.03383,.0921962,.0268199,.0031277,.3055628,.0688277,.0016012,.3082222,.0652555,.0011162,1,15.69,.7980626,.0524658,.6240082,.7349775,.177031,.0808679,.0071236,,268.2006,261.1485,263.9917,267.3733,268.0378,268.5755,266.0133,260.5038,261.8358,261.0897,261.4149,260.9605,263.8273,264.1306,264.4239,263.0547,267.3196,267.7509,266.2249,268.3066,265.9184,266.2419,261.1888,260.5008,260.7737,260.3694,261.6662,262.1003,261.691,261.2812,260.9342,261.1828,263.9814,264.2829,263.4635,264.4135,263.1714,263.3582,267.5957,266.1052,266.456,266.0873,261.0737,261.4659,261.0894,260.688,260.3901,260.5984,261.8652,261.545,261.9113,261.094,264.291,263.516,263.7815,263.3758,266.2814,261.2744,260.9911,261.3246,260.549,261.7118,263.7379,261.1621,264.4627,260.8206,264.2491,264.5582,264.8695,263.4977,261.4788,260.7711,261.0588,260.6761,264.368,264.6764,263.8742,264.8257,263.5723,263.7722,261.3235,261.7239,261.3726,260.938,260.6523,260.8737,264.6593,263.8909,264.162,263.7581,261.503,261.2354,261.576,260.7909,264.0929,261.3853
"Iowa",2017,267.676,.070148,.4887798,.120477,14.04074,.0902271,.0294285,.0031842,.3092214,.0640757,.002512,.3118371,.0602104,.0017299,1,15.48,.7873229,.0568245,.624191,0,0,0,0,,267.6757,260.7598,264.2107,266.5391,267.4127,268.3307,267.6757,260.5803,261.2412,260.599,261.2961,260.7598,263.7228,264.2032,264.8443,264.2107,266.4283,267.2026,266.5391,267.8814,267.4127,268.3307,261.0386,260.4239,261.0527,260.5803,261.0083,261.7752,261.2412,260.9864,260.599,261.2961,263.778,264.3843,263.7228,264.6248,264.2032,264.8443,266.9144,266.4283,267.2026,267.8814,260.8136,261.5192,261.0386,260.7568,260.4239,261.0527,261.4054,261.0083,261.7752,260.9864,264.2339,263.778,264.3843,264.6248,266.9144,261.1625,260.8136,261.5192,260.7568,261.4054,264.2339,261.1625,264.5574,260.8145,264.0349,264.514,265.1679,264.5574,261.2532,260.6202,261.2593,260.8145,264.0601,264.671,264.0349,264.9213,264.514,265.1679,260.9949,261.7057,261.2532,260.9352,260.6202,261.2593,264.4995,264.0601,264.671,264.9213,261.3253,260.9949,261.7057,260.9352,264.4995,261.3253
"Iowa",2019,261.928,,,,,,,,,,,,,,,,,,,,,,,,261.9278,255.012,258.4628,260.7912,261.6648,262.5828,261.9278,254.8325,255.4933,254.8511,255.5483,255.012,257.9749,258.4554,259.0964,258.4628,260.6804,261.4547,260.7912,262.1336,261.6648,262.5828,255.2908,254.6761,255.3048,254.8325,255.2605,256.0273,255.4933,255.2385,254.8511,255.5483,258.0301,258.6364,257.9749,258.8769,258.4554,259.0964,261.1666,260.6804,261.4547,262.1336,255.0657,255.7714,255.2908,255.0089,254.6761,255.3048,255.6575,255.2605,256.0273,255.2385,258.4861,258.0301,258.6364,258.8769,261.1666,255.4146,255.0657,255.7714,255.0089,255.6575,258.4861,255.4146,258.8095,255.0666,258.287,258.7661,259.42,258.8095,255.5053,254.8723,255.5114,255.0666,258.3122,258.9231,258.287,259.1734,258.7661,259.42,255.2471,255.9579,255.5053,255.1874,254.8723,255.5114,258.7516,258.3122,258.9231,259.1734,255.5774,255.2471,255.9579,255.1874,258.7516,255.5774
"Kansas",1998,267.788,.2327795,.5026082,.0661978,14.12288,.0817979,.0226597,.0149477,.2261234,.1016456,.0119929,.2261234,.1016456,.0119929,1,20.44,.8003066,.0795814,.6520392,.7315242,.2093931,.0520207,.007062,,267.7882,263.1231,266.8432,266.4514,267.9583,268.9858,266.5612,263.9484,262.882,263.3423,264.2442,263.1187,265.9342,267.0023,267.8038,266.2489,266.772,267.6742,265.9167,268.7886,266.7573,267.7096,263.6727,263.9894,264.8332,263.9199,263.1307,264.0004,262.905,264.1288,263.3401,264.1995,266.2028,266.9327,265.7594,267.6359,266.3885,267.1494,267.6427,266.1931,267.0712,267.5758,263.7572,264.5658,263.6767,264.6013,263.9694,264.7718,263.929,263.1519,263.9831,264.1025,266.8839,265.9648,266.6783,267.0016,267.03,264.3866,263.7641,264.5355,264.5618,263.9249,266.6042,264.372,266.8432,263.9484,265.9342,267.0023,267.8038,266.2489,263.6727,263.9894,264.8332,263.9199,266.2028,266.9327,265.7594,267.6359,266.3885,267.1494,263.7572,264.5658,263.6767,264.6013,263.9694,264.7718,266.8839,265.9648,266.6783,267.0016,264.3866,263.7641,264.5355,264.5618,266.6042,264.372
"Kansas",2002,269.116,.2243976,.5048879,.0939795,14.05341,.0691342,.0231389,.0104862,.2084771,.0768543,0,.2084771,.0768543,0,1,19.88,.8200666,.077174,.6809871,.6856366,.2296149,.0567473,.0280011,,269.1159,264.6493,267.0491,268.0056,269.2865,269.8004,266.9678,264.6456,264.4977,264.8651,265.2702,263.7749,266.4353,267.3156,267.6342,265.698,268.2994,268.7001,266.5697,269.7581,267.3468,267.6167,264.5146,264.8085,265.1535,263.8202,264.7286,265.1172,263.6974,265.2968,264.1722,264.3911,266.7691,267.042,265.479,267.696,266.106,266.2396,268.7886,266.9851,267.2218,267.7973,264.6923,265.0275,263.7525,265.1549,264.1522,264.3212,265.1666,264.0898,264.3119,264.5955,267.1764,265.9026,266.0328,266.4637,267.4451,265.0488,264.0824,264.258,264.4901,264.519,266.2765,264.4297,267.0491,264.6456,266.4353,267.3156,267.6342,265.698,264.5146,264.8085,265.1535,263.8202,266.7691,267.042,265.479,267.696,266.106,266.2396,264.6923,265.0275,263.7525,265.1549,264.1522,264.3212,267.1764,265.9026,266.0328,266.4637,265.0488,264.0824,264.258,264.4901,266.2765,264.4297
"Kansas",2003,266.012,.142167,.5004297,.1100904,14.06918,.0740055,.0257463,.0116252,.2281676,.1010418,.0034707,.2281676,.1010418,.0034707,1,12.47,.7974345,.0870286,.6537293,.6918406,.2376748,.0630734,.0074111,,266.0117,261.5637,264.6692,264.7921,266.3826,266.8769,264.6081,262.0283,261.2563,261.9834,262.3779,261.3566,263.888,265.0678,265.3878,263.9576,265.2874,265.6722,264.1073,266.9722,265.022,265.4168,261.719,262.3281,262.6832,261.8397,261.7072,262.0688,261.1315,262.5436,261.8009,262.1363,264.3699,264.6324,263.6067,265.5328,264.3498,264.6127,265.9015,264.5702,264.92,265.5861,262.0572,262.3794,261.6064,262.7716,262.1632,262.4638,262.275,261.5932,261.9094,262.3389,264.8669,264.0344,264.2753,264.7859,265.1462,262.5121,261.9553,262.2353,262.5872,262.1382,264.4889,262.3897,264.6692,262.0283,263.888,265.0678,265.3878,263.9576,261.719,262.3281,262.6832,261.8397,264.3699,264.6324,263.6067,265.5328,264.3498,264.6127,262.0572,262.3794,261.6064,262.7716,262.1632,262.4638,264.8669,264.0344,264.2753,264.7859,262.5121,261.9553,262.2353,262.5872,264.4889,262.3897
"Kansas",2005,266.831,.1958664,.4852073,.0940521,14.08426,.0886324,.0174162,.0197991,.2650914,.1108191,0,.2650914,.1108191,0,1,13.15,.7743109,.0832324,.6240895,.6997756,.2100441,.0802682,.009912,,266.8312,262.6251,265.8832,265.5154,266.8018,267.6834,265.3203,263.3097,262.2434,262.6346,263.4072,262.4026,264.982,265.8825,266.5856,265.0841,265.6458,266.3808,264.7679,267.3988,265.3609,266.1044,262.9153,263.1906,263.9286,263.1004,262.3155,263.024,262.1071,263.1893,262.4637,263.1433,265.0964,265.7059,264.6585,266.3496,265.0963,265.7086,266.2667,264.8838,265.5557,265.9239,262.8658,263.5388,262.7872,263.6238,263.0315,263.6826,262.8773,262.2143,262.8463,262.99,265.5933,264.7324,265.2947,265.5245,265.4584,263.3092,262.7725,263.3734,263.4399,262.7471,265.1776,263.1902,266.0863,263.4467,265.1641,266.0658,266.7776,265.2723,263.041,263.3064,264.052,263.2311,265.2622,265.8758,264.8333,266.5261,265.2655,265.8845,262.973,263.6506,262.9082,263.7308,263.1422,263.7999,265.7512,264.8908,265.4566,265.6858,263.4073,262.8759,263.4808,263.542,265.3276,263.2845
"Kansas",2007,267.414,.1971653,.4888683,.0888049,14.08157,.1009491,.0191809,.0169167,.261039,.1013288,0,.261039,.1013288,0,1,11.61,.7705936,.0782459,.6376322,.6998396,.2089176,.0791168,.0121261,,267.4138,262.9571,265.726,266.454,267.3162,268.2224,265.8264,263.2214,262.9096,262.8982,263.6908,262.813,265.1801,265.7265,266.4236,264.9961,266.4775,267.2789,265.6872,267.8856,265.773,266.5463,263.1649,263.0971,263.8332,263.1202,262.8613,263.6414,262.8626,263.4214,262.7812,263.4972,265.2503,265.9082,264.9547,266.1903,264.9754,265.6008,267.0742,265.656,266.4119,266.2939,263.0549,263.7832,263.1514,263.5255,263.0176,263.6866,263.3932,262.8241,263.5449,263.2711,265.7517,264.9409,265.5759,265.3911,266.1914,263.497,263.0478,263.7235,263.4162,263.322,265.379,263.4589,265.8907,263.3322,265.3275,265.8762,266.5801,265.1497,263.2665,263.1917,263.9337,263.2267,265.3855,266.0464,265.0971,266.335,265.1144,265.745,263.1425,263.8743,263.2499,263.6135,263.1087,263.783,265.881,265.0709,265.7085,265.5241,263.5777,263.1329,263.8117,263.5008,265.5026,263.5371
"Kansas",2009,266.800,.1392984,.4986528,.0784889,14.05365,.1263035,.0220751,.0237158,.3062976,.1112893,0,.3062976,.1112893,0,1,12.34,.7344763,.0851889,.5819916,.6764299,.2137774,.1002426,.0095501,,266.7995,262.9952,265.9539,266.6552,266.051,267.227,265.3493,263.6451,263.5882,262.2755,263.3366,262.8279,265.9466,265.283,266.3193,265.2065,265.9685,267.0959,265.831,266.3807,264.6754,265.6933,264.1388,262.8355,263.8919,263.4915,262.8041,263.9276,263.4633,262.548,262.1624,263.1378,265.3044,266.3352,265.625,265.5474,264.5479,265.4823,266.321,265.1239,266.1794,264.9532,263.2816,264.3915,264.0324,263.0347,262.7335,263.7097,263.0851,262.7224,263.7711,262.4116,265.598,264.9317,265.9146,264.7597,265.4152,263.4932,263.2159,264.2556,262.912,262.9796,265.1623,263.4056,266.172,263.7928,266.1428,265.478,266.5247,265.4075,264.2747,262.9588,264.024,263.6315,265.4813,266.5172,265.8121,265.7347,264.727,265.6692,263.396,264.5115,264.1622,263.148,262.8505,263.8344,265.7659,265.0998,266.087,264.9298,263.5971,263.3253,264.3701,263.0192,265.3207,263.5049
"Kansas",2011,267.336,.1167923,.488524,.0992531,14.05594,.1392525,.0276325,.0149935,.3269062,.1114913,.0004305,.3269062,.1114913,.0004305,1,11.99,.7030534,.0739677,.5611719,.7035496,.1963743,.0942515,.0058246,,267.3364,263.1628,265.6652,267.7892,267.2949,267.8543,265.7982,263.359,264.2651,263.1699,263.6093,263.0952,266.2121,265.7123,266.1346,265.0078,267.6957,268.3312,266.932,267.6587,265.7776,266.2062,264.3547,263.3026,263.7328,263.3432,264.0898,264.7086,264.2577,263.4866,263.111,263.4884,266.1874,266.7259,266.0143,266.023,265.0102,265.3672,268.093,266.7538,267.3476,266.0724,264.1376,264.739,264.3992,263.5637,263.2896,263.6672,264.4187,264.0804,264.6476,263.391,266.5441,265.8698,266.3983,265.2568,267.0687,264.4179,264.1745,264.7322,263.5175,264.372,266.1458,264.42,265.9237,263.5339,266.4445,265.9441,266.3785,265.2474,264.5156,263.4492,263.8896,263.5099,266.3975,266.942,266.2372,266.2458,265.2241,265.5904,264.2734,264.8814,264.5538,263.6987,263.4295,263.8163,266.7437,266.0704,266.6041,265.4603,264.5418,264.3053,264.869,263.646,266.3353,264.539
"Kansas",2013,266.888,.0274634,.4843666,.1129048,14.05098,.1614375,.0244791,.0137832,.3577439,.097652,0,.3577439,.097652,0,1,12.02,.6818714,.0750159,.5446041,.6934741,.1984713,.0955093,.0125453,,266.8875,263.1169,265.2845,267.9208,266.9391,267.4453,265.5828,263.2367,264.6292,263.2052,263.6057,263.1544,266.2723,265.4191,265.7827,264.7882,267.8451,268.5115,267.1724,267.3269,265.6256,266.0389,264.6093,263.2737,263.651,263.3217,264.4636,265.1141,264.7028,263.5484,263.2244,263.5894,266.2751,266.828,266.169,265.746,264.8565,265.1852,268.2768,266.9905,267.6381,265.9522,264.4199,265.0368,264.7347,263.5596,263.3361,263.6865,264.8221,264.5136,265.1338,263.5321,266.6598,266.0331,266.597,265.1265,267.3426,264.7299,264.5167,265.1109,263.5901,264.8355,266.3398,264.7927,265.5292,263.4021,266.4922,265.6388,266.0134,265.0121,264.7613,263.4125,263.7993,263.4773,266.4742,267.0323,266.3772,265.9572,265.0568,265.3937,264.5486,265.1714,264.879,263.6875,263.4671,263.8256,266.8489,266.221,266.7892,265.3171,264.8471,264.6392,265.2385,263.7104,266.5172,264.9041
"Kansas",2015,266.766,.0848168,.4812772,.115797,14.05512,.1805065,.027374,.0128216,.3823245,.0987393,.0052098,.383764,.0975514,.0042996,1,15.51,.6585096,.0768866,.5137264,.6747591,.1980634,.1118955,.015282,,266.7655,263.0896,265.0933,268.5829,266.5311,267.3791,265.5583,263.1383,265.2217,262.8934,263.6341,263.1217,266.6988,264.959,265.636,264.6349,268.1441,269.2415,267.8152,266.9698,265.3113,266.0657,265.0816,262.9035,263.6037,263.206,264.6824,265.7611,265.2609,263.2881,262.9033,263.6036,266.365,267.318,266.5779,265.3242,264.4341,265.0759,268.6425,267.265,268.3353,265.6879,264.538,265.5644,265.1675,263.2342,262.9459,263.6152,265.0972,264.6983,265.7376,263.2565,266.8064,266.1017,267.0592,264.7437,267.6752,264.9005,264.5959,265.5916,263.2403,265.0703,266.4591,264.9192,265.5626,263.4547,267.1196,265.3831,266.0798,265.0763,265.3718,263.1715,263.8884,263.5123,266.7486,267.7104,266.9877,265.7328,264.8315,265.4881,264.7861,265.8223,265.4509,263.482,263.2058,263.8899,267.1719,266.4738,267.4386,265.1225,265.1274,264.8386,265.843,263.4798,266.8112,265.1407
"Kansas",2017,267.490,.0645976,.4906934,.1147291,14.01787,.1899329,.0324033,.011253,.3623376,.0790421,.0014161,.3581075,.0790344,.0089806,1,15.07,.6455111,.0697698,.5572042,0,0,0,0,,267.49,263.9289,265.6659,269.4794,266.9909,267.8885,267.49,263.8318,266.1555,263.4775,264.2665,263.9289,267.4199,265.3054,266.0393,265.6659,268.771,269.9175,269.4794,267.2901,266.9909,267.8885,265.8705,263.3782,264.126,263.8318,265.3573,266.4885,266.1555,263.7361,263.4775,264.2665,266.8502,267.8626,267.4199,265.5652,265.3054,266.0393,269.1225,268.771,269.9175,267.2901,265.1014,266.1807,265.8705,263.5979,263.3782,264.126,265.6343,265.3573,266.4885,263.7361,267.1786,266.8502,267.8626,265.5652,269.1225,265.3504,265.1014,266.1807,263.5979,265.6343,267.1786,265.3504,265.9557,264.0268,267.6794,265.5681,266.3135,265.9557,266.0491,263.5443,264.3017,264.0268,267.0878,268.1049,267.6794,265.8185,265.5681,266.3135,265.255,266.3397,266.0491,263.7515,263.5443,264.3017,267.405,267.0878,268.1049,265.8185,265.491,265.255,266.3397,263.7515,267.405,265.491
"Kansas",2019,262.758,,,,,,,,,,,,,,,,,,,,,,,,262.7577,259.1966,260.9336,264.7471,262.2586,263.1562,262.7577,259.0995,261.4232,258.7452,259.5342,259.1966,262.6875,260.5731,261.307,260.9336,264.0387,265.1852,264.7471,262.5578,262.2586,263.1562,261.1381,258.6458,259.3937,259.0995,260.625,261.7561,261.4232,259.0037,258.7452,259.5342,262.1179,263.1303,262.6875,260.8329,260.5731,261.307,264.3902,264.0387,265.1852,262.5578,260.3691,261.4484,261.1381,258.8656,258.6458,259.3937,260.902,260.625,261.7561,259.0037,262.4462,262.1179,263.1303,260.8329,264.3902,260.618,260.3691,261.4484,258.8656,260.902,262.4462,260.618,261.2233,259.2945,262.9471,260.8358,261.5812,261.2233,261.3168,258.8119,259.5693,259.2945,262.3554,263.3726,262.9471,261.0862,260.8358,261.5812,260.5227,261.6074,261.3168,259.0192,258.8119,259.5693,262.6726,262.3554,263.3726,261.0862,260.7587,260.5227,261.6074,259.0192,262.6726,260.7587
"Kentucky",1998,262.062,.0491902,.4847713,.0473496,14.11158,.0211497,.0106016,.0062642,.3206885,.0752641,.0233513,.3206885,.0752641,.0233513,1,20.66,.870277,.0917075,.5702089,.8013936,.1656367,.0244119,.0085578,,262.0617,255.8832,263.3776,260.7436,261.4577,263.1326,260.3262,258.7045,256.2008,255.3638,256.8194,256.0348,262.2231,262.6764,264.1686,262.4161,260.3338,261.8354,259.9738,262.2313,259.7643,261.2879,258.7619,257.8141,259.2959,258.7619,255.6531,257.1339,256.3446,256.05,255.52,256.92,261.6984,263.0348,261.9753,263.2248,261.6862,263.0704,261.1447,259.4898,260.9413,260.4822,257.8987,259.3603,258.8438,258.2549,257.8944,259.3134,256.3532,255.8016,257.2267,256.1736,262.2805,261.3388,262.6418,262.1601,260.2263,258.3553,257.9974,259.401,258.3091,256.4676,261.8327,258.426,263.3776,258.7045,262.2231,262.6764,264.1686,262.4161,258.7619,257.8141,259.2959,258.7619,261.6984,263.0348,261.9753,263.2248,261.6862,263.0704,257.8987,259.3603,258.8438,258.2549,257.8944,259.3134,262.2805,261.3388,262.6418,262.1601,258.3553,257.9974,259.401,258.3091,261.8327,258.426
"Kentucky",2002,265.247,.102008,.5012448,.0548799,14.04856,.0045782,.0064929,.0022357,.3115206,.0882372,.0097397,.3115206,.0882372,.0097397,1,17.11,.9029994,.0775109,.5718936,.7582635,.1766525,.0279009,.037183,,265.2467,258.9101,266.2069,263.2552,263.8113,265.8769,262.9257,261.5389,258.621,257.5794,259.4121,258.5481,264.5714,264.7557,266.655,264.7529,262.1443,263.8821,262.0175,264.3109,261.6681,263.4462,261.0623,259.89,261.7669,261.1154,257.4001,259.1221,258.3029,257.9916,257.3514,259.0208,263.3893,265.0058,263.8751,265.1002,263.3885,265.0647,262.6519,260.9509,262.5382,262.0992,259.5594,261.2899,260.7026,260.1054,259.608,261.3195,257.8179,257.2002,258.7746,257.739,263.7353,262.6932,264.1832,263.6491,261.3869,259.7776,259.3232,260.9064,259.8027,257.5928,262.9555,259.5204,266.2069,261.5389,264.5714,264.7557,266.655,264.7529,261.0623,259.89,261.7669,261.1154,263.3893,265.0058,263.8751,265.1002,263.3885,265.0647,259.5594,261.2899,260.7026,260.1054,259.608,261.3195,263.7353,262.6932,264.1832,263.6491,259.7776,259.3232,260.9064,259.8027,262.9555,259.5204
"Kentucky",2003,266.191,.1476283,.4946262,.0644529,14.04765,.0102367,.007121,.0003413,.3264644,.0901896,.0122674,.3264644,.0901896,.0122674,1,17.02,.8743997,.1005073,.5637886,.7738463,.1953155,.0235887,.0072495,,266.1914,260.1485,267.4152,264.4432,264.6877,266.8152,264.0045,262.8577,260.0063,258.7505,260.6501,259.9724,265.9337,265.8954,267.8609,266.1373,263.2389,265.0666,263.4018,265.1857,262.6078,264.5002,262.5063,261.1475,263.0904,262.6396,258.6968,260.5067,259.9163,259.1651,258.6448,260.4318,264.6662,266.3694,265.4845,266.2405,264.6327,266.4276,263.7485,262.1606,263.8989,263.0273,260.9239,262.7395,262.3907,261.3682,261.0073,262.8359,259.1182,258.6574,260.3746,259.0285,265.0164,264.1352,265.7737,264.8833,262.5876,261.1492,260.8645,262.5876,261.201,259.0472,264.3906,261.0623,267.4152,262.8577,265.9337,265.8954,267.8609,266.1373,262.5063,261.1475,263.0904,262.6396,264.6662,266.3694,265.4845,266.2405,264.6327,266.4276,260.9239,262.7395,262.3907,261.3682,261.0073,262.8359,265.0164,264.1352,265.7737,264.8833,261.1492,260.8645,262.5876,261.201,264.3906,261.0623
"Kentucky",2005,263.938,.1077024,.5005931,.0580028,14.05054,.0142564,.0082017,.0003676,.3402639,.1129719,.0039997,.3402639,.1129719,.0039997,1,17.42,.8783847,.0921936,.5344729,.7869511,.1698245,.0317581,.0114663,,263.9384,257.4497,265.0823,262.1013,262.4283,264.4126,261.5863,260.2406,257.3146,256.0558,257.7999,257.2987,263.5428,263.5516,265.4151,263.7435,260.9016,262.5686,260.9942,262.8219,260.185,261.9078,259.8928,258.5132,260.3414,260.053,256.0078,257.664,257.2605,256.3628,255.9759,257.6006,262.2723,263.857,263.1007,263.8219,262.2212,263.8977,261.2979,259.747,261.3158,260.4791,258.2934,259.9926,259.8181,258.6431,258.4038,260.1114,256.3197,256.0031,257.5617,256.2469,262.5383,261.733,263.2501,262.3792,260.0451,258.4248,258.2733,259.8757,258.5018,256.2786,261.8907,258.3727,265.2854,260.3776,263.725,263.7348,265.6071,263.9317,260.0185,258.629,260.4647,260.1837,262.438,264.0269,263.2755,263.9984,262.3904,264.0735,258.4007,260.1044,259.9391,258.7502,258.5145,260.2287,262.6963,261.8914,263.4119,262.5404,258.5229,258.3767,259.9832,258.6039,262.0406,258.4671
"Kentucky",2007,261.966,.0293291,.5176089,.0584403,14.08498,.0185606,.0081741,.0004016,.4677154,.0099438,0,.4671649,.0103105,0,1,16.35,.8427832,.1185863,.5223408,.7865148,.1723526,.0324658,.0086669,,261.9659,255.9847,264.5152,260.0734,260.6211,262.8128,259.3292,259.5646,255.8952,254.7348,256.6817,255.7053,262.759,263.1024,265.1003,262.9022,259.0359,260.9259,258.7853,261.2686,258.1064,260.0257,259.1726,257.9436,259.9081,259.2416,254.7183,256.5904,255.7359,255.2819,254.5427,256.3459,261.6292,263.3361,262.1715,263.5368,261.5054,263.2953,259.7035,257.7008,259.4849,258.6628,257.6824,259.5174,258.9897,258.2379,257.7162,259.5357,255.2746,254.6202,256.3747,255.0488,262.072,260.9371,262.5653,261.823,258.2695,257.9832,257.5666,259.2853,257.9742,255.1349,261.2619,257.8307,264.6704,259.6693,262.898,263.243,265.2477,263.0468,259.2686,258.0325,260.0027,259.3421,261.7563,263.4663,262.3058,263.6727,261.636,263.431,257.7647,259.6034,259.0828,258.3205,257.8018,259.6264,262.1934,261.0593,262.6902,261.9478,258.059,257.6465,259.3684,258.0536,261.378,257.9041
"Kentucky",2009,266.854,.1409833,.5007595,.0581712,14.04522,.022609,.0092646,.0016007,.4427507,.0305649,.0008373,.4427261,.0305451,.0008373,1,15.48,.8526811,.0987379,.5258472,.8152818,.1473836,.0309849,.0063497,,266.854,260.1985,268.5152,264.8973,265.271,267.187,263.9073,263.3986,260.2046,258.7261,260.37,259.8788,266.8106,266.9373,268.72,266.7874,263.6434,265.2169,263.4235,265.5689,262.4692,264.0503,263.1288,261.6009,263.3166,263.0546,258.7997,260.3755,260.0069,258.9096,258.5125,259.9974,265.5159,266.9843,266.1624,267.124,265.2327,266.7706,263.9353,262.1263,263.5657,262.6365,261.4492,263.0442,262.9232,261.6066,261.3675,262.9248,258.9868,258.6805,260.125,258.6545,265.6856,264.761,266.1362,265.2744,262.2946,261.4531,261.325,262.7914,261.3355,258.826,264.7964,261.2916,268.7324,263.5457,267.006,267.1314,268.9244,266.9875,263.264,261.7237,263.4481,263.194,265.692,267.1655,266.3488,267.3105,265.411,266.9567,261.5631,263.1637,263.0525,261.7194,261.4839,263.049,265.8527,264.9284,266.3079,265.4437,261.5566,261.434,262.9053,261.4422,264.9541,261.3904
