FIPS,year,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m65_r
"Connecticut",2015,228.948,0.001,0.00051,30.91945,-1.53e-08,.2190394,.492343,.0656894,.1204353,9.760583,.5906681,.1243043,.2005886,.0568461,.0020071,.0255858,.3137746,.0447241,.000406,.233456,.7531695,.0133745,228.9475,226.2656,223.0765,227.4375,228.5749,226.7094,228.5314,223.1534,225.6625,225.9079,224.1629,225.9292,222.6643,222.9335,221.6522,223.0008,227.1931,225.1776,227.1823,226.9767,228.2427,226.2214,222.859,223.0148,221.6244,222.8806,225.398,223.6319,225.2975,224.4342,225.6465,223.8693,222.5618,221.1551,222.3991,222.0309,222.9384,221.5472,225.5325,227.0319,224.9246,226.5512,222.7652,221.3531,222.5281,222.0095,222.8053,221.3804,223.9549,225.1089,223.3089,224.1941,221.563,222.4038,220.9255,221.9816,225.3492,221.7587,222.5036,221.0546,221.8116,223.6886,221.4098,221.513,225.9159,221.47
"Connecticut",2017,229.117,,,,,,,,,,,,,,,,,,,,,,229.1174,226.4355,223.2463,227.6074,228.7448,226.8793,228.7013,223.3232,225.8324,226.0778,224.3328,226.099,222.8342,223.1034,221.8221,223.1707,227.363,225.3475,227.3521,227.1465,228.4126,226.3913,223.0289,223.1847,221.7943,223.0504,225.5678,223.8018,225.4674,224.6041,225.8164,224.0392,222.7317,221.325,222.569,222.2008,223.1082,221.717,225.7024,227.2017,225.0945,226.7211,222.9351,221.523,222.698,222.1794,222.9752,221.5503,224.1248,225.2788,223.4788,224.364,221.7328,222.5736,221.0953,222.1514,225.519,221.9286,222.6734,221.2245,221.9815,223.8585,221.5797,221.6829,,
"Delaware",1992,212.923,0.000,0.00000,835.70459,.4645661,-.0195171,.497403,.0060041,.0603049,9.868819,.6369217,.2473783,.0804256,.0180576,.0172168,0,,,,.0648409,.8655058,.0696533,212.9234,213.7673,,212.1873,213.3975,211.145,212.8109,,213.9394,214.2067,211.9903,214.0451,,,,,212.6876,210.3927,212.3188,212.0885,213.2491,210.9271,,,,,214.3376,212.2118,214.1436,212.927,214.4523,212.2753,,,,,,,211.3301,212.7817,210.4724,211.8331,,,,,,,213.0805,214.5214,212.4235,213.1741,,,,,211.3722,,,,,213.2672,,,,
"Delaware",1994,211.119,0.000,0.00014,16.62940,2.64e-11,-.0305633,.5106646,.0051686,.0773999,9.829503,.6697649,.204284,.0888347,.0145565,.0225599,0,,,,.0554678,.8896878,.0548443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Delaware",1998,212.003,0.000,0.00014,19.28599,-5.05e-09,-.0834126,.4928241,.0165309,.0810881,9.78093,.6081327,.2522071,.0928342,.0227273,.0229877,.001111,.2940999,.0637268,.0028598,.0597321,.8916692,.0485987,212.0026,212.8344,210.8635,211.19,213.122,210.3296,211.6462,211.9413,212.976,213.8987,211.1389,213.1211,210.4468,211.958,209.6807,210.858,212.3054,209.5016,211.2381,211.8566,212.7164,209.8501,212.1317,213.0326,210.5997,212.2036,213.976,211.328,213.2148,212.6478,214.1438,211.4202,211.5408,209.1919,210.6213,211.1688,211.9017,209.5756,210.9924,212.2952,209.4771,211.3309,213.158,210.8073,212.3459,212.1083,213.2567,210.8554,212.7475,214.1838,211.5616,212.886,210.6659,211.6564,209.3229,211.0187,210.916,212.2328,213.3435,211.0177,212.3243,212.9498,210.7414,212.4137,,
"Delaware",2002,224.304,0.000,0.00007,13.79573,-3.20e-10,.2254876,.5047328,.0118184,.0873188,10.0511,.5809503,.3269312,.0592853,.0287662,.0038147,.0002523,.3067759,.0777168,.0066842,.2456049,.749442,.0049531,224.3036,225.3343,222.5936,222.1945,224.5555,225.0163,223.3465,223.9686,224.7876,225.5563,225.8784,225.3564,221.3301,222.8921,223.1368,222.2512,222.5828,222.9077,222.0281,225.0577,223.5828,224.0289,223.5968,224.2759,224.4717,224.0245,225.0704,225.325,224.8469,225.9317,225.5769,225.8833,221.7281,221.879,221.355,223.2284,222.5179,222.7679,223.0896,222.3749,222.7098,224.0742,223.9431,224.0956,223.6671,224.5976,224.3266,224.5157,225.4422,225.1252,225.3678,225.9416,222.0777,221.7098,221.8728,222.8494,222.866,224.2651,224.0077,224.1536,224.6422,225.4864,222.0455,224.3227,,
"Delaware",2003,223.929,0.000,0.00008,13.97488,-5.73e-10,.2146239,.5106654,.0195567,.0690268,10.06457,.5611814,.3300443,.0792381,.0280561,.0014801,0,.3060274,.0709637,.0152897,.2626512,.7348149,.0025339,223.9288,225.4434,222.2975,221.77,222.9974,224.7352,222.9375,223.9457,224.7834,224.4877,226.0701,225.4249,220.9792,221.4831,222.913,221.909,221.044,222.5776,221.5876,223.6272,222.0093,223.7177,223.4795,223.1272,224.5285,223.9637,223.954,225.4028,224.8223,224.9761,224.4879,226.0323,220.3062,221.6033,220.9772,221.9018,221.0753,222.5007,221.6828,220.8281,222.3657,222.6363,222.7534,224.0575,223.5282,223.5407,223.1573,224.533,224.4371,224.0022,225.4231,224.9639,220.7462,220.2715,221.5707,221.4952,221.4541,223.1672,222.8089,224.0923,223.5637,224.4728,220.6987,223.2145,223.1849,223.1849
"Delaware",2005,225.838,0.000,0.00010,13.77271,-2.51e-09,.2526074,.5053223,.0278989,.052519,10.06463,.5639539,.3221196,.0850991,.026751,.0016484,.0004281,.2970468,.0610018,.0467038,.2570764,.7369817,.0059418,225.8385,227.0009,223.5032,223.8381,224.3165,226.5942,224.8258,225.1233,226.5586,225.4519,227.5691,227.04,222.3569,222.1575,224.1141,223.1662,222.543,224.595,223.6634,224.9396,223.2961,225.5512,224.8689,223.7545,225.6886,225.2063,225.1336,227.1176,226.6473,225.9263,225.4999,227.5918,221.1554,222.9794,222.4127,222.5906,221.7872,223.7525,223.1759,222.3136,224.386,223.9153,223.5837,225.4283,224.9752,224.1756,223.8383,225.7601,225.6015,225.2209,227.1903,225.9643,221.6143,221.1603,223.0017,222.2229,222.9316,224.0052,223.6856,225.5223,224.2542,225.6786,221.6053,224.1005,224.5736,224.1344
"Delaware",2007,225.071,0.000,0.00009,13.64685,-6.49e-10,.1606757,.5024631,.0327251,.0929444,10.06339,.5333616,.3394034,.0941353,.0308715,.0022282,0,.3229564,.0601577,.0016952,.2673954,.7293851,.0032194,225.0705,226.8789,223.1666,223.0914,224.9208,225.9048,224.0782,225.13,226.4409,226.6888,227.5085,226.877,222.0056,223.0938,223.8094,222.8064,223.091,223.9275,222.8932,225.5312,223.9172,224.8885,224.8779,225.063,225.7293,225.1716,226.3154,227.0594,226.4797,227.1438,226.691,227.4906,222.0357,222.6614,222.0181,223.5057,222.7038,223.4285,223.7104,222.8493,223.6994,224.5247,224.8473,225.4707,224.9348,225.4613,225.103,225.7599,226.7647,226.3531,227.0826,227.1362,222.4703,222.004,222.6431,223.1179,223.4557,225.2459,224.9009,225.5158,225.4962,226.7925,222.426,225.2931,225.867,225.3315
"Delaware",2009,225.513,0.000,0.00009,13.53802,-1.02e-09,.1768493,.4967846,.0334217,.0846637,10.04821,.5125906,.3287867,.1198464,.0354537,.0033226,0,.3509501,.0714343,.0021298,.2885728,.7069627,.0044645,225.5131,227.4778,223.8542,223.5482,224.9456,226.2031,224.8264,225.8403,226.9213,226.877,227.9818,227.5668,222.679,223.3816,224.3905,223.6574,223.1521,224.2389,223.5255,225.4729,224.2401,225.4985,225.4815,225.3726,226.3354,225.9568,226.4182,227.4198,227.0316,227.262,226.9603,228.0596,222.324,223.2223,222.7782,223.7386,223.1507,224.1797,223.6859,223.0871,224.1969,224.7686,225.079,225.9722,225.5974,225.716,225.4786,226.4452,226.7993,226.5198,227.5199,227.3392,222.6983,222.3831,223.3018,223.5133,223.615,225.4226,225.1847,226.0812,225.8198,226.8949,222.7513,225.5252,226.7234,225.5709
"Delaware",2011,225.131,0.000,0.00008,13.65874,1.23e-09,.1509163,.4980032,.02509,.1063914,10.04942,.4889302,.3232422,.1249083,.037218,.0059143,.0197869,.4373167,.0545407,.0025755,.3153738,.6817307,.0028954,225.1305,226.9131,224.303,222.4384,225.1009,225.8411,224.153,225.8951,225.8736,226.8395,227.4331,226.907,222.5333,224.3045,224.8298,223.8917,222.6023,223.148,222.3366,225.6158,224.1073,224.8341,225.0698,225.8911,226.3686,225.9178,225.9371,226.3958,225.9373,227.2115,226.8324,227.41,222.6879,223.0554,222.5607,224.64,223.8588,224.3871,223.1189,222.4608,223.0213,224.6131,225.1772,225.5424,225.1352,226.2041,225.9095,226.3791,226.3084,225.9927,226.4435,227.1938,223.029,222.6727,223.0546,224.1868,222.9667,225.4903,225.2341,225.5958,226.2162,226.3538,223.0015,225.5405,228.1662,225.5818
"Delaware",2013,225.772,0.000,0.00009,32.46602,7.32e-09,.1479975,.4959853,.0208525,.1216725,10.01537,.4748515,.3120067,.1455256,.0396959,.0082406,.0196798,.4689378,.0481716,.0012799,.3296989,.6641651,.006136,225.7716,227.5157,225.2282,223.0463,225.8827,226.2234,224.9909,226.7067,226.4112,227.5814,227.7936,227.6497,223.4057,225.3515,225.5624,224.945,223.3454,223.4949,223.1008,226.2035,225.0656,225.3993,225.8099,226.8229,226.9731,226.8455,226.6162,226.6994,226.5971,227.7753,227.6938,227.9088,223.6827,223.7237,223.5438,225.5604,225.0175,225.2368,223.6612,223.3466,223.5184,225.3634,226.0428,226.0788,225.9782,226.9948,226.9396,227.0984,226.8132,226.7771,226.8679,227.8761,223.8836,223.7653,223.8314,225.2074,223.6454,226.2147,226.1877,226.2345,227.1042,226.9632,223.9508,226.3525,229.6371,226.4051
"Delaware",2015,223.699,0.000,0.00012,31.44837,1.30e-10,.0675916,.5036269,.0457916,.152575,9.992545,.4487064,.3039314,.1690482,.041566,.0024892,.0342589,.3816049,.0157462,.0055212,.3578234,.6353441,.0068325,223.6987,225.5374,219.37,221.528,224.4642,224.0165,222.7581,222.056,224.7681,226.2619,225.7073,225.3239,218.3247,220.2378,219.7125,219.0405,222.4059,221.843,221.2258,224.6552,223.5589,223.0478,221.6302,222.9752,222.3734,221.9174,225.5603,224.9459,224.5872,226.3487,226.0927,225.4848,219.2541,218.6661,218.1606,220.4277,219.9336,219.3758,222.5904,222.1302,221.5237,223.7295,222.5738,221.9462,221.4823,223.153,222.8712,222.2286,225.6503,225.4213,224.7568,226.1713,219.4458,219.1196,218.495,220.1232,222.302,222.7516,222.463,221.7923,223.0444,225.5038,219.3085,222.636,227.1292,222.6833
"Delaware",2017,219.087,,,,,,,,,,,,,,,,,,,,,,219.0874,220.9261,214.7587,216.9167,219.8529,219.4052,218.1468,217.4447,220.1568,221.6506,221.096,220.7126,213.7133,215.6265,215.1012,214.4292,217.7946,217.2317,216.6145,220.0438,218.9475,218.4365,217.0189,218.3639,217.7621,217.306,220.9489,220.3346,219.9759,221.7374,221.4814,220.8735,214.6428,214.0547,213.5493,215.8163,215.3223,214.7645,217.9791,217.5189,216.9124,219.1181,217.9625,217.3349,216.8709,218.5417,218.2599,217.6173,221.039,220.81,220.1455,221.56,214.8345,214.5083,213.8837,215.5119,217.6907,218.1403,217.8516,217.181,218.4331,220.8924,214.6972,218.0247,,
"D.C.",1992,188.140,0.000,0.00000,1218.42688,.1013835,-.773159,.5027524,.0108919,.0178711,9.93874,.0493893,.8294791,.0929474,.0108369,.0171481,.0001992,,,,.1297351,.7758337,.0944313,188.1399,206.6826,,187.566,187.1112,187.1319,188.1783,,206.8739,205.5433,205.3011,206.9256,,,,,186.6351,186.5484,187.867,186.4349,187.0987,187.0653,,,,,205.7592,205.5298,207.1322,204.6169,205.7719,205.5134,,,,,,,185.9332,186.8674,186.7764,186.3348,,,,,,,204.8484,205.9982,205.7572,204.821,,,,,186.1071,,,,,205.0636,,,,
"D.C.",1998,181.627,0.000,0.00008,24.66050,4.60e-10,-.9462678,.5237655,.0479253,.0142886,9.816408,.0704001,.7450202,.1461679,.0135236,.0227398,.0021484,.7687513,.0206841,.0086861,.1371176,.7895409,.0733414,181.627,198.6184,193.9035,181.8568,180.3809,180.345,182.1375,201.675,199.1048,197.26,197.0202,198.9896,192.7543,192.3152,192.6059,193.6982,180.6633,180.5651,182.3174,179.5177,180.831,180.763,201.8521,200.1824,200.1873,201.9414,197.7425,197.5454,199.4424,196.1902,197.5993,197.3713,191.3185,191.3647,192.9885,191.5405,192.042,192.2588,179.7728,181.0563,180.9656,179.8863,200.3894,200.3836,202.122,199.2514,200.4258,200.4341,196.6891,198.0491,197.8628,196.5127,190.4495,191.4632,191.5287,191.151,180.1152,199.4575,200.6335,200.637,199.478,196.9797,190.5369,199.6883,,
"D.C.",2002,190.518,0.000,0.00007,16.28793,1.95e-10,-.7765191,.5137383,.0478153,.0746755,9.900936,.0348724,.8787857,.070823,.0108656,0,.0046532,.7186885,.0633095,.0121439,.4359548,.5526827,.0113625,190.5181,208.2237,200.8619,189.6042,190.3223,189.5761,190.4402,209.7833,208.5789,207.909,206.8788,208.4119,199.1277,200.3203,199.8824,200.4055,189.4844,188.6525,189.8435,189.6516,190.1939,189.4137,209.9682,209.383,208.6017,209.9205,208.2321,207.2676,208.7478,206.9704,208.0782,207.0583,198.7543,198.0624,199.2391,199.7139,199.8018,199.2942,188.786,189.664,188.8403,189.4487,209.5574,208.8016,210.1062,208.6163,209.5064,208.7283,207.3085,208.3837,207.4274,207.1307,198.0606,198.7812,198.1087,199.09,188.9226,208.7899,209.6809,208.9313,208.7292,207.4518,198.0363,208.9057,,
"D.C.",2003,188.374,0.000,0.00006,17.19930,-5.80e-10,-.8065191,.5137306,.0610313,.0833667,9.887349,.050598,.8502056,.0879567,.0101559,.0003612,.0007225,.6282756,.0711221,.0203683,.4745366,.5152133,.0102501,188.3745,205.5838,196.3825,187.5928,187.9509,187.2281,188.2408,205.6913,205.9892,205.0417,204.0532,205.714,194.9827,195.7067,195.3357,195.9892,187.2484,186.4353,187.7699,187.144,187.7788,187.0054,206.0263,205.1631,204.4484,205.8027,205.4184,204.4968,206.1095,203.982,205.1638,204.179,194.4506,193.8528,195.0745,195.0619,195.2632,194.8199,186.41,187.3732,186.5603,186.8909,205.4719,204.7982,206.1346,204.3603,205.267,204.5522,204.3756,205.5297,204.6119,204.0973,193.72,194.4712,193.8868,194.5175,186.4896,204.6684,205.5719,204.901,204.4554,204.4808,193.6932,204.7622,204.7092,204.7092
"D.C.",2005,190.787,0.000,0.00007,16.35943,-4.94e-10,-.7846666,.5363868,.0452241,.0932224,9.864042,.0445707,.8472084,.0915289,.0152855,.0009333,.0004733,.684059,.0723408,.0121008,.458923,.5315852,.0094918,190.7874,207.7504,199.9264,189.3623,190.7069,189.3328,190.7973,208.7305,207.7336,207.5491,205.9266,207.9463,197.9661,199.5327,198.6283,199.5559,189.3878,187.8925,189.7,189.66,190.6684,189.2472,208.6412,208.4737,207.2046,208.8727,207.5432,205.9638,207.9088,206.2659,207.7243,206.1253,197.7552,196.5606,198.1064,198.7186,199.1057,198.1247,188.2976,189.6786,188.1867,189.5299,208.4057,207.1369,208.7761,207.4745,208.6003,207.3448,206.2836,207.7008,206.1414,206.4391,196.8294,197.8276,196.6508,198.1774,188.5462,207.4054,208.5262,207.2732,207.5951,206.4403,196.8566,207.524,207.9958,207.5566
"D.C.",2007,197.086,0.000,0.00007,15.78880,-1.18e-09,-.6699269,.5178965,.0552304,.0448024,9.842227,.0607856,.8549159,.073284,.0093605,.0005394,.0011146,.6108944,.0524684,.0005578,.4326715,.557752,.0095765,197.086,213.6111,203.6137,195.854,195.2314,195.4832,196.4444,212.9825,214.0397,211.6313,211.6137,213.5899,202.0646,201.6513,202.2816,203.0332,194.1899,194.2353,195.7966,194.1672,194.5725,194.726,213.3922,211.1263,211.4003,212.9978,212.0903,212.0938,214.0381,210.3073,211.6276,211.5998,200.3017,200.6311,202.0728,200.8667,201.0263,201.5573,193.0834,194.0732,194.114,193.4042,211.5476,211.8289,213.4211,210.1455,211.1517,211.4142,210.7875,212.0966,212.0977,210.3032,199.4158,200.2353,200.5746,200.1236,192.9106,210.5659,211.5802,211.8588,210.1648,210.7938,199.2951,210.5958,211.1158,210.5803
"D.C.",2009,201.985,0.000,0.00006,16.18476,-3.66e-10,-.526727,.507839,.0618217,.0491654,9.795774,.0712721,.8044313,.1065622,.0172252,0,.0005093,.6511175,.0749889,.0117248,.4217152,.5746352,.0036496,201.9846,217.6483,209.4012,200.9627,200.1601,199.893,201.8232,217.8863,218.0332,215.7147,215.2326,217.6376,207.905,207.4346,207.7051,208.9523,199.3119,198.8517,201.0457,198.7412,200.0048,199.6275,218.2037,216.0172,215.9288,217.8555,216.1338,215.6821,217.9757,214.0922,215.7352,215.2454,206.1335,206.0887,207.8614,206.4183,206.9742,207.1239,197.84,199.3855,198.8955,198.481,216.359,216.2709,218.1383,214.7888,216.0143,215.9099,214.5382,216.106,215.6468,214.1219,204.9937,206.0659,206.006,205.8379,197.8689,215.1295,216.3214,216.2211,214.7869,214.5206,204.8831,215.0973,216.2312,215.0787
"D.C.",2011,200.628,0.000,0.00006,16.41731,-6.78e-11,-.5734953,.5023265,.0673331,.1293721,9.783156,.0807671,.769699,.1247255,.0163087,0,.0084997,.7377046,.0063541,0,.4233951,.5669247,.0096802,200.628,215.447,207.8714,199.3385,201.4122,198.4046,200.615,215.7935,215.6237,216.1041,212.9188,215.5945,206.1901,208.3529,206.0726,207.5518,200.1712,197.094,199.5885,199.7661,201.3562,198.2759,215.8961,216.3971,213.7225,215.8947,216.2296,213.1669,215.711,214.2818,216.2295,213.086,206.8011,204.2621,206.2699,207.1913,207.9881,205.6132,198.4621,200.3894,197.2995,199.5874,216.4642,213.8529,215.9525,215.0079,216.4817,213.8336,214.44,216.3051,213.2733,214.4152,205.4971,206.8305,204.302,206.6937,198.6293,215.0735,216.5115,213.9234,215.0923,214.5249,205.482,215.126,217.7737,215.1893
"D.C.",2013,205.614,0.000,0.00006,38.26400,1.60e-11,-.4373128,.493386,.0623003,.1427918,9.836985,.0958958,.7288433,.1420727,.0171336,.0013703,.0146842,.760531,.0232969,.0071164,.4139048,.5776373,.0084579,205.6139,219.4346,213.3566,204.2648,206.4729,204.1001,205.4726,220.4585,219.563,220.1671,217.5917,219.4969,211.5872,213.8902,212.0538,212.9167,205.1724,202.7354,204.4183,205.3356,206.3008,203.8762,220.4805,221.091,218.9108,220.4712,220.2474,217.7722,219.5757,218.8271,220.2183,217.6723,212.2561,210.1804,211.5847,213.0428,213.4151,211.4975,203.9888,205.3046,202.8592,205.076,221.0873,218.9539,220.4624,220.0465,221.0988,218.9335,218.9314,220.2576,217.8026,218.8864,211.2963,212.2108,210.1418,212.4612,204.0863,220.0416,221.0698,218.9491,220.0555,218.9509,211.2139,220.0294,223.3019,220.0699
"D.C.",2015,212.305,0.000,0.00007,33.29239,-3.82e-10,-.2611467,.4995548,.0560107,.1314223,9.881796,.1188905,.7018625,.1455241,.0129787,.0013689,.0193752,.7168983,.030822,.0009983,.3944343,.5945646,.0110012,212.3053,225.1649,218.1992,210.474,212.3218,211.4028,211.7556,225.2629,225.0234,225.0572,223.9004,224.9518,216.3024,218.0099,217.3824,217.5352,210.6201,209.5597,210.3313,211.6689,211.8084,210.7975,225.1255,225.1533,224.2317,225.0353,224.9386,223.7985,224.7773,224.166,224.8999,223.7056,216.2836,215.4055,216.0546,217.4957,217.3684,216.6322,209.9346,210.5132,209.4024,211.0975,225.0383,224.1094,224.8695,224.4758,224.98,224.0155,224.0646,224.7503,223.5704,224.0156,215.6884,216.0532,215.1332,216.7786,209.8071,224.3601,224.8387,223.8672,224.3046,223.8842,215.432,224.1654,228.6561,224.2101
"D.C.",2017,212.375,,,,,,,,,,,,,,,,,,,,,,212.3746,225.2342,218.2685,210.5432,212.3911,211.4721,211.8249,225.3322,225.0927,225.1265,223.9697,225.0211,216.3717,218.0791,217.4516,217.6045,210.6893,209.6289,210.4006,211.7382,211.8777,210.8668,225.1947,225.2225,224.301,225.1046,225.0079,223.8678,224.8466,224.2353,224.9692,223.7749,216.3528,215.4748,216.1239,217.5649,217.4377,216.7015,210.0038,210.5825,209.4717,211.1668,225.1076,224.1787,224.9388,224.5451,225.0492,224.0848,224.1339,224.8196,223.6397,224.0849,215.7577,216.1225,215.2025,216.8478,209.8763,224.4294,224.908,223.9365,224.3739,223.9534,215.5012,224.2347,,
"Florida",1992,208.308,0.000,0.00000,930.61243,-.4751917,-.159867,.4942202,.0189807,.0670583,10.14291,.5700102,.2128623,.1778914,.0183316,.0199079,.0009966,,,,.1019389,.8287807,.0692804,208.308,210.8947,,208.0028,209.0212,209.5498,208.6267,,210.4927,211.5814,212.0141,211.0554,,,,,208.6983,209.2538,208.2529,209.8823,209.3183,209.9158,,,,,211.2014,211.5859,210.6401,212.3429,211.7218,212.156,,,,,,,209.5863,208.9463,209.5225,210.2334,,,,,,,211.9515,211.3339,211.7163,212.4737,,,,,209.858,,,,,212.0745,,,,
"Florida",1994,207.813,0.002,0.00208,16.60339,-5.12e-08,-.1181606,.505488,.0326868,.0895322,10.08659,.5868217,.1951625,.18331,.0166912,.0172209,.0007936,,,,.086876,.8572332,.0558908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Florida",1998,210.655,0.002,0.00241,14.29833,2.11e-08,-.1216859,.5005684,.0253826,.0686597,10.0028,.5503212,.2174146,.1984655,.0188317,.0140705,.0008965,.3308404,.0950239,.1326692,.0900622,.8551217,.0548161,210.6552,213.1321,212.127,210.1365,211.3345,211.427,210.8683,213.3433,212.5825,213.7787,213.7971,213.1134,211.6034,212.7068,212.6546,212.1152,210.8153,210.9133,210.2742,211.8578,211.5514,211.6884,212.8589,213.9416,213.888,213.3061,213.2719,213.2372,212.5635,214.2201,213.7617,213.7793,212.2093,212.1498,211.5835,213.024,212.7055,212.6775,211.3529,210.9798,211.0849,212.1203,213.5009,213.3994,212.8208,214.2807,213.909,213.8539,213.7086,213.2575,213.22,214.2052,212.5494,212.2119,212.1494,213.0555,211.5471,213.8402,213.4694,213.3641,214.2516,213.6965,212.5695,213.8114,,
"Florida",2002,214.405,0.002,0.00184,14.85878,-7.14e-09,-.0680949,.5042933,.0739053,.1370022,10.11057,.4932715,.2497831,.2150833,.0233163,.0032987,.015247,.4189479,.1436331,.0162943,.3818976,.613048,.0050545,214.4046,217.5193,217.2806,214.3571,216.416,215.7726,215.361,218.5381,217.1642,219.5034,218.77,217.7779,216.9708,219.0652,218.173,217.6147,216.2606,215.736,214.8549,217.3027,217.3496,216.8177,218.1866,220.382,219.4991,218.6951,219.1082,218.3841,217.3259,220.298,219.7287,219.0227,218.7227,217.9057,217.1009,219.5753,219.4023,218.5785,217.1761,216.7959,216.2903,218.318,220.0115,219.1368,218.269,220.9528,220.5182,219.6598,219.8909,219.257,218.5429,220.5234,219.2778,218.8856,218.0731,219.9749,217.761,220.5828,220.0879,219.2221,221.0947,220.0403,219.4731,220.6632,,
"Florida",2003,218.014,0.002,0.00173,15.06530,2.69e-08,.0447608,.4928256,.0942685,.1374418,10.10137,.5133734,.2330582,.2079961,.0195846,.0019241,.0240636,.3708388,.104302,.0050049,.3703601,.6233612,.0062787,218.0145,220.3519,218.8313,218.3365,219.5059,219.2263,218.9013,220.1859,220.4651,221.811,221.4473,220.5665,218.979,220.2001,219.6671,219.2113,219.7225,219.5589,218.7284,220.306,220.3848,220.2062,220.3063,221.5992,221.0786,220.3221,221.8465,221.5264,220.5565,222.5198,222.0041,221.6691,220.2894,219.8629,219.07,220.6878,220.5963,220.1323,220.5508,220.1575,220.0118,221.2686,221.6525,221.186,220.3389,222.1399,221.7219,221.2287,222.5421,221.9372,221.6272,222.7215,220.8272,220.4249,220.0009,221.1548,221.0379,222.1938,221.6886,221.231,222.2748,222.6414,221.001,222.2399,222.2328,222.2328
"Florida",2005,219.465,0.001,0.00138,14.39497,4.44e-08,.064003,.4987897,.0570245,.1475038,10.16794,.4891606,.2308515,.2251409,.0212834,.0024014,.0311622,.4182988,.0972791,.0024121,.3837425,.6113818,.0048757,219.4652,221.9946,221.0603,218.432,221.307,221.3593,220.4085,222.2962,221.0144,223.7975,223.73,222.2259,220.1891,222.7298,222.3585,221.4263,220.2456,220.3388,219.0186,222.5823,222.2377,222.4257,221.4368,224.0084,223.6797,222.433,222.8655,222.7153,221.16,224.944,224.0015,223.9629,221.8784,221.5413,220.3293,223.5022,223.1095,222.8311,221.5571,220.8895,221.0122,223.6291,223.2031,222.8071,221.4984,224.8629,224.1285,223.8281,223.9973,223.0033,222.866,225.1546,222.713,222.076,221.7443,223.9767,222.2768,224.0583,223.2636,222.8794,224.9954,224.1422,222.9636,224.1289,224.6765,224.2373
"Florida",2007,223.535,0.001,0.00116,13.81039,-5.07e-08,.1150975,.4924251,.0547166,.1254275,10.15603,.472078,.214234,.24501,.0222253,.0018732,.0445794,.3780734,.1147971,.0029716,.4029,.5947488,.0023512,223.5349,226.0567,224.255,222.286,224.5356,225.39,224.6412,225.7682,224.804,227.0208,227.7639,226.3008,223.3371,225.1674,225.558,224.734,223.3203,224.1529,222.9585,225.8252,225.645,226.6265,224.7288,226.716,227.1695,225.9194,225.8877,226.4821,224.9523,228.1862,227.2508,228.0113,224.2986,224.6936,223.4955,225.9676,225.6754,226.1573,224.6457,224.0701,224.9233,227.0576,225.7826,226.1179,224.7889,227.6089,226.8609,227.3344,227.0395,226.0404,226.6378,228.4235,225.1635,224.54,224.9286,226.581,225.4789,226.6761,225.8526,226.1911,227.7675,227.2003,225.4665,226.7576,227.3401,226.8047
"Florida",2009,225.673,0.002,0.00163,13.03978,1.31e-07,.1816434,.497037,.0586914,.1452587,10.14543,.472838,.222035,.2356405,.0188133,.0007239,.0499492,.4268453,.1119263,.0020789,.382094,.6133862,.0045199,225.6734,227.8897,226.9957,224.5475,227.2518,227.4347,226.2994,228.1331,226.9707,229.4182,229.4857,228.0365,226.096,228.4276,228.2147,227.2061,226.1189,226.3203,224.964,228.4445,227.8734,228.1681,227.3413,229.5865,229.4153,228.2091,228.5514,228.5353,227.0513,230.4786,229.5483,229.6337,227.5581,227.364,226.1651,229.1573,228.6529,228.5161,227.3446,226.5868,226.8114,229.1689,228.8491,228.6114,227.3575,230.3831,229.6539,229.501,229.5983,228.6308,228.6199,230.6141,228.3454,227.677,227.4846,229.4659,227.8786,229.6463,228.8693,228.6362,230.461,229.6835,228.5092,229.6749,230.9326,229.7801
