grade,subject,year,FIPS,white,black,hispanic,asian,amind,multirace_unclass,free_lunch,red_lunch,miss_lunch,no_freelunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,lep,sped,testage,nonEnglish_neverathome,nonEnglish_sometimesathome,nonEnglish_alwaysathome,nonEnglish_miss,unadj_score,adj_race_03,adj_lunch_03,adj_LEP_03,adj_SPED_03,adj_age_03,adj_Enlang_03,adj_racelunch_03,adj_raceLEP_03,adj_raceSPED_03,adj_raceage_03,adj_raceEnlang_03,adj_lunchLEP_03,adj_lunchSPED_03,adj_lunchage_03,adj_lunchEnlang_03,adj_LEPSPED_03,adj_LEPage_03,adj_LEPEnlang_03,adj_SPEDage_03,adj_SPEDEnlang_03,adj_ageEnlang_03,adj_racelunchLEP_03,adj_racelunchSPED_03,adj_racelunchage_03,adj_racelunchEnlang_03,adj_raceLEPSPED_03,adj_raceLEPage_03,adj_raceLEPEnlang_03,adj_raceSPEDage_03,adj_raceSPEDEnlang_03,adj_raceageEnlang_03,adj_lunchLEPSPED_03,adj_lunchLEPage_03,adj_lunchLEPEnlang_03,adj_lunchSPEDage_03,adj_lunchSPEDEnlang_03,adj_lunchageEnlang_03,adj_LEPSPEDage_03,adj_LEPSPEDEnlang_03,adj_LEPageEnlang_03,adj_SPEDageEnlang_03,adj_racelunchLEPSPED_03,adj_racelunchLEPage_03,adj_racelunchLEPEnlang_03,adj_racelunchSPEDage_03,adj_racelunchSPEDEnlang_03,adj_racelunchageEnlang_03,adj_raceLEPSPEDage_03,adj_raceLEPSPEDEnlang_03,adj_raceLEPageEnlang_03,adj_raceSPEDageEnlang_03,adj_lunchLEPSPEDage_03,adj_lunchLEPSPEDEnlang_03,adj_lunchLEPageEnlang_03,adj_lunchSPEDageEnlang_03,adj_LEPSPEDageEnlang_03,adj_racelunchLEPSPEDage_03,adj_racelunchLEPSPEDEnlang_03,adj_racelunchLEPageEnlang_03,adj_racelunchSPEDageEnlang_03,adj_raceLEPSPEDageEnlang_03,adj_lunchLEPSPEDageEnlang_03,adj_racelunchLEPSPEDageEnlang_03,adj_Clunch_03,adj_raceClunch_03,adj_ClunchLEP_03,adj_ClunchSPED_03,adj_Clunchage_03,adj_ClunchEnlang_03,adj_raceClunchLEP_03,adj_raceClunchSPED_03,adj_raceClunchage_03,adj_raceClunchEnlang_03,adj_ClunchLEPSPED_03,adj_ClunchLEPage_03,adj_ClunchLEPEnlang_03,adj_ClunchSPEDage_03,adj_ClunchSPEDEnlang_03,adj_ClunchageEnlang_03,adj_raceClunchLEPSPED_03,adj_raceClunchLEPage_03,adj_raceClunchLEPEnlang_03,adj_raceClunchSPEDage_03,adj_raceClunchSPEDEnlang_03,adj_raceClunchageEnlang_03,adj_ClunchLEPSPEDage_03,adj_ClunchLEPSPEDEnlang_03,adj_ClunchLEPageEnlang_03,adj_ClunchSPEDageEnlang_03,adj_raceClunchLEPSPEDage_03,adj_raceClunchLEPSPEDEnlang_03,adj_raceClunchLEPageEnlang_03,adj_raceClunchSPEDageEnlang_03,adj_ClunchLEPSPEDageEnlang_03,adj_raceCluncLEPSPEDageEnlang_03,adj_race,adj_lunch,adj_LEP,adj_SPED,adj_age,adj_Enlang,adj_racelunch,adj_raceLEP,adj_raceSPED,adj_raceage,adj_raceEnlang,adj_lunchLEP,adj_lunchSPED,adj_lunchage,adj_lunchEnlang,adj_LEPSPED,adj_LEPage,adj_LEPEnlang,adj_SPEDage,adj_SPEDEnlang,adj_ageEnlang,adj_racelunchLEP,adj_racelunchSPED,adj_racelunchage,adj_racelunchEnlang,adj_raceLEPSPED,adj_raceLEPage,adj_raceLEPEnlang,adj_raceSPEDage,adj_raceSPEDEnlang,adj_raceageEnlang,adj_lunchLEPSPED,adj_lunchLEPage,adj_lunchLEPEnlang,adj_lunchSPEDage,adj_lunchSPEDEnlang,adj_lunchageEnlang,adj_LEPSPEDage,adj_LEPSPEDEnlang,adj_LEPageEnlang,adj_SPEDageEnlang,adj_racelunchLEPSPED,adj_racelunchLEPage,adj_racelunchLEPEnlang,adj_racelunchSPEDage,adj_racelunchSPEDEnlang,adj_racelunchageEnlang,adj_raceLEPSPEDage,adj_raceLEPSPEDEnlang,adj_raceLEPageEnlang,adj_raceSPEDageEnlang,adj_lunchLEPSPEDage,adj_lunchLEPSPEDEnlang,adj_lunchLEPageEnlang,adj_lunchSPEDageEnlang,adj_LEPSPEDageEnlang,adj_racelunchLEPSPEDage,adj_racelunchLEPSPEDEnlang,adj_racelunchLEPageEnlang,adj_racelunchSPEDageEnlang,adj_raceLEPSPEDageEnlang,adj_lunchLEPSPEDageEnlang,adj_racelunchLEPSPEDageEnlang,adj_Clunch,adj_raceClunch,adj_ClunchLEP,adj_ClunchSPED,adj_Clunchage,adj_ClunchEnlang,adj_raceClunchLEP,adj_raceClunchSPED,adj_raceClunchage,adj_raceClunchEnlang,adj_ClunchLEPSPED,adj_ClunchLEPage,adj_ClunchLEPEnlang,adj_ClunchSPEDage,adj_ClunchSPEDEnlang,adj_ClunchageEnlang,adj_raceClunchLEPSPED,adj_raceClunchLEPage,adj_raceClunchLEPEnlang,adj_raceClunchSPEDage,adj_raceClunchSPEDEnlang,adj_raceClunchageEnlang,adj_ClunchLEPSPEDage,adj_ClunchLEPSPEDEnlang,adj_ClunchLEPageEnlang,adj_ClunchSPEDageEnlang,adj_raceClunchLEPSPEDage,adj_raceClunchLEPSPEDEnlang,adj_raceClunchLEPageEnlang,adj_raceClunchSPEDageEnlang,adj_ClunchLEPSPEDageEnlang,adj_raceCluncLEPSPEDageEnlang
4th grade,mathematics,2003,CALIFORNIA,61.6%,0.0%,52.2%,3.6%,26.1%,23.6%,17.6%,26.2%,29.8%,39.4%,34.3%,4.7%,0.0%,47.8%,28.8%,9.8080797,18.4%,41.3%,44.6%,0.0%,225.17902,227.71707,237.48199,222.53398,218.6026,232.18948,235.01193,240.01498,225.9045,232.50145,219.15384,225.07251,223.65038,240.66025,226.187,219.2941,236.82414,240.75104,237.50809,236.38853,238.28648,235.40698,232.49765,227.46201,225.62076,230.08122,224.16158,243.25957,224.2592,233.85664,220.58568,221.83815,241.01758,230.70401,241.01779,231.00946,229.67244,220.97757,241.55992,239.92807,229.05023,239.08527,237.09561,224.61902,220.92302,223.93024,226.9281,237.98972,228.36461,233.20352,223.10214,237.58627,235.31277,240.21071,234.7872,218.83476,233.40686,229.3998,229.72888,234.66296,238.8391,240.34789,231.86758,237.72192,227.35529,236.74797,239.55295,239.64026,227.55664,232.9583,225.4467,231.43188,219.46634,239.07748,228.67453,226.14191,237.01274,223.69104,219.02779,239.42427,222.95117,237.10402,230.25618,220.61739,222.37268,234.42218,236.75121,237.08115,236.8645,237.81763,227.2023,238.9518,237.99411,221.23582,236.91716,239.03041,239.70078,230.64102,240.70406,236.603,232.90132,225.24248,231.21022,224.38655,221.6684,232.50272,219.9408,235.88387,238.91579,232.01909,218.28572,224.99564,241.63408,227.41934,235.00592,218.87955,226.25975,242.08182,223.38171,224.67509,236.47894,221.71362,231.15372,240.13658,234.71503,229.51022,230.64728,233.20961,219.78665,226.85835,239.88524,230.31601,232.90311,219.44339,229.88565,241.01093,225.3851,219.44965,229.27248,220.57719,218.89401,230.42366,226.32326,235.34024,220.4411,219.47447,222.70363,235.84386,240.67281,226.79163,234.64919,221.03825,236.41344,221.10741,227.62703,234.57201,226.21921,229.70207,229.29222,229.85689,222.83571,232.55986,221.87462,238.76563,224.28703,228.09154,235.25209,230.10641,241.25803,243.28438,235.00151,222.46832,225.34764,219.353,223.4971,237.80051,225.69872,239.8407,234.99448,219.79599,224.13454,219.17262,230.08852,227.86414,220.7547,220.74245,240.32352,230.79103,236.27815,222.34421,227.54172
4th grade,mathematics,2005,CALIFORNIA,53.5%,2.0%,51.8%,16.7%,12.7%,27.4%,28.2%,0.0%,0.0%,16.2%,39.3%,34.7%,16.6%,27.7%,30.7%,9.9779854,24.7%,34.8%,58.5%,0.0%,224.42419,229.32224,226.55511,230.19882,231.95624,222.51877,225.20041,230.2619,229.88348,240.81699,243.41069,225.12784,232.14549,224.13457,231.65407,235.4523,234.91608,240.19751,229.63904,226.74738,222.53343,231.76028,239.03238,221.65309,233.63087,238.23531,243.20227,241.42648,246.29599,235.50517,228.2164,235.70221,246.45464,246.39558,242.87474,234.51797,238.23828,238.1756,238.99971,229.94104,246.05998,230.08388,237.5941,232.99048,246.68738,238.01845,235.59077,238.05751,226.46104,225.68343,228.83252,224.27878,240.41364,242.62433,244.69646,240.31534,234.0274,223.52762,241.37299,241.52095,221.40958,228.8174,233.51749,233.88681,226.94299,225.55679,228.64139,241.92821,228.21622,222.60509,246.5878,240.55576,243.92914,237.30412,230.02364,245.5714,235.7243,235.02411,231.83406,225.01367,239.29584,242.94485,223.54625,234.54388,231.19608,238.82298,243.9073,244.9514,239.47824,225.614,238.12471,232.18991,233.88586,230.77196,236.19733,234.2168,244.69814,239.28043,223.47351,233.58246,218.62927,233.25069,237.29604,236.31987,222.57689,225.40483,242.94662,236.21236,230.24974,232.54765,239.77698,229.61542,244.1319,227.14758,219.50214,230.93109,226.97772,239.86131,224.92966,221.64316,240.66708,239.76968,237.33286,242.05396,236.10693,226.47903,241.68542,223.81567,239.72496,226.75073,240.79468,242.96487,232.01454,238.39359,228.11058,227.00851,234.09178,240.14929,231.83492,244.24918,231.38565,241.32858,232.07587,239.67914,232.69402,224.86731,234.04021,224.08548,233.51303,231.77722,224.36124,240.33801,226.51118,223.48456,230.73528,239.21992,225.56033,240.795,245.21436,244.06706,238.2916,235.59172,234.4201,230.58125,238.31754,239.54543,231.37706,222.8349,222.12085,226.50447,243.99721,240.95883,237.81328,240.84203,239.71101,226.48233,223.55739,227.92891,242.98901,221.76361,226.7645,225.88478,240.91052,226.28017,230.49512,225.65028,240.16695,233.89352,222.52568,239.65857,226.56049
4th grade,mathematics,2007,CALIFORNIA,12.7%,36.2%,42.6%,0.0%,0.0%,0.0%,24.3%,35.6%,16.3%,23.2%,14.7%,35.6%,0.0%,15.2%,21.6%,9.5896358,43.5%,61.6%,28.8%,0.0%,218.58493,225.69096,224.08682,240.25684,235.31654,218.3175,227.31287,227.87077,228.64835,240.0719,238.48318,246.42712,239.56183,223.72072,226.40117,228.66898,236.74484,228.90161,230.30278,236.48683,223.93362,222.38542,233.94038,230.41617,223.1467,230.31088,224.8694,234.72923,230.2392,240.85155,239.11357,242.69463,230.79543,243.12178,238.69354,231.83203,243.38374,230.51266,244.00603,240.8065,242.049,219.04953,232.70844,243.81595,234.90045,235.41617,236.83508,232.20346,239.15314,247.16521,240.39256,226.60089,233.04379,244.66103,224.79277,234.66754,234.56317,236.88367,225.85173,242.49681,235.78752,243.67741,240.25618,237.15866,241.92415,239.94885,236.49495,229.20045,237.77853,232.73445,241.7402,226.09134,242.13104,222.08995,234.92752,225.77742,233.88837,242.50514,221.23502,239.47646,235.83871,234.58191,238.35706,242.94585,235.71272,234.536,236.86826,236.99306,228.09715,222.29065,227.47838,237.4639,233.4101,235.01018,230.65604,223.93796,239.08714,221.27246,232.12206,239.32558,221.8643,241.21924,225.74011,240.93033,221.64662,224.01306,227.35646,235.78905,222.32376,232.60089,244.33543,223.17599,224.71214,244.57225,226.10576,243.69209,233.87862,227.31963,230.14539,233.12415,235.68216,239.48454,228.81053,237.60866,228.80609,241.1227,244.53833,222.12317,237.31447,238.96793,228.35699,224.20274,237.37985,236.81804,241.38425,244.16199,240.05328,230.71188,233.7088,224.54019,225.73875,244.59543,240.79639,230.56833,227.918,233.41713,240.34604,240.78465,243.13782,234.8223,238.19086,237.49055,232.01357,244.73004,239.38669,229.52753,233.03613,232.63966,225.31654,238.45987,230.65778,240.41275,232.9696,222.42209,239.60254,228.99513,244.77507,233.98587,234.69859,231.36057,234.49309,230.21127,240.55919,240.65932,236.78954,243.57823,235.1862,229.66371,230.67749,237.03807,233.76082,242.09016,222.8904,224.88318,226.40813,224.44022,243.2767,238.88901,236.15866,231.70224,222.60457
4th grade,mathematics,2009,CALIFORNIA,18.8%,0.0%,36.8%,0.0%,28.7%,1.5%,53.5%,14.4%,0.0%,61.3%,48.7%,6.4%,0.0%,38.8%,24.3%,9.8489866,6.2%,26.7%,58.6%,4.6%,238.70395,246.59694,231.40952,245.55774,222.37741,236.71198,223.32181,238.18701,248.4073,244.48474,224.94966,234.625,224.87439,224.54317,237.03839,236.60406,233.39276,244.16566,234.55522,236.27243,240.95462,233.42094,234.65891,237.09561,239.41399,223.15503,244.3454,238.74902,233.87099,229.77176,231.27603,235.77931,245.09586,239.11145,242.35869,236.64258,242.03667,221.85544,236.88312,247.52354,226.08859,243.65501,229.19003,226.9427,227.75249,241.22073,236.65553,224.88246,241.16461,238.06506,227.74495,230.09518,237.78395,230.95059,228.37291,237.24495,225.70346,223.202,245.1611,227.47479,234.20943,240.01375,242.31071,245.04092,241.54164,239.75659,242.49889,226.07161,243.68143,239.30836,239.47125,225.64297,229.2439,231.07948,228.63972,233.40158,236.18309,221.09465,242.63135,237.96506,239.94971,245.02394,229.4332,237.04257,238.60164,240.46913,227.53163,228.46606,236.9304,222.25473,224.73714,233.14273,236.37318,241.37807,232.0442,228.49086,234.34486,235.02771,242.99586,233.8512,236.19989,231.87035,226.02869,228.59009,227.49094,235.77658,233.16054,241.72379,225.07961,239.2681,240.50824,243.75754,231.66402,227.26457,218.4592,229.75302,232.85963,223.25102,224.13312,222.70116,240.78654,238.45337,245.68201,224.21126,241.68843,230.83832,241.08076,231.62303,234.70763,246.66643,241.94118,240.62408,235.89145,232.3696,224.6299,227.55312,228.9283,226.26414,244.71477,226.08644,221.21405,236.22627,238.77528,237.5723,232.92224,232.52655,245.27681,238.14197,238.72142,227.47768,240.58177,241.31358,240.13405,243.36346,240.75734,239.71585,241.26517,235.0946,228.4048,238.69011,231.14767,231.67931,243.05049,221.3638,222.91539,225.7038,231.92143,223.27164,237.99149,225.06953,239.16699,230.44099,241.82416,241.67152,231.00682,224.65494,243.43274,235.51311,239.27162,226.9312,243.11868,231.713,245.59421,242.1113,225.48232,233.55487,235.62288,244.78433,239.2532,241.46205,243.26703
4th grade,mathematics,2011,CALIFORNIA,33.7%,13.1%,47.6%,7.9%,3.3%,6.7%,53.9%,0.0%,0.0%,26.4%,66.6%,16.7%,28.9%,6.1%,37.0%,9.5063238,27.1%,8.8%,18.3%,22.1%,244.63335,232.5488,244.48795,233.4158,224.53494,237.88295,225.85269,227.41786,243.80258,227.42847,233.67221,233.8663,248.2688,246.62787,229.22464,234.32799,233.75188,240.4493,231.9873,238.15863,238.78603,239.62364,246.97839,228.24944,249.43204,232.74521,235.57765,228.79425,237.01724,233.26108,243.52628,226.12949,230.79312,236.52338,242.78879,246.69632,248.19971,230.23291,239.30296,233.16524,240.42078,226.44786,249.91617,250.15195,247.2444,232.17868,227.41592,241.10748,238.08342,231.72556,229.68369,247.52837,230.60754,232.78197,244.79614,248.56429,244.63507,247.83388,242.31041,231.24092,243.09561,243.29726,247.40805,236.03583,234.81746,228.96794,246.32883,227.97897,234.66377,232.25635,244.88898,245.06624,231.43076,237.12318,247.18193,240.34613,247.22552,245.16203,247.58823,228.04976,233.03276,237.07008,235.19272,234.35411,238.74387,230.67476,234.49391,238.29739,243.04871,228.83406,250.08885,230.17978,241.3363,245.33537,236.48654,232.83189,247.26607,224.06339,233.72896,236.65129,226.99597,233.49435,247.87965,238.67787,234.97002,246.85414,242.07961,228.12872,231.33133,223.72092,247.81107,247.55252,240.01204,232.46951,237.78241,239.10345,223.4064,240.75917,233.70883,230.68338,241.40154,241.9213,248.99667,227.09264,228.56415,228.97443,245.35776,231.81021,246.01369,233.60121,223.62518,228.32138,244.64532,244.62314,244.89726,246.60033,230.7282,246.89301,239.8289,234.49629,231.03856,225.34782,226.02986,229.2065,246.14359,228.64807,241.82419,248.19324,226.40587,245.75475,242.11073,230.22336,239.23903,243.25943,248.81198,237.98872,229.72021,231.03514,228.1499,226.88365,236.07809,241.43756,230.93222,243.56572,246.01949,229.00159,236.09605,243.93643,239.04782,233.983,242.1134,233.01314,236.9635,247.19479,238.8091,245.91019,246.82231,242.61378,246.75697,240.02548,227.95821,241.56743,230.76309,239.34477,237.39731,246.20198,238.67235,236.11723,232.33076,237.09085,244.2812
4th grade,mathematics,2013,CALIFORNIA,21.6%,0.0%,39.3%,40.2%,0.0%,4.2%,65.0%,28.9%,0.0%,63.3%,61.6%,25.9%,6.4%,55.1%,28.8%,9.6824293,8.5%,13.2%,44.4%,14.6%,243.87842,239.46539,229.90538,226.84561,240.63565,236.55441,240.17368,228.81828,244.19371,248.99626,228.90794,246.72749,248.56717,228.20515,230.45761,236.6385,232.72528,226.26826,233.29753,225.31667,240.33565,234.11555,239.73088,248.88632,227.65488,237.20895,239.06189,246.24951,247.96455,226.67372,227.72108,226.83099,243.30637,234.79283,233.75473,231.23456,232.74501,239.69829,230.92114,238.70706,231.81648,237.26465,230.53935,243.41464,247.31506,243.75804,245.39722,226.30136,239.83051,228.42395,229.20381,241.22006,242.41463,243.49687,245.92545,243.9201,246.92633,229.16586,249.39594,230.14297,247.20595,246.89355,249.50824,238.35165,248.71759,233.21436,235.43451,229.27565,228.96056,229.96376,240.75958,231.27391,231.9034,227.80934,239.25482,228.69557,227.89624,229.52545,226.65131,226.34506,236.76682,230.9417,230.32295,229.61862,249.03217,240.83884,231.85242,231.28542,242.35583,245.7303,235.1393,239.19182,245.49895,238.22424,246.44714,226.60196,248.29239,236.40579,228.41356,233.72386,237.48486,242.37544,239.82796,226.43182,244.9948,226.44069,239.90901,242.53944,245.05154,225.68364,237.63292,238.70514,239.57376,231.66571,237.45927,237.33533,222.61708,226.79692,234.40564,235.32297,233.53703,243.6727,227.62694,237.37175,240.16,235.85101,227.57193,246.17302,238.6017,244.17235,229.26767,225.66113,238.90657,223.86963,235.64084,245.84695,225.6958,228.59982,232.97289,229.58412,233.43024,241.72104,231.0938,247.23769,247.35851,227.24431,246.88129,234.44717,227.62772,226.75333,227.30258,224.94427,223.96921,242.95721,244.34137,239.25854,241.39848,228.09404,236.9021,238.5952,228.88821,241.9138,235.0811,225.66071,237.26791,234.36737,229.92053,233.77669,231.56213,227.7296,239.3428,245.97432,233.28992,226.21646,237.09877,236.55476,242.86708,224.67773,232.59549,227.13298,231.33418,223.45073,233.85583,246.74139,223.83417,229.11508,227.20242,233.12833,237.31841,229.82713,234.99684
4th grade,mathematics,2015,CALIFORNIA,31.8%,11.7%,51.6%,22.1%,29.2%,0.0%,81.6%,9.4%,14.4%,10.9%,38.6%,30.5%,0.0%,28.3%,0.0%,9.9626017,21.3%,51.3%,25.5%,0.0%,222.44304,230.32872,245.17989,237.18474,233.06313,217.95319,230.86073,232.80803,226.70403,243.08739,234.19354,246.68311,245.82152,232.02985,245.26274,241.42462,246.72417,229.53528,232.93497,218.81964,232.98183,233.00638,231.18143,231.64983,225.72665,246.73021,227.34755,240.75307,226.56635,223.85838,229.10974,244.95786,231.92319,244.0062,236.0612,231.77596,238.13878,243.24464,245.24815,229.34595,243.05931,233.30602,235.55095,247.27095,236.04134,245.5536,227.37943,227.82393,240.48024,247.67239,235.46292,240.51173,232.55203,231.43617,236.31027,239.69876,246.37604,242.08032,248.06706,231.17924,234.2269,238.73718,231.97684,226.32733,226.27742,246.67903,228.1673,234.36679,244.14857,236.39696,248.30891,247.81549,225.81239,248.13602,231.21123,240.71126,240.7139,237.53903,242.11299,240.95078,248.30295,224.37634,247.8564,244.20737,247.89534,232.50096,227.78563,242.5085,237.46317,243.84448,246.41324,247.36964,226.36656,227.06847,229.87753,230.05063,225.03275,230.79372,228.35443,237.16608,235.06181,224.03757,239.50609,233.8093,245.78323,224.72939,230.76447,244.37706,225.22507,224.6954,224.67679,243.05437,242.3455,242.8904,241.00635,221.99261,241.13785,234.72247,244.51111,229.95642,239.82484,230.1243,239.30013,238.53827,237.79675,236.94435,227.61195,231.02248,235.96255,242.65561,221.91211,224.58202,230.54163,221.707,223.06792,237.73907,230.14444,237.01173,226.29787,244.72363,225.75314,231.49088,238.00211,224.81573,228.98787,241.18951,243.8894,233.45207,241.77626,239.7339,239.98656,224.55356,225.66502,241.38779,235.35432,227.79408,227.63667,234.56512,231.65262,221.15842,230.57597,238.38844,228.87042,238.42812,237.79399,238.42393,244.75185,229.39069,233.13329,242.88599,231.13686,223.41714,221.36923,232.02817,242.75424,227.17271,232.59097,241.21024,241.5397,230.34093,239.87024,238.28844,232.59004,225.86594,234.96065,228.66856,230.86411,227.11356,234.53096,241.53275,233.30319
4th grade,mathematics,2017,CALIFORNIA,49.8%,0.0%,64.1%,25.4%,8.2%,22.3%,62.8%,0.0%,30.9%,40.9%,42.6%,8.3%,0.7%,7.5%,0.0%,9.9086313,0.0%,0.0%,15.4%,16.9%,223.82574,239.15378,234.30878,234.4446,222.43964,234.11536,231.08894,231.99576,230.58635,236.09099,228.31091,243.285,238.81874,247.43997,238.83098,241.24237,231.55182,233.96468,226.02576,219.44391,234.22032,216.86725,238.66846,237.57231,233.32797,241.41948,229.76784,238.19089,239.29674,241.61057,247.25426,236.98256,246.84161,245.9884,245.03392,240.30855,240.89586,223.90001,246.10789,226.05357,227.70639,229.98262,230.60516,231.086,234.68437,245.70535,247.58043,246.9646,243.38693,248.36565,237.49348,235.71381,234.38429,228.0887,235.91383,229.44125,225.6485,234.9005,245.41483,238.82887,234.8683,235.31149,239.61073,246.00508,247.06105,238.10674,231.48936,246.89317,224.90668,232.58223,245.57315,229.84367,244.53001,226.8797,246.92673,230.91557,240.424,223.52452,228.68236,240.38928,242.71681,228.55383,233.69209,225.21944,228.86067,243.17169,229.89989,233.06691,233.16914,242.53337,225.65814,248.90947,233.49126,246.65263,226.91141,245.06476,246.09763,244.86612,234.58244,220.40233,224.30899,236.36592,245.97018,243.56415,224.92743,244.48239,240.98589,239.38066,242.25938,225.4288,238.79688,226.03845,235.23914,228.17342,236.13707,226.06262,234.46764,231.58531,227.23499,231.57553,244.3849,237.30344,239.49777,229.64178,242.38264,225.77287,244.62648,233.10944,231.82487,225.71902,231.84029,228.45277,229.11221,240.92867,239.7368,223.46904,232.2256,237.54919,240.42442,247.12137,226.63171,234.62099,238.08818,230.13768,246.05005,225.49605,245.29472,238.90445,231.30275,227.65775,233.61853,222.12926,244.02184,226.62822,246.54938,243.94199,244.91447,236.58017,232.55168,223.09328,245.60553,224.57574,244.18236,229.88959,242.85674,233.29063,245.75082,228.61037,228.56725,246.97699,242.48027,226.14301,221.90813,234.4948,234.95178,224.23642,241.75012,233.84134,242.31651,245.34654,244.47025,223.91747,245.64919,234.37634,221.66811,240.41049,246.02116,228.03285,242.29985,243.65042,230.88522
4th grade,mathematics,2019,CALIFORNIA,,,,,,,,,,,,,,,,,,,,,235.84523,229.23482,231.64845,237.08969,242.72986,239.86751,224.49135,233.30339,237.48251,232.23967,240.2103,241.72427,243.48384,239.29886,237.31566,247.22086,241.33006,236.37234,233.74191,227.5352,233.22194,236.89334,246.40981,239.80984,234.76762,239.67781,251.3938,239.70734,236.47697,248.70454,230.16565,240.43011,239.80359,241.90273,242.2366,228.40619,235.01323,238.46706,235.79039,233.10342,236.99876,229.75325,238.11868,232.71892,250.08342,251.41658,249.77766,242.97948,248.85544,248.70268,240.75761,246.45694,234.75902,229.80771,234.88103,227.95334,238.29135,235.94826,251.87891,244.78719,228.23674,239.14478,249.68094,238.07298,231.47194,238.4097,235.68098,244.564,242.52188,243.5656,239.50179,234.53094,234.76353,246.30743,238.46844,246.12448,246.07764,238.99333,239.34706,234.56706,249.01692,246.35139,241.13884,246.44238,234.64195,229.59326,229.33829,229.99121,249.35081,231.05702,243.28439,230.55513,230.84439,232.09641,242.98579,251.17705,246.15089,233.41989,228.28931,232.79437,232.93454,244.45459,244.88757,233.88492,243.7196,242.01602,229.2625,236.09,235.32487,245.03142,238.19514,239.62813,228.49271,234.89606,231.84019,236.14154,242.14937,244.06984,232.51642,228.70929,245.88159,228.15247,249.25435,248.27464,227.56491,243.8476,229.50562,228.29713,233.41122,248.13316,224.39656,245.66953,241.3062,233.23192,233.94357,237.29785,228.81548,227.50359,227.95296,242.01997,241.7663,242.43692,227.34846,241.55962,238.45839,228.8311,247.41295,242.71948,234.48088,234.07155,231.11053,242.96144,227.58318,234.67,238.17108,231.32484,239.28302,227.47195,247.2346,248.7011,246.53008,240.68512,237.89819,240.7908,244.30399,237.37451,241.15247,232.84386,235.5269,247.26279,226.2596,235.12663,229.23537,224.99431,235.38608,241.96141,237.1532,246.9817,230.45258,243.32022,230.0356,230.20709,249.27423,233.57864,244.07599,239.8416,237.97272,246.38483,244.95349,247.06889,238.79152
4th grade,mathematics,1996,COLORADO,96.8%,3.7%,43.8%,9.3%,24.1%,0.0%,39.3%,0.0%,0.0%,55.6%,50.4%,18.7%,0.0%,13.7%,26.6%,10.008284,47.9%,16.4%,23.7%,14.8%,221.3206,215.8705,229.71716,213.16827,219.6666,220.60809,224.22694,226.42876,228.66707,231.38684,218.53024,225.79799,215.8923,209.39592,224.36858,211.52016,216.62604,232.86708,228.26175,225.39642,225.05811,218.03336,216.56677,216.54611,214.03719,218.5079,221.1595,219.31035,227.87256,215.94221,217.3299,221.39769,225.12509,226.08162,232.57729,229.53178,228.01413,215.37241,223.48592,226.87643,218.71843,215.26962,207.53886,225.68736,223.77249,218.45973,223.23962,209.15523,218.19328,215.05748,212.49954,217.24731,225.02309,212.10271,215.46902,228.37727,225.14478,211.97357,215.35472,210.17896,210.66324,224.97696,214.75818,221.41142,234.28326,220.34579,223.80035,212.27127,215.16518,212.27283,211.91495,230.3994,229.57756,211.46712,218.27026,232.92998,216.84268,228.83385,226.6167,232.28612,223.81665,218.52829,209.70866,226.22792,221.11237,209.81468,221.97867,220.21758,219.42888,225.02463,219.03445,211.97404,207.97652,230.00807,221.82399,212.15649,222.57561,223.63426,236.58725,230.61832,225.79388,215.14969,231.14998,227.46249,214.39485,232.22087,219.78995,232.85167,223.69994,230.39398,216.42482,219.02448,225.31099,232.10153,220.08308,233.84106,227.68802,221.70026,220.17342,218.70924,215.84537,217.18182,213.50101,219.69557,230.43311,220.44783,220.09038,217.51822,219.36859,232.68922,214.71451,229.24632,230.44693,231.55728,227.92729,232.1407,226.06239,233.83018,223.85439,229.79016,214.41342,222.17822,217.39032,224.86113,230.7229,222.4295,225.97768,230.3555,214.69655,230.28668,220.61464,237.09668,224.63553,218.60471,216.02409,212.27519,218.52303,213.89326,222.2571,216.32918,227.48987,218.96986,226.13939,213.82208,231.50076,215.7094,227.33759,215.3813,224.85815,228.3291,218.65549,224.52798,222.1817,231.28658,220.46164,225.0974,228.05568,231.53665,220.87163,224.39166,224.85086,220.64171,213.88005,215.15982,218.7928,222.20714,212.80524,216.45874,230.12964,223.04741,227.03499
