year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,race_mult,freelunch,redlunch,misslunch,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64,score_st_m65,score_m65,score_st_m66,score_m66,score_st_m67,score_m67,score_st_m68,score_m68,score_st_m69,score_m69,score_st_m70,score_m70,score_st_m71,score_m71,score_st_m72,score_m72,score_st_m73,score_m73,score_st_m74,score_m74,score_st_m75,score_m75,score_st_m76,score_m76,score_st_m77,score_m77,score_st_m78,score_m78,score_st_m79,score_m79,score_st_m80,score_m80,score_st_m81,score_m81,score_st_m82,score_m82,score_st_m83,score_m83,score_st_m84,score_m84,score_st_m85,score_m85,score_st_m86,score_m86,score_st_m87,score_m87,score_st_m88,score_m88,score_st_m89,score_m89,score_st_m90,score_m90,score_st_m91,score_m91,score_st_m92,score_m92,score_st_m93,score_m93,score_st_m94,score_m94,score_st_m95,score_m95,score_st_m96,score_m96,score_st_m97,score_m97,score_st_m98,score_m98,score_st_m99,score_m99,score_st_m100,score_m100,score_st_m101,score_m101,score_st_m102,score_m102,score_st_m103,score_m103,score_st_m104,score_m104,score_st_m105,score_m105,score_st_m106,score_m106,score_st_m107,score_m107,score_st_m108,score_m108,score_st_m109,score_m109,score_st_m110,score_m110,score_st_m111,score_m111,score_st_m112,score_m112,score_st_m113,score_m113,score_st_m114,score_m114,score_st_m115,score_m115,score_st_m116,score_m116,score_st_m117,score_m117,score_st_m118,score_m118,score_st_m119,score_m119,score_st_m120,score_m120,score_st_m121,score_m121,score_st_m122,score_m122,score_st_m123,score_m123,score_st_m124,score_m124,score_st_m125,score_m125,score_st_m126,score_m126,score_st_m127,score_m127,score_st_m128,score_m128
1992,"Alabama",244.330,0.000,0.00000,919.04034,-2.024826,-.2887082,.4438036,0,.0911802,14.01294,.5182806,.4185729,.0427139,.0067297,.0137029,0,,,,.8121055,.1442807,.0374078,.0062061,-.2887082,244.3303,-.2724913,244.864,-.2213562,246.547,,,-.3517613,242.2551,-.2866334,244.3986,-.2838969,244.4886,-.3500898,242.3101,-.2050077,247.0851,,,-.3354439,242.7921,-.2741708,244.8087,-.2696404,244.9579,-.3362665,242.765,,,-.2403628,245.9214,-.2181934,246.6511,-.2240808,246.4573,-.2242382,246.4521,,,,,,,,,-.3422353,242.5686,-.3475873,242.3924,-.3783541,241.3798,-.283355,244.5065,-.3460787,242.4421,-.350343,242.3017,,,-.2240804,246.4574,-.2055874,247.066,-.2090177,246.9531,-.2100825,246.9181,,,,,,,,,-.3297638,242.979,-.3332585,242.864,-.3645478,241.8342,-.272116,244.8764,-.3354474,242.792,-.3378461,242.713,,,,,,,,,-.2345621,246.1124,-.2432144,245.8276,-.2380192,245.9986,-.2202517,246.5834,-.220075,246.5892,-.2286608,246.3066,,,,,,,,,,,,,-.3396682,242.6531,-.3705915,241.6353,-.3787203,241.3678,-.3464402,242.4302,,,,,,,,,-.2219498,246.5275,-.2282414,246.3204,-.2239377,246.4621,-.2084028,246.9733,-.2091614,246.9484,-.2154281,246.7421,,,,,,,,,,,,,-.3284189,243.0233,-.3599693,241.9849,-.3662716,241.7775,-.3366204,242.7534,,,,,,,,,,,,,-.2368882,246.0358,-.2319654,246.1978,-.2425084,245.8508,-.2233981,246.4798,,,,,,,,,-.3712425,241.6139,,,,,,,,,,,,,-.2250478,246.4255,-.2210533,246.557,-.2293703,246.2832,-.2130052,246.8219,,,,,,,,,-.3614443,241.9364,,,,,,,,,-.2355002,246.0815,,,,,,,,,,,-.2251216,246.4231,,,,,,
1994,"Alabama",236.640,0.005,0.00470,,-9.80e-08,-.4946961,.4720298,0,.0514582,13.94224,.3876508,.5468874,.0444646,.0076539,.0074062,0,,,,.7936593,.1388113,.0557801,.0117492,-.4946961,236.6402,-.4947702,236.6377,-.3149617,242.5557,,,-.5577493,234.5649,-.5469525,234.9203,-.5099577,236.1379,-.5426946,235.0604,-.3146424,242.5662,,,-.5574105,234.5761,-.5452791,234.9753,-.5086369,236.1813,-.5450622,234.9825,,,-.3346371,241.9081,-.3656428,240.8876,-.3388001,241.7711,-.3102669,242.7102,,,,,,,,,-.5993247,233.1966,-.5743567,234.0183,-.573043,234.0616,-.5554714,234.6399,-.5935021,233.3882,-.5637398,234.3678,,,-.3342026,241.9224,-.3636709,240.9525,-.3363122,241.853,-.3119003,242.6564,,,,,,,,,-.5976034,233.2532,-.5726266,234.0753,-.5750974,233.9939,-.5531506,234.7163,-.5936655,233.3828,-.564105,234.3557,,,,,,,,,-.3801434,240.4104,-.3588062,241.1126,-.3250313,242.2243,-.3803773,240.4027,-.3602211,241.0661,-.3356028,241.8763,,,,,,,,,,,,,-.609362,232.8662,-.6170207,232.6142,-.5943639,233.3598,-.606391,232.964,,,,,,,,,-.3781772,240.4751,-.3562337,241.1973,-.3265452,242.1744,-.3772032,240.5071,-.3598326,241.0789,-.3348192,241.9021,,,,,,,,,,,,,-.6069399,232.9459,-.6171247,232.6107,-.5944691,233.3564,-.605485,232.9938,,,,,,,,,,,,,-.3955276,239.904,-.3705827,240.725,-.3505469,241.3845,-.3761764,240.5409,,,,,,,,,-.6305682,232.1683,,,,,,,,,,,,,-.3923497,240.0086,-.3701929,240.7379,-.3496786,241.4131,-.3744038,240.5993,,,,,,,,,-.6295956,232.2003,,,,,,,,,-.3870543,240.1829,,,,,,,,,,,-.3852749,240.2415,,,,,,
1998,"Alabama",255.227,0.001,0.00092,13.42184,1.11e-08,-.2096422,.5018407,.0011128,.0601035,14.11725,.6242353,.3120276,.0402677,.0107148,.0127545,0,.3335893,.0710375,.0107722,.8062941,.1479937,.0382253,.0074868,-.2096422,255.2266,-.2109594,255.1833,-.2229821,254.7876,-.1755069,256.3501,-.271304,253.1972,-.260758,253.5443,-.1669789,256.6308,-.2725235,253.157,-.223829,254.7597,-.1766833,256.3114,-.2721938,253.1679,-.2600829,253.5665,-.1720524,256.4638,-.2756476,253.0542,-.1947848,255.7156,-.2403019,254.2175,-.2695439,253.2551,-.1873329,255.9609,-.2264139,254.6746,-.226882,254.6592,-.2261426,254.6836,-.1429049,257.4231,-.2108847,255.1857,-.3119738,251.8586,-.2279241,254.6249,-.2990974,252.2824,-.2288256,254.5953,-.3202631,251.5858,-.2335667,254.4392,-.1953778,255.6961,-.2410349,254.1934,-.2686191,253.2856,-.1913883,255.8274,-.22868,254.6001,-.2275202,254.6382,-.2251686,254.7156,-.1479153,257.2582,-.2137893,255.0901,-.3112482,251.8825,-.2324479,254.476,-.3019269,252.1893,-.2310939,254.5206,-.321117,251.5577,-.2396655,254.2385,-.2129853,255.1166,-.2431358,254.1243,-.1659746,256.6638,-.196604,255.6558,-.2822203,252.8379,-.2044067,255.3989,-.2386288,254.2726,-.2423971,254.1486,-.2710054,253.207,-.1930551,255.7726,-.2688537,253.2778,-.1935245,255.7571,-.2373884,254.3134,-.2028406,255.4505,-.2609543,253.5378,-.1828838,256.1073,-.2785832,252.9576,-.3406912,250.9135,-.259956,253.5707,-.2900717,252.5795,-.2134171,255.1024,-.2418143,254.1678,-.1697526,256.5395,-.1986091,255.5898,-.2813013,252.8681,-.2083066,255.2706,-.2407852,254.2016,-.2440293,254.0949,-.2712896,253.1977,-.1980922,255.6068,-.2677339,253.3147,-.1978136,255.6159,-.2399285,254.2298,-.2049433,255.3813,-.261409,253.5229,-.1887044,255.9158,-.2807102,252.8876,-.3414889,250.8872,-.2657004,253.3816,-.2933327,252.4722,-.2568547,253.6728,-.1836548,256.0819,-.2102392,255.207,-.221607,254.8328,-.243282,254.1195,-.1699724,256.5323,-.2543626,253.7548,-.2794353,252.9296,-.2051329,255.375,-.2453894,254.0501,-.2441534,254.0908,-.2815925,252.8586,-.2089739,255.2486,-.2400272,254.2266,-.3098146,251.9297,-.255518,253.7168,-.1872102,255.9649,-.2120969,255.1458,-.2228793,254.791,-.2431807,254.1228,-.1747206,256.376,-.2559853,253.7014,-.2797181,252.9203,-.2100232,255.2141,-.2479211,253.9668,-.2459677,254.0311,-.2819469,252.8469,-.2143499,255.0717,-.2429194,254.1314,-.3129807,251.8255,-.2344473,254.4102,-.2531247,253.7955,-.1832092,256.0966,-.2231831,254.781,-.2532588,253.7911,-.2598818,253.5731,-.2356691,254.37,-.2530054,253.7994,-.1877593,255.9469,-.2253588,254.7094,-.2557757,253.7083,-.2626137,253.4832,-.2323089,254.4806,-.2344387,254.4105
2002,"Alabama",252.502,0.001,0.00071,13.77011,3.22e-10,-.3011403,.4922909,.0047434,.1202318,14.1855,.5829589,.3438415,.0529326,.0063845,.0138825,0,.3520837,.0775597,.1363408,.7329177,.1655315,.0354259,.0661249,-.3011403,252.5017,-.2993896,252.5593,-.2765779,253.3101,-.2163917,255.291,-.3582634,250.6216,-.2772138,253.2892,-.2352223,254.6712,-.2752017,253.3554,-.2744549,253.38,-.2144332,255.3555,-.3561735,250.6904,-.2766534,253.3076,-.2396308,254.5261,-.2773939,253.2833,-.2249546,255.0092,-.2919179,252.8052,-.2519489,254.1207,-.2186587,255.2164,-.2068745,255.6042,-.2710403,253.4924,-.1978834,255.9001,-.1642565,257.0069,-.1775662,256.5688,-.328897,251.5882,-.2907498,252.8437,-.3051533,252.3696,-.2321123,254.7736,-.2664371,253.6439,-.2140726,255.3673,-.2224682,255.091,-.2897258,252.8774,-.2511356,254.1475,-.2220773,255.1039,-.2081592,255.562,-.2685621,253.5739,-.1970284,255.9283,-.1687061,256.8604,-.1796287,256.5009,-.3282851,251.6083,-.2946629,252.7149,-.3070392,252.3076,-.2356797,254.6562,-.268434,253.5782,-.2211968,255.1328,-.2445546,254.3641,-.20446,255.6837,-.1757711,256.6279,-.1579123,257.2157,-.2661598,253.653,-.2335309,254.7269,-.221324,255.1287,-.2120333,255.4344,-.1973048,255.9192,-.1535082,257.3607,-.2463185,254.306,-.2169835,255.2715,-.2103889,255.4886,-.1638112,257.0215,-.1745082,256.6695,-.1308553,258.1062,-.2813826,253.152,-.2926428,252.7814,-.2436883,254.3926,-.2227995,255.0801,-.2419301,254.4505,-.2032567,255.7233,-.179,256.5216,-.15894,257.1819,-.2653533,253.6796,-.2368157,254.6188,-.2224956,255.0901,-.2149386,255.3388,-.1986266,255.8757,-.1594439,257.1653,-.2452963,254.3397,-.2207003,255.1492,-.2120257,255.4347,-.1674247,256.9026,-.176263,256.6117,-.137991,257.8714,-.2847958,253.0396,-.2945617,252.7182,-.2504085,254.1714,-.2282152,254.9019,-.2219336,255.1086,-.1943043,256.0179,-.1758952,256.6238,-.171305,256.7749,-.1515954,257.4236,-.1126789,258.7044,-.2251443,255.0029,-.2099995,255.5014,-.1677224,256.8928,-.1597033,257.1567,-.2098345,255.5068,-.2026652,255.7428,-.1628249,257.054,-.1425596,257.721,-.2479771,254.2514,-.2207099,255.1489,-.1973111,255.919,-.1767477,256.5958,-.1740455,256.6847,-.1526374,257.3893,-.1185531,258.5111,-.2280375,254.9077,-.2113191,255.4579,-.1734852,256.7032,-.1642566,257.0069,-.2131083,255.3991,-.2042746,255.6898,-.1694156,256.8371,-.1479755,257.5428,-.2532591,254.0776,-.1873537,256.2467,-.1670945,256.9135,-.1299223,258.1369,-.1204358,258.4492,-.1715786,256.7659,-.1694589,256.8357,-.1900241,256.1588,-.1681046,256.8802,-.1355432,257.9519,-.1249346,258.3011,-.1761078,256.6169,-.1746394,256.6652,-.1348274,257.9755,-.1392473,257.83
2003,"Alabama",253.173,0.001,0.00065,14.41431,-1.44e-08,-.2479306,.4993251,.0077036,.1052255,14.18123,.5595374,.3098922,.075862,.0105798,.0098337,.034295,.3860054,.0949388,.0010819,.8017974,.1520352,.0379925,.0081747,-.2479306,253.1726,-.2484397,253.1558,-.2301218,253.7587,-.1627782,255.9752,-.3013529,251.4143,-.2427326,253.3437,-.1834689,255.2942,-.3095341,251.1451,-.2300101,253.7624,-.163029,255.9669,-.3015038,251.4094,-.2432981,253.3251,-.1897927,255.0861,-.3118412,251.0691,-.1763708,255.5278,-.2463952,253.2231,-.2239031,253.9634,-.1723209,255.6611,-.2346302,253.6104,-.2132531,254.3139,-.1656511,255.8806,-.1145677,257.5619,-.2007045,254.7269,-.2900463,251.7865,-.2352996,253.5883,-.3290605,250.5024,-.1978782,254.8199,-.3027265,251.3691,-.2480403,253.169,-.1758506,255.5449,-.2461865,253.23,-.2240277,253.9593,-.1775508,255.489,-.2362276,253.5578,-.2129899,254.3226,-.1657416,255.8776,-.1205954,257.3635,-.2026826,254.6618,-.2905605,251.7695,-.2411042,253.3973,-.331151,250.4336,-.2024655,254.669,-.3047481,251.3026,-.2552989,252.9301,-.1963022,254.8718,-.1775371,255.4894,-.130074,257.0515,-.1790817,255.4386,-.2380768,253.4969,-.1881325,255.1407,-.2440892,253.299,-.1833019,255.2997,-.227904,253.8317,-.1799503,255.41,-.2095585,254.4355,-.163264,255.9592,-.2248358,253.9327,-.1335026,256.9387,-.2041476,254.6136,-.1569283,256.1677,-.2427223,253.344,-.3198665,250.805,-.2671871,252.5388,-.2587389,252.8169,-.1956188,254.8943,-.1770835,255.5043,-.134789,256.8964,-.1802509,255.4001,-.2382094,253.4925,-.1931986,254.974,-.2456036,253.2492,-.1871376,255.1734,-.2293753,253.7833,-.1862871,255.2014,-.2094915,254.4377,-.1685689,255.7846,-.2264932,253.8782,-.1377621,256.7985,-.2055942,254.566,-.1636575,255.9462,-.2471548,253.1981,-.3218324,250.7403,-.2741248,252.3105,-.264206,252.6369,-.1944873,254.9315,-.1490243,256.4279,-.1925387,254.9957,-.1456136,256.5401,-.1799093,255.4113,-.1357794,256.8638,-.1963533,254.8701,-.2362345,253.5575,-.1891515,255.1072,-.1892485,255.104,-.1750876,255.57,-.2246215,253.9398,-.1801653,255.4029,-.1739906,255.6061,-.2747371,252.2903,-.1940126,254.9472,-.1534906,256.2809,-.1935721,254.9617,-.1489143,256.4315,-.1808049,255.3819,-.1415736,256.6731,-.2001756,254.7443,-.2377041,253.5092,-.1953418,254.9034,-.1940335,254.9465,-.1790254,255.4404,-.225961,253.8957,-.1864657,255.1956,-.1789047,255.4444,-.2800988,252.1139,-.1611945,256.0273,-.1913016,255.0364,-.148483,256.4457,-.1498408,256.401,-.1966861,254.8592,-.1931651,254.9751,-.1644231,255.921,-.1921734,255.0077,-.1540681,256.2618,-.1540789,256.2615,-.201451,254.7024,-.1978988,254.8193,-.1601039,256.0632,-.1642792,255.9258
2005,"Alabama",251.978,0.001,0.00065,14.07361,-2.42e-08,-.2568016,.4968538,.0126222,.1095956,14.16777,.5158812,.336605,.0852123,.0106596,.012624,.0390179,.4043964,.094713,.0119063,.758853,.1826352,.047198,.0113138,-.2568016,251.9784,-.2565168,251.9878,-.2052354,253.6756,-.1538792,255.3658,-.3040748,250.4225,-.2461495,252.329,-.1969249,253.9491,-.306348,250.3477,-.2043867,253.7035,-.1532654,255.386,-.303487,250.4419,-.2462822,252.3246,-.2021123,253.7784,-.3075765,250.3073,-.1486567,255.5377,-.2183111,253.2452,-.194743,254.0209,-.1521674,255.4222,-.2071274,253.6133,-.2016745,253.7928,-.1527196,255.404,-.1097121,256.8195,-.1856103,254.3215,-.288377,250.9392,-.2426896,252.4429,-.3245332,249.7492,-.2047253,253.6924,-.2952429,250.7132,-.2488212,252.241,-.1473669,255.5802,-.2173929,253.2754,-.1944398,254.0309,-.1562932,255.2864,-.2076357,253.5966,-.2005882,253.8285,-.1522769,255.4186,-.1144517,256.6635,-.1864631,254.2934,-.2884653,250.9363,-.2474287,252.2869,-.3255777,249.7148,-.2086011,253.5648,-.2965668,250.6696,-.2547724,252.0452,-.1661546,254.9618,-.1457311,255.634,-.1064331,256.9274,-.1496734,255.5043,-.2063806,253.6379,-.1648094,255.0061,-.2147602,253.3621,-.1576662,255.2412,-.1968826,253.9505,-.1566733,255.2739,-.1944571,254.0303,-.1559184,255.2987,-.2096236,253.5311,-.1233891,256.3693,-.1856772,254.3193,-.1453033,255.6481,-.2446469,252.3784,-.3114479,250.1798,-.266651,251.6542,-.2543045,252.0606,-.164731,255.0087,-.1448217,255.6639,-.1099827,256.8106,-.1497264,255.5025,-.2060835,253.6477,-.1688048,254.8746,-.2152108,253.3473,-.1607833,255.1386,-.1976207,253.9262,-.1616446,255.1102,-.1938684,254.0497,-.1599956,255.1645,-.210176,253.513,-.1267777,256.2578,-.1863534,254.297,-.1506032,255.4736,-.2483871,252.2553,-.3127229,250.1379,-.2723215,251.4676,-.2588792,251.91,-.1607587,255.1394,-.1230257,256.3813,-.161742,255.107,-.1167556,256.5876,-.1470329,255.5912,-.1099543,256.8115,-.1682628,254.8924,-.2038152,253.7223,-.1640647,255.0306,-.161383,255.1189,-.1630517,255.0639,-.2061852,253.6443,-.1685188,254.884,-.1580162,255.2297,-.2694497,251.5621,-.1598316,255.1699,-.1263664,256.2713,-.161685,255.1089,-.1192841,256.5044,-.1471704,255.5866,-.1143299,256.6675,-.171369,254.7902,-.2045521,253.6981,-.16892,254.8708,-.1652101,254.9929,-.1661434,254.9622,-.20676,253.6254,-.1734205,254.7227,-.1619099,255.1015,-.2739306,251.4146,-.1305333,256.1342,-.1573753,255.2508,-.1213284,256.4372,-.1195708,256.495,-.167488,254.9179,-.1773641,254.5929,-.1330006,256.053,-.1574931,255.2469,-.1255293,256.2989,-.1228025,256.3886,-.1712988,254.7925,-.1810886,254.4703,-.1288808,256.1886,-.1320594,256.084
2007,"Alabama",251.937,0.001,0.00058,14.32618,1.34e-07,-.279645,.4974724,.0132084,.0959812,14.18204,.5359014,.3222924,.083377,.0083169,.0085905,.0415219,.4089908,.0830256,.0021183,.7586519,.1835635,.0442756,.013509,-.279645,251.9369,-.2795589,251.9397,-.2448339,253.0826,-.1806829,255.194,-.3261854,250.4051,-.2859841,251.7283,-.2149057,254.0676,-.3272586,250.3698,-.2440878,253.1072,-.1802228,255.2091,-.3257973,250.4179,-.2857077,251.7374,-.2207153,253.8764,-.3287609,250.3204,-.1864544,255.004,-.2564254,252.7011,-.2503116,252.9023,-.1868715,254.9903,-.2438545,253.1148,-.2274344,253.6553,-.1950333,254.7217,-.1326966,256.7733,-.2100434,254.2276,-.3265568,250.3929,-.2597565,252.5915,-.3444588,249.8037,-.2404606,253.2265,-.3332738,250.1718,-.264856,252.4236,-.1851941,255.0455,-.2556175,252.7277,-.249545,252.9276,-.1915415,254.8366,-.2445102,253.0933,-.2265097,253.6857,-.1941285,254.7514,-.1380377,256.5975,-.2111211,254.1922,-.3262392,250.4034,-.2651083,252.4153,-.3457804,249.7602,-.2443292,253.0992,-.3342446,250.1399,-.2714647,252.2061,-.2028694,254.4638,-.1990861,254.5883,-.1402955,256.5232,-.1849061,255.055,-.2599587,252.5848,-.1979748,254.6249,-.2502755,252.9035,-.2091074,254.2585,-.249814,252.9187,-.1886596,254.9314,-.2352169,253.3991,-.1775874,255.2959,-.232977,253.4728,-.1626658,255.787,-.2258621,253.707,-.1658953,255.6807,-.2783996,251.9779,-.3477612,249.695,-.2816606,251.8705,-.2880588,251.66,-.2014841,254.5094,-.1976243,254.6364,-.1443138,256.391,-.1850347,255.0508,-.2591965,252.6099,-.2025163,254.4754,-.2508799,252.8836,-.2121741,254.1575,-.2501274,252.9084,-.1941883,254.7495,-.2341749,253.4334,-.1822674,255.1418,-.2337633,253.447,-.1660109,255.6769,-.2261331,253.6981,-.1718332,255.4852,-.2821371,251.8549,-.3486897,249.6644,-.2879823,251.6625,-.292659,251.5086,-.2126116,254.1431,-.1556785,256.0169,-.1960631,254.6878,-.1668573,255.649,-.1980346,254.6229,-.1413696,256.4879,-.2175572,253.9803,-.2550091,252.7477,-.1948105,254.729,-.210262,254.2205,-.2004058,254.5448,-.2448188,253.0831,-.1879069,254.9562,-.1950265,254.7219,-.301337,251.2229,-.2111351,254.1917,-.1594919,255.8914,-.1960892,254.6869,-.1692469,255.5704,-.1976615,254.6352,-.1462308,256.3279,-.2206142,253.8797,-.2553217,252.7374,-.2002233,254.5508,-.214055,254.0956,-.2034667,254.4441,-.2449988,253.0772,-.1934479,254.7738,-.1989117,254.594,-.305849,251.0744,-.1789299,255.2517,-.2070183,254.3272,-.1517404,256.1465,-.1673757,255.6319,-.2145079,254.0807,-.2126183,254.1429,-.1812647,255.1748,-.2066295,254.34,-.1564288,255.9922,-.1704891,255.5295,-.2182867,253.9563,-.2163454,254.0202,-.1751634,255.3756,-.1782297,255.2747
2009,"Alabama",254.895,0.001,0.00059,13.37245,6.98e-09,-.2287182,.4898211,.0126624,.0881106,14.15871,.5370798,.3208227,.07067,.0149486,.0154477,.0410313,.40571,.0926953,.000319,.7674571,.1730113,.0472254,.0123062,-.2287182,254.8952,-.226174,254.979,-.1990567,255.8715,-.1286207,258.1897,-.2759411,253.341,-.2448801,254.3633,-.1719296,256.7643,-.2775935,253.2866,-.195975,255.9729,-.1256956,258.286,-.2731376,253.4333,-.2423788,254.4456,-.1747889,256.6702,-.2767785,253.3135,-.1386193,257.8606,-.2103772,255.4989,-.2137662,255.3874,-.1487528,257.5271,-.1982519,255.898,-.1759634,256.6315,-.1524303,257.4061,-.0870738,259.5571,-.1590918,257.1868,-.2854694,253.0274,-.2177523,255.2562,-.2953321,252.7028,-.204511,255.692,-.2928114,252.7858,-.2234822,255.0676,-.1350076,257.9795,-.2072613,255.6015,-.2108694,255.4827,-.1506004,257.4663,-.1967335,255.9479,-.1726083,256.742,-.1492164,257.5118,-.0893538,259.4821,-.1578503,257.2277,-.2829358,253.1108,-.2202228,255.1749,-.2943763,252.7343,-.2058532,255.6478,-.2916735,252.8232,-.2273016,254.9419,-.1549593,257.3228,-.1605861,257.1376,-.0992635,259.1559,-.1374767,257.8982,-.2227639,255.0912,-.1596564,257.1682,-.2045639,255.6902,-.1775904,256.578,-.2129612,255.4138,-.1506042,257.4662,-.1927371,256.0795,-.1329836,258.0461,-.1825031,256.4163,-.1240412,258.3404,-.1838651,256.3715,-.1216514,258.4191,-.2428436,254.4303,-.307294,252.3091,-.2408889,254.4947,-.2531574,254.0909,-.1512499,257.4449,-.1569236,257.2582,-.1003539,259.12,-.135416,257.9661,-.2198686,255.1865,-.1614148,257.1104,-.2030207,255.741,-.1782259,256.5571,-.2112858,255.469,-.1534866,257.3713,-.1894018,256.1892,-.1346638,257.9908,-.1810034,256.4657,-.1246826,258.3193,-.1819582,256.4342,-.1246933,258.319,-.2440813,254.3896,-.3061277,252.3475,-.2444792,254.3765,-.2553598,254.0184,-.1737004,256.706,-.1147601,258.6459,-.1486434,257.5307,-.1327163,258.0549,-.1594592,257.1747,-.1006363,259.1107,-.1855433,256.3163,-.2176814,255.2585,-.1566854,257.266,-.1784181,256.5508,-.1623372,257.08,-.2028721,255.7459,-.1443374,257.6724,-.1573259,257.2449,-.2665997,253.6485,-.1700282,256.8269,-.1156895,258.6153,-.1465063,257.601,-.1325307,258.061,-.1570327,257.2546,-.1027512,259.0411,-.1861732,256.2955,-.2160058,255.3136,-.1594891,257.1737,-.1799271,256.5011,-.1627305,257.0671,-.2008906,255.8111,-.1470353,257.5836,-.1586511,257.2013,-.2687377,253.5781,-.144602,257.6637,-.1681227,256.8896,-.1111587,258.7644,-.1331375,258.041,-.1823112,256.4226,-.1752076,256.6564,-.1443781,257.6711,-.165687,256.9698,-.1131415,258.6992,-.1338326,258.0182,-.1838124,256.3732,-.1764039,256.617,-.1407903,257.7892,-.1414542,257.7673
