year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,race_mult,freelunch,redlunch,misslunch,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64,score_st_m65,score_m65,score_st_m66,score_m66,score_st_m67,score_m67,score_st_m68,score_m68,score_st_m69,score_m69,score_st_m70,score_m70,score_st_m71,score_m71,score_st_m72,score_m72,score_st_m73,score_m73,score_st_m74,score_m74,score_st_m75,score_m75,score_st_m76,score_m76,score_st_m77,score_m77,score_st_m78,score_m78,score_st_m79,score_m79,score_st_m80,score_m80,score_st_m81,score_m81,score_st_m82,score_m82,score_st_m83,score_m83,score_st_m84,score_m84,score_st_m85,score_m85,score_st_m86,score_m86,score_st_m87,score_m87,score_st_m88,score_m88,score_st_m89,score_m89,score_st_m90,score_m90,score_st_m91,score_m91,score_st_m92,score_m92,score_st_m93,score_m93,score_st_m94,score_m94,score_st_m95,score_m95,score_st_m96,score_m96,score_st_m97,score_m97,score_st_m98,score_m98,score_st_m99,score_m99,score_st_m100,score_m100,score_st_m101,score_m101,score_st_m102,score_m102,score_st_m103,score_m103,score_st_m104,score_m104,score_st_m105,score_m105,score_st_m106,score_m106,score_st_m107,score_m107,score_st_m108,score_m108,score_st_m109,score_m109,score_st_m110,score_m110,score_st_m111,score_m111,score_st_m112,score_m112,score_st_m113,score_m113,score_st_m114,score_m114,score_st_m115,score_m115,score_st_m116,score_m116,score_st_m117,score_m117,score_st_m118,score_m118,score_st_m119,score_m119,score_st_m120,score_m120,score_st_m121,score_m121,score_st_m122,score_m122,score_st_m123,score_m123,score_st_m124,score_m124,score_st_m125,score_m125,score_st_m126,score_m126,score_st_m127,score_m127,score_st_m128,score_m128
1992,"Alabama",208.328,0.000,0.00000,465.74960,.2499666,-.2919133,.4871478,.000854,.0594347,10.0988,.6102041,.3166984,.0409753,.0076402,.024482,0,,,,.8215653,.1450544,.0326508,.0007295,-.2919133,208.3279,-.2921046,208.3226,-.287239,208.4559,,,-.3684973,206.2301,-.3345339,207.1604,-.2622144,209.1414,-.3560575,206.5708,-.2872381,208.4559,,,-.3688303,206.221,-.3362847,207.1125,-.2612941,209.1666,-.3548403,206.6042,,,-.3105287,207.818,-.331091,207.2547,-.2651223,209.0617,-.2936832,208.2794,,,,,,,,,-.4053034,205.2219,-.3386894,207.0466,-.3850594,205.7764,-.3110353,207.8041,-.4016479,205.322,-.3298503,207.2887,,,-.3105916,207.8162,-.3325351,207.2152,-.2642134,209.0866,-.2927154,208.3059,,,,,,,,,-.4071316,205.1718,-.3379211,207.0676,-.383897,205.8083,-.3114766,207.792,-.4011805,205.3348,-.32741,207.3556,,,,,,,,,-.3510506,206.708,-.288366,208.425,-.3042441,207.9901,-.3139608,207.724,-.3388408,207.0424,-.2736552,208.828,,,,,,,,,,,,,-.3812486,205.8808,-.4266838,204.6363,-.358915,206.4926,-.3798623,205.9188,,,,,,,,,-.3525477,206.667,-.287505,208.4486,-.30327,208.0168,-.3143151,207.7142,-.3388003,207.0435,-.2716662,208.8825,,,,,,,,,,,,,-.3818007,205.8657,-.4263666,204.6449,-.3564996,206.5587,-.3781587,205.9655,,,,,,,,,,,,,-.3335958,207.1861,-.346887,206.822,-.2843081,208.5362,-.3229011,207.4791,,,,,,,,,-.4047387,205.2374,,,,,,,,,,,,,-.3340023,207.175,-.3468959,206.8218,-.2822804,208.5917,-.3217763,207.5099,,,,,,,,,-.4031589,205.2807,,,,,,,,,-.3308024,207.2626,,,,,,,,,,,-.3297032,207.2927,,,,,,
1996,"Alabama",213.978,0.001,0.00075,10.05979,6.31e-08,-.28345,.5008874,.002222,.0501269,10.07521,.6232728,.2901632,.0582442,.0063225,.021648,0,.3679814,.0728729,.0707713,.8214532,.1506063,.0269184,.001022,-.28345,213.9783,-.2822694,214.0106,-.2945293,213.6748,-.266149,214.4522,-.3589123,211.9112,-.3336396,212.6035,-.2605485,214.6056,-.3497326,212.1626,-.2932327,213.7103,-.2650584,214.482,-.357818,211.9412,-.3334738,212.608,-.2581941,214.6701,-.3472082,212.2318,-.2680655,214.3997,-.3191604,213.0001,-.3457025,212.273,-.2780769,214.1254,-.3026206,213.4531,-.3152573,213.107,-.3117791,213.2023,-.2509779,214.8677,-.2887397,213.8334,-.4030086,210.7033,-.3360392,212.5377,-.3768648,211.4194,-.314453,213.129,-.4028254,210.7083,-.3305833,212.6872,-.2668244,214.4337,-.317878,213.0352,-.3452976,212.2841,-.2758096,214.1875,-.3002986,213.5167,-.3142948,213.1334,-.3116907,213.2047,-.2488912,214.9249,-.2862214,213.9023,-.4029045,210.7062,-.3337829,212.5995,-.3742646,211.4907,-.3130811,213.1666,-.40051,210.7718,-.3267565,212.792,-.2887351,213.8335,-.3169136,213.0616,-.2563216,214.7214,-.2674149,214.4175,-.3666322,211.6997,-.3026853,213.4514,-.3134462,213.1566,-.3319839,212.6488,-.3550618,212.0167,-.2883058,213.8452,-.3572094,211.9578,-.3003299,213.5159,-.3109619,213.2247,-.300918,213.4998,-.3389412,212.4583,-.2774671,214.1421,-.3834709,211.2385,-.4258111,210.0787,-.3577457,211.9432,-.3856203,211.1796,-.2875337,213.8664,-.3166259,213.0695,-.2542473,214.7782,-.2651033,214.4808,-.3662638,211.7098,-.3004236,213.5133,-.311027,213.2229,-.3305852,212.6871,-.353116,212.07,-.2849011,213.9385,-.3572676,211.9563,-.2984172,213.5683,-.3084679,213.293,-.2997261,213.5324,-.336808,212.5167,-.2739593,214.2382,-.3821883,211.2736,-.4235612,210.1404,-.3538299,212.0504,-.3821526,211.2746,-.3349272,212.5682,-.2768998,214.1577,-.2782673,214.1202,-.3080927,213.3033,-.3180973,213.0292,-.2576749,214.6843,-.3526811,212.0819,-.3630841,211.7969,-.2991872,213.5472,-.3425959,212.3581,-.3459166,212.2672,-.3581563,211.9319,-.2996696,213.534,-.3299161,212.7055,-.4084904,210.5532,-.3347045,212.5743,-.2748648,214.2134,-.2759123,214.1847,-.3068967,213.336,-.3162883,213.0788,-.2544724,214.772,-.3513178,212.1192,-.3611366,211.8503,-.2956671,213.6436,-.3396579,212.4386,-.344936,212.294,-.3561593,211.9866,-.2961801,213.6296,-.3268416,212.7897,-.4050673,210.6469,-.3257119,212.8206,-.3267778,212.7914,-.2684342,214.3896,-.3103362,213.2418,-.3505095,212.1414,-.3488578,212.1866,-.3245911,212.8513,-.325003,212.84,-.2651702,214.479,-.3076628,213.315,-.3475507,212.2224,-.3459128,212.2673,-.3187265,213.012,-.3160719,213.0847
2000,"Alabama",217.941,0.001,0.00105,9.93587,6.23e-10,-.2222092,.4980233,.0047761,.0706918,10.10045,.5391618,.348713,.0805189,.0101577,.020781,0,.4269539,.0783029,.0477274,.7959635,.1498576,.0506686,.0035103,-.2222092,217.9411,-.2213146,217.9656,-.1619112,219.5927,-.1553764,219.7717,-.2955772,215.9314,-.2556757,217.0243,-.1920342,218.7676,-.276175,216.4628,-.1609529,219.619,-.1545923,219.7932,-.2947764,215.9533,-.255395,217.032,-.1897506,218.8302,-.2740124,216.5221,-.1216986,220.6942,-.1886544,218.8602,-.1966858,218.6402,-.139693,220.2013,-.1657841,219.4866,-.2073526,218.348,-.1878188,218.8831,-.1367058,220.2832,-.1737639,219.2681,-.3238006,215.1583,-.265261,216.7618,-.306526,215.6315,-.2324059,217.6617,-.3127438,215.4611,-.2491294,217.2037,-.1207935,220.719,-.1877301,218.8855,-.1962863,218.6511,-.1376045,220.2585,-.163842,219.5398,-.2067159,218.3654,-.1877425,218.8852,-.1347924,220.3356,-.1716111,219.327,-.3235796,215.1643,-.2630725,216.8217,-.3043393,215.6914,-.2306556,217.7097,-.310471,215.5234,-.2454781,217.3037,-.1451237,220.0526,-.1561478,219.7506,-.1062571,221.1172,-.1186448,220.7779,-.2201883,217.9964,-.1663953,219.4699,-.1801046,219.0944,-.1799649,219.0982,-.2022266,218.4884,-.1456399,220.0384,-.2362461,217.5565,-.1887666,218.8571,-.2006986,218.5303,-.175345,219.2247,-.2107863,218.254,-.1586133,219.6831,-.2999626,215.8112,-.3394095,214.7307,-.2795442,216.3705,-.2909429,216.0583,-.1442805,220.0757,-.1558976,219.7574,-.1043856,221.1685,-.1167155,220.8307,-.2198303,218.0062,-.1643258,219.5266,-.178111,219.149,-.1783614,219.1421,-.2003538,218.5397,-.1424611,220.1255,-.2363262,217.5544,-.1870475,218.9042,-.1986327,218.5869,-.1740027,219.2615,-.208757,218.3095,-.155339,219.7728,-.2982953,215.8569,-.3372287,214.7905,-.2758391,216.472,-.2872699,216.1589,-.1770525,219.178,-.1295039,220.4804,-.1330993,220.3819,-.1456357,220.0385,-.1551753,219.7772,-.1051293,221.1481,-.2031729,218.4625,-.214046,218.1647,-.1600418,219.6439,-.1866722,218.9145,-.2232029,217.9138,-.2346859,217.5993,-.1854851,218.947,-.1998689,218.553,-.3174543,215.3321,-.1768788,219.1827,-.1276929,220.53,-.1311737,220.4347,-.1443084,220.0749,-.1534647,219.8241,-.1021742,221.229,-.2016086,218.5053,-.2121974,218.2153,-.1567836,219.7332,-.1836033,218.9985,-.2220841,217.9445,-.2328448,217.6497,-.1822908,219.0345,-.1967324,218.6389,-.3138456,215.431,-.1660628,219.479,-.1675157,219.4392,-.1194492,220.7558,-.1456488,220.0382,-.1983609,218.5943,-.2234459,217.9072,-.1648235,219.513,-.1658739,219.4842,-.1164767,220.8373,-.1429047,220.1134,-.1952939,218.6783,-.2204925,217.9881,-.1576496,219.7095,-.1549593,219.7832
2003,"Alabama",223.345,0.001,0.00052,9.17665,1.98e-07,-.3872738,.4851581,.008133,.0971275,10.1421,.4870219,.2838253,.1385311,.0082982,.0311458,.0511777,.467882,.0980139,.0009473,.6958468,.2298642,.0694462,.0048428,-.3872738,223.3446,-.3876637,223.334,-.3380735,224.6923,-.2856334,226.1288,-.4578893,221.4104,-.3992433,223.0168,-.3450976,224.4999,-.4326966,222.1004,-.3384564,224.6818,-.2860812,226.1165,-.4584183,221.3959,-.4002678,222.9887,-.3439372,224.5317,-.4322437,222.1128,-.2719975,226.5023,-.3713394,223.7811,-.3513395,224.3289,-.3040973,225.623,-.3465277,224.4608,-.3387131,224.6748,-.3000897,225.7328,-.2600645,226.8291,-.3052113,225.5925,-.4657115,221.1961,-.4152969,222.577,-.468875,221.1094,-.3688611,223.849,-.4464826,221.7228,-.3917658,223.2216,-.2724119,226.4909,-.3718293,223.7677,-.3523945,224.3,-.303173,225.6483,-.3463265,224.4663,-.3393508,224.6573,-.3013,225.6996,-.2592286,226.852,-.3047695,225.6046,-.4668041,221.1662,-.4142646,222.6053,-.468588,221.1173,-.3680861,223.8702,-.4462056,221.7304,-.3897644,223.2764,-.3023992,225.6695,-.2880107,226.0636,-.2488891,227.1353,-.2749009,226.4227,-.3816967,223.4974,-.3372886,224.7138,-.3690209,223.8446,-.3278687,224.9719,-.3607174,224.0721,-.3138787,225.3551,-.3499501,224.367,-.3127992,225.3846,-.3376557,224.7038,-.2841353,226.1698,-.3227668,225.1116,-.2818207,226.2332,-.4343876,222.0541,-.4795127,220.818,-.4280661,222.2273,-.4161922,222.5525,-.3029473,225.6545,-.2892174,226.0306,-.2481714,227.1549,-.2747137,226.4279,-.3828209,223.4666,-.3364456,224.7369,-.368933,223.847,-.3273588,224.9858,-.3608676,224.068,-.3123105,225.398,-.3513364,224.329,-.3122012,225.401,-.3374558,224.7092,-.2837996,226.179,-.3226976,225.1135,-.2801355,226.2794,-.4337031,222.0729,-.479447,220.8198,-.4261718,222.2791,-.4142302,222.6063,-.3158135,225.3021,-.2789517,226.3118,-.2974163,225.806,-.2735754,226.4591,-.2922007,225.9489,-.2531793,227.0177,-.3577979,224.152,-.3808604,223.5203,-.3365059,224.7353,-.3378956,224.6972,-.3330306,224.8305,-.3522474,224.3041,-.3140552,225.3502,-.307489,225.5301,-.4489949,221.654,-.3171395,225.2657,-.2783709,226.3277,-.2973853,225.8069,-.2733911,226.4641,-.2925137,225.9403,-.2518229,227.0549,-.357356,224.1642,-.3811408,223.5126,-.3350023,224.7765,-.3365091,224.7352,-.3329411,224.8329,-.3524829,224.2976,-.312599,225.3901,-.3060283,225.5701,-.4472065,221.703,-.3007102,225.7158,-.3124186,225.3951,-.2754717,226.4071,-.2784131,226.3265,-.3578544,224.1505,-.3364696,224.7363,-.3006657,225.717,-.312917,225.3814,-.2742484,226.4406,-.2773813,226.3548,-.3565699,224.1857,-.3353094,224.7681,-.2981625,225.7856,-.2973056,225.809
2005,"Alabama",225.071,0.001,0.00062,9.88450,-2.51e-08,-.439846,.4902139,.0156133,.1036706,10.14304,.4709813,.3096666,.1382979,.0097066,.0268053,.0445423,.450193,.1019322,.0111734,.7135235,.2106648,.0715939,.0042177,-.439846,225.0712,-.4397311,225.0744,-.3691554,227.0076,-.3494126,227.5484,-.504328,223.3049,-.4464948,224.8891,-.3973988,226.2339,-.4848492,223.8385,-.3690672,227.01,-.3493783,227.5493,-.5043218,223.3051,-.4465386,224.8879,-.3956027,226.2831,-.4838303,223.8664,-.3181481,228.4048,-.3973617,226.235,-.3771628,226.7883,-.3352579,227.9361,-.3764298,226.8083,-.3976371,226.2274,-.3586871,227.2943,-.3232959,228.2638,-.3677327,227.0466,-.5073798,223.2214,-.4614167,224.4804,-.5149753,223.0133,-.4162496,225.7176,-.4936007,223.5988,-.443873,224.9609,-.3180951,228.4062,-.3973473,226.2354,-.3772844,226.7849,-.3337584,227.9772,-.3756553,226.8295,-.3977613,226.224,-.3589616,227.2868,-.3218654,228.3029,-.3667254,227.0741,-.5074794,223.2186,-.459711,224.5271,-.5140356,223.039,-.4144183,225.7677,-.4922546,223.6357,-.4411623,225.0352,-.3434257,227.7124,-.3284456,228.1227,-.2944894,229.0528,-.3194053,228.3703,-.403024,226.0799,-.363382,227.1657,-.3936823,226.3358,-.3540212,227.4221,-.3856546,226.5556,-.3440544,227.6951,-.4040705,226.0512,-.3710154,226.9566,-.3953218,226.2908,-.3425976,227.735,-.3803559,226.7008,-.3439094,227.6991,-.4761501,224.0768,-.5212191,222.8423,-.474137,224.1319,-.4636051,224.4204,-.3434705,227.7111,-.3287154,228.1153,-.2931926,229.0883,-.3186449,228.3912,-.403197,226.0751,-.3619266,227.2056,-.3929524,226.3557,-.3525287,227.463,-.3847322,226.5809,-.3418,227.7569,-.4044955,226.0396,-.369775,226.9906,-.3944799,226.3139,-.34126,227.7717,-.3792425,226.7313,-.3415413,227.764,-.4743895,224.125,-.5200069,222.8755,-.47144,224.2058,-.4604934,224.5057,-.3516331,227.4875,-.3193291,228.3724,-.3367406,227.8955,-.313889,228.5214,-.3312664,228.0454,-.2972614,228.9769,-.3794379,226.7259,-.4011653,226.1308,-.3614551,227.2185,-.3632821,227.1685,-.3869116,226.5212,-.4054837,226.0125,-.3712172,226.9511,-.3650047,227.1213,-.490982,223.6705,-.351994,227.4777,-.3181213,228.4055,-.3360676,227.9139,-.3127024,228.5539,-.3305039,228.0663,-.2952153,229.0329,-.3779913,226.7655,-.4003155,226.1541,-.3591923,227.2805,-.3607726,227.2372,-.3857793,226.5522,-.4045986,226.0367,-.3689874,227.0122,-.3624337,227.1917,-.4879616,223.7533,-.3363369,227.9065,-.3468693,227.618,-.3143177,228.5097,-.3174231,228.4246,-.3786007,226.7489,-.3895751,226.4483,-.3352509,227.9363,-.3462265,227.6357,-.3123237,228.5643,-.3152521,228.4841,-.3761324,226.8165,-.3872168,226.5128,-.3325096,228.0114,-.330438,228.0681
2007,"Alabama",228.520,0.001,0.00051,9.87098,-8.13e-10,-.3814501,.4857739,.0204882,.1006679,10.12191,.4906148,.3023843,.1309693,.0113435,.0227774,.0413891,.4531633,.0970006,0,.7216716,.2033274,.0721933,.0028075,-.3814501,228.52,-.3817786,228.511,-.3255327,230.0517,-.2936698,230.9245,-.4419351,226.8632,-.3905407,228.271,-.3450918,229.5159,-.4275297,227.2578,-.3258384,230.0433,-.2940484,230.9141,-.4423824,226.851,-.3913699,228.2483,-.3440819,229.5436,-.4269066,227.2749,-.2716163,231.5286,-.3493671,229.3988,-.3357895,229.7708,-.2968689,230.8369,-.3327351,229.8544,-.3391892,229.6776,-.3050383,230.6131,-.2716531,231.5276,-.3125988,230.406,-.4475248,226.7101,-.4052151,227.869,-.4537516,226.5396,-.3644249,228.9864,-.438678,226.9524,-.3929408,228.2053,-.2719474,231.5195,-.3497508,229.3883,-.3366207,229.748,-.2960678,230.8588,-.3323563,229.8648,-.3397304,229.6628,-.3060313,230.5859,-.2709251,231.5475,-.3119867,230.4227,-.4484121,226.6858,-.4043144,227.8937,-.4532216,226.5541,-.363703,229.0061,-.4380429,226.9698,-.3909489,228.2598,-.2939421,230.917,-.2841583,231.185,-.2520787,232.0638,-.273185,231.4856,-.3575117,229.1757,-.3206337,230.1859,-.3460461,229.4898,-.3160376,230.3118,-.3441154,229.5427,-.3055973,230.5978,-.3478192,229.4412,-.3168706,230.289,-.3374391,229.7256,-.291341,230.9883,-.3272742,230.004,-.2930647,230.9411,-.4205982,227.4477,-.4625697,226.298,-.4192771,227.4839,-.4131134,227.6527,-.2943723,230.9052,-.2851138,231.1589,-.2514492,232.081,-.2728196,231.4956,-.3583933,229.1516,-.3198861,230.2064,-.3457167,229.4988,-.3155476,230.3252,-.3438915,229.5488,-.3040366,230.6405,-.3489627,229.4099,-.3163461,230.3033,-.3369949,229.7377,-.2910042,230.9975,-.326842,230.0158,-.2913731,230.9874,-.4199533,227.4653,-.4620708,226.3117,-.4173237,227.5374,-.4110199,227.7101,-.3045574,230.6263,-.2740655,231.4615,-.2877294,231.0872,-.27199,231.5183,-.2871797,231.1023,-.2551497,231.9796,-.3373784,229.7272,-.3559262,229.2192,-.3190358,230.2297,-.325168,230.0617,-.3332928,229.8391,-.3498138,229.3866,-.3177019,230.2662,-.3145147,230.3535,-.4368005,227.0039,-.3056012,230.5977,-.2735326,231.4761,-.2874518,231.0948,-.2717694,231.5244,-.287102,231.1044,-.2537788,232.0172,-.3369354,229.7394,-.3557703,229.2234,-.3174787,230.2723,-.323642,230.1035,-.3331664,229.8426,-.3496032,229.3924,-.3161614,230.3084,-.312899,230.3978,-.4348077,227.0585,-.2917847,230.9761,-.300169,230.7465,-.2694708,231.5873,-.2757454,231.4155,-.3368126,229.7427,-.3366112,229.7482,-.2916649,230.9794,-.3002039,230.7455,-.2681608,231.6232,-.2745342,231.4487,-.3353276,229.7834,-.3352088,229.7867,-.2883092,231.0713,-.2871955,231.1018
2009,"Alabama",227.963,0.001,0.00061,10.09295,-3.92e-08,-.4017935,.4825876,.022505,.0914222,10.10958,.5023907,.2748946,.1391972,.011921,.0239115,.0473617,.458817,.0849495,0,.7194535,.1995453,.0786837,.0023175,-.4017935,227.9626,-.4024401,227.9449,-.3655019,228.9567,-.3151118,230.337,-.4606246,226.3512,-.4184025,227.5077,-.3689858,228.8613,-.445625,226.762,-.3661063,228.9402,-.3157876,230.3185,-.4613996,226.3299,-.4199911,227.4642,-.3685083,228.8744,-.4453178,226.7704,-.3067608,230.5658,-.3892819,228.3054,-.3830433,228.4763,-.3395449,229.6678,-.3714513,228.7938,-.3595838,229.1189,-.3331755,229.8422,-.2954929,230.8744,-.3331165,229.8438,-.4734835,225.9989,-.4275199,227.2579,-.4714969,226.0533,-.3943197,228.1674,-.4642064,226.253,-.4146538,227.6104,-.3073854,230.5487,-.3899765,228.2863,-.3845966,228.4337,-.3392218,229.6766,-.3713758,228.7959,-.3604281,229.0957,-.3348693,229.7958,-.2952412,230.8813,-.3328183,229.852,-.4751343,225.9537,-.4271668,227.2676,-.4713099,226.0585,-.3945488,228.1611,-.4643182,226.25,-.4131837,227.6507,-.3295776,229.9408,-.326311,230.0303,-.289473,231.0393,-.3077453,230.5388,-.4044424,227.8901,-.3632654,229.018,-.3852273,228.4164,-.3647226,228.9781,-.3900552,228.2842,-.347015,229.4631,-.3748212,228.7015,-.3397954,229.6609,-.3576677,229.1713,-.3206713,230.1847,-.35436,229.2619,-.3159764,230.3133,-.4486757,226.6785,-.4874628,225.616,-.4406219,226.8991,-.4407564,226.8954,-.3303131,229.9206,-.3279723,229.9848,-.2893066,231.0439,-.3076812,230.5406,-.4060526,227.846,-.363012,229.0249,-.3852245,228.4165,-.3651112,228.9675,-.3905508,228.2706,-.3459328,229.4928,-.3766699,228.6508,-.3397603,229.6618,-.357555,229.1744,-.3211953,230.1704,-.3546411,229.2542,-.3147715,230.3463,-.4489892,226.6699,-.4877351,225.6086,-.4392257,226.9373,-.4395931,226.9272,-.3470009,229.4635,-.3120372,230.4212,-.3230641,230.1192,-.3152356,230.3336,-.32867,229.9656,-.2919397,230.9718,-.3857749,228.4014,-.4020284,227.9562,-.3609005,229.0828,-.3725493,228.7637,-.3616109,229.0633,-.3764648,228.6564,-.3403834,229.6448,-.342831,229.5777,-.4638293,226.2634,-.3487598,229.4153,-.3119864,230.4226,-.3231096,230.118,-.3158714,230.3162,-.3292993,229.9484,-.2910366,230.9965,-.3862195,228.3893,-.4026122,227.9402,-.3598512,229.1115,-.3718947,228.7816,-.362355,229.0429,-.3769842,228.6422,-.3393562,229.6729,-.342081,229.5983,-.4627961,226.2917,-.3354042,229.7812,-.3421954,229.5952,-.3070863,230.5569,-.3183308,230.2489,-.3843718,228.4399,-.3645568,228.9826,-.3361553,229.7606,-.3429586,229.5742,-.3062747,230.5791,-.3179731,230.2587,-.3837819,228.456,-.3640429,228.9967,-.3314889,229.8884,-.331256,229.8948
2011,"Alabama",231.286,0.001,0.00054,9.92968,-1.64e-08,-.3170734,.4895926,.0218403,.0882196,10.08468,.4980646,.267677,.1368358,.0143398,.0323878,.050695,.5071099,.0702675,0,.717676,.1961107,.0796967,.0065166,-.3170734,231.286,-.3170206,231.2875,-.2838123,232.1971,-.1948567,234.6338,-.3764496,229.6596,-.3362868,230.7597,-.291443,231.9881,-.3563558,230.21,-.2837609,232.1985,-.1949024,234.6325,-.3764989,229.6582,-.3368557,230.7441,-.290379,232.0172,-.3553456,230.2377,-.1976729,234.5566,-.3083301,231.5255,-.3040458,231.6429,-.264144,232.7359,-.2857454,232.1441,-.2428074,233.3203,-.216538,234.0399,-.1809527,235.0146,-.21037,234.2088,-.3917693,229.24,-.3506791,230.3655,-.3830288,229.4794,-.3170886,231.2856,-.3780392,229.6161,-.3328897,230.8528,-.1976743,234.5566,-.3083439,231.5251,-.30463,231.6269,-.2632737,232.7597,-.2849509,232.1659,-.2430132,233.3147,-.2173762,234.0169,-.1802662,235.0334,-.2093721,234.2362,-.392393,229.2229,-.3497202,230.3918,-.3820789,229.5054,-.3165138,231.3013,-.3771268,229.641,-.3308041,230.9099,-.223563,233.8474,-.2212514,233.9108,-.1861045,234.8735,-.1956068,234.6132,-.3260285,231.0407,-.2886269,232.0652,-.3003092,231.7452,-.2897987,232.0331,-.3075412,231.5471,-.2676645,232.6394,-.2613934,232.8112,-.2292017,233.693,-.2375746,233.4636,-.207342,234.2918,-.2357417,233.5139,-.1992873,234.5124,-.3720961,229.7788,-.40191,228.9622,-.3596171,230.1207,-.359777,230.1163,-.2236666,233.8446,-.222064,233.8885,-.1855027,234.89,-.1948294,234.6345,-.326661,231.0234,-.2878101,232.0876,-.2995427,231.7662,-.2894286,232.0433,-.3070028,231.5619,-.2659652,232.686,-.262387,232.784,-.2287356,233.7057,-.2367395,233.4865,-.207297,234.293,-.2350875,233.5318,-.1975668,234.5595,-.371598,229.7925,-.401123,228.9837,-.3575659,230.1768,-.3577813,230.171,-.2446955,233.2686,-.2119903,234.1644,-.2136005,234.1203,-.2134573,234.1243,-.2210144,233.9173,-.1855933,234.8875,-.3115413,231.4375,-.320121,231.2025,-.2822961,232.2386,-.2941608,231.9136,-.2519571,233.0697,-.2601885,232.8442,-.2265386,233.7659,-.2278238,233.7307,-.3835235,229.4658,-.2456064,233.2436,-.211507,234.1777,-.2129145,234.1391,-.213528,234.1223,-.2206972,233.9259,-.1841632,234.9267,-.3112206,231.4463,-.3196471,231.2155,-.2806007,232.2851,-.2926742,231.9544,-.2521413,233.0646,-.2597691,232.8557,-.2249942,233.8082,-.2264131,233.7694,-.3816326,229.5176,-.2366552,233.4888,-.2368808,233.4827,-.2035541,234.3955,-.2140172,234.1089,-.3066347,231.572,-.2521237,233.0651,-.2368488,233.4835,-.2366961,233.4877,-.2022147,234.4322,-.2129918,234.137,-.305196,231.6114,-.2509592,233.097,-.229701,233.6793,-.2288094,233.7037
