FIPS,year,profmean,profmean_stnd,female,sped,age,hispanic,asian,amind,free_lunch,red_lunch,miss_lunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,admin_survey,wtdn,white,black,paid_lunch,lang_nr,lang_st,lang_mt,lang_om,score_oldway,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m66,score_m67,score_m68,score_m69,score_m70,score_m71,score_m72,score_m73,score_m74,score_m75,score_m76,score_m77,score_m78,score_m79,score_m80,score_m81,score_m82,score_m83,score_m84,score_m85,score_m86,score_m87,score_m88,score_m89,score_m90,score_m91,score_m92,score_m93,score_m94,score_m95,score_m96
"Florida",2013,280.856,-.0792715,.4949402,.1214729,14.13681,.2894707,.0293481,.0035414,.4770871,.0821049,.0022166,.4770871,.0821049,.0022166,1,58.42,.4380037,.2075168,.4385915,.4775556,.2786345,.2364114,.0073985,,280.8558,284.3524,282.4503,280.62,281.0212,282.5021,281.8052,284.5399,283.8779,284.4242,285.9274,284.5468,282.1529,282.4804,283.7301,282.7419,280.8048,282.278,281.1208,282.2213,281.9847,283.5788,284.1119,284.5786,285.8934,284.6299,284.0261,285.4292,283.9464,285.5848,284.6333,286.1246,282.221,283.4631,282.1659,283.3919,282.8278,284.1204,282.0385,281.3925,282.8789,283.3036,284.2203,285.4562,284.0927,285.5641,284.6953,285.9945,285.1792,284.1327,285.504,285.7993,283.1713,282.3391,283.5472,283.8253,282.7127,285.2076,284.2475,285.4481,285.6911,285.2918,283.3481,285.2437,282.6966,284.703,282.3769,282.7016,283.9621,282.9747,284.26,284.715,286.0395,284.7866,282.4236,283.6719,282.3833,283.6039,283.0359,284.3376,284.3451,285.5876,284.2365,285.6892,284.8263,286.1347,283.3638,282.5349,283.7489,284.0231,285.3211,284.3686,285.5756,285.8111,283.5333,285.3538
"Florida",2015,275.324,-.1686724,.4867837,.1284462,14.12945,.3103945,.0281345,.0006512,.6113856,.0225224,.0018345,.6131253,.0270181,.004895,1,72.53,.4054362,.2284892,.3642575,.4648798,.2784459,.2447952,.0118791,,275.3238,279.5893,279.0622,275.1197,275.5,276.9523,276.2803,280.9764,279.1326,279.6552,281.1261,279.7325,278.594,278.9554,280.2537,279.2441,275.3111,276.7599,275.6508,276.6866,276.4516,278.0259,280.468,280.8675,282.2095,280.9811,279.2721,280.6461,279.164,280.7878,279.7985,281.2661,278.5521,279.8101,278.5866,279.8094,279.1749,280.5115,276.531,275.9067,277.3807,277.75,280.4472,281.6936,280.3898,281.7712,280.8893,282.2199,280.3974,279.3251,280.6777,280.9326,279.4387,278.6222,279.8561,280.0982,277.2064,281.3525,280.4017,281.6212,281.7995,280.4526,279.5551,281.3124,279.7644,281.4381,279.2352,279.5984,280.9263,279.9239,280.8935,281.2649,282.6337,281.4369,279.1439,280.4195,279.2249,280.4337,279.794,281.1564,280.8165,282.0823,280.8137,282.144,281.2813,282.6379,280.0096,279.2084,280.4595,280.6945,281.6971,280.7694,282.0078,282.1666,280.1178,281.655
"Florida",2017,279.120,-.0759735,.4912539,.1335096,14.07347,.3240202,.0339588,.0039044,.5147486,.0539005,.0047995,.5234253,.0580479,.0047995,1,68.56,.3995811,.2082098,.4264915,0,0,0,0,,279.1204,283.1926,281.3353,279.0192,279.3316,280.2309,279.1204,283.6056,282.7328,283.2921,284.2381,283.1926,281.0758,281.3635,282.1593,281.3353,279.2316,280.1378,279.0192,280.1362,279.3316,280.2309,283.1702,283.643,284.4806,283.6056,282.9052,283.7651,282.7328,284.06,283.2921,284.2381,281.1371,281.9181,281.0758,281.95,281.3635,282.1593,280.0591,279.2316,280.1378,280.1362,283.2786,284.0405,283.1702,284.2796,283.643,284.4806,283.6689,282.9052,283.7651,284.06,281.7473,281.1371,281.9181,281.95,280.0591,283.9161,283.2786,284.0405,284.2796,283.6689,281.7473,283.9161,282.0308,284.0645,281.7099,281.995,282.8209,282.0308,283.5908,284.0332,284.8981,284.0645,281.7174,282.5161,281.7099,282.5599,281.995,282.8209,283.6391,284.4203,283.5908,284.6424,284.0332,284.8981,282.3036,281.7174,282.5161,282.5599,284.2491,283.6391,284.4203,284.6424,282.3036,284.2491
"Florida",2019,279.894,,,,,,,,,,,,,,,,,,,,,,,,279.8939,283.9661,282.1088,279.7927,280.1051,281.0044,279.8939,284.3791,283.5063,284.0656,285.0116,283.9661,281.8493,282.137,282.9328,282.1088,280.0051,280.9113,279.7927,280.9097,280.1051,281.0044,283.9437,284.4165,285.2541,284.3791,283.6787,284.5386,283.5063,284.8335,284.0656,285.0116,281.9106,282.6916,281.8493,282.7235,282.137,282.9328,280.8326,280.0051,280.9113,280.9097,284.0521,284.814,283.9437,285.0531,284.4165,285.2541,284.4424,283.6787,284.5386,284.8335,282.5208,281.9106,282.6916,282.7235,280.8326,284.6896,284.0521,284.814,285.0531,284.4424,282.5208,284.6896,282.8043,284.838,282.4834,282.7685,283.5944,282.8043,284.3643,284.8067,285.6716,284.838,282.4909,283.2896,282.4834,283.3334,282.7685,283.5944,284.4126,285.1938,284.3643,285.4159,284.8067,285.6716,283.0771,282.4909,283.2896,283.3334,285.0226,284.4126,285.1938,285.4159,283.0771,285.0226
"Georgia",1996,264.105,-.1928015,.5023413,.0318996,14.1299,.0448124,.0200545,.0059317,.2501006,.0546144,.113279,.2501006,.0546144,.113279,1,36.56,.5903898,.3375545,.5404233,.7751407,.1522555,.0563425,.0162613,,264.105,267.4542,264.9879,263.5462,263.4055,265.5449,263.0921,267.5904,267.9459,266.706,268.6678,267.5522,264.5256,264.3206,266.1504,264.6068,262.9497,264.9951,263.0988,264.4966,262.3956,264.4692,268.0268,266.8935,268.6603,267.6902,267.1455,269.1262,268.018,267.6396,266.8133,268.72,263.9402,265.7119,264.5341,265.1765,263.8879,265.6738,264.0686,262.4322,264.4585,263.4633,267.2812,269.0833,268.1092,267.7026,267.0016,268.7213,268.0688,267.2274,269.154,267.7155,264.8293,263.8496,265.6041,264.6927,263.5014,268.0929,267.372,269.1255,267.7845,268.1192,264.6674,268.1557,264.9879,267.5904,264.5256,264.3206,266.1504,264.6068,268.0268,266.8935,268.6603,267.6902,263.9402,265.7119,264.5341,265.1765,263.8879,265.6738,267.2812,269.0833,268.1092,267.7026,267.0016,268.7213,264.8293,263.8496,265.6041,264.6927,268.0929,267.372,269.1255,267.7845,264.6674,268.1557
"Georgia",2000,266.332,-.1952425,.5137989,.034148,14.08198,.0427919,.0231308,.0066394,.2287147,.0614792,.135891,.2287147,.0614792,.135891,1,40.73,.5570433,.3670613,.4901068,.740801,.1869842,.0580801,.0141347,,266.3321,269.9291,266.7514,264.971,265.6456,267.4949,265.3167,269.7411,269.9248,269.1839,270.8526,269.9902,265.7722,266.1723,267.741,266.3551,264.4825,266.1375,264.611,266.5327,264.6327,266.425,269.7828,269.1261,270.6146,269.8026,269.2104,270.8297,269.9733,269.903,269.254,270.8896,265.34,266.7703,265.7754,266.9014,265.7261,267.2617,265.3837,264.0607,265.7123,265.4986,269.1818,270.6479,269.8305,269.7886,269.1959,270.6558,269.9232,269.2682,270.8551,269.957,266.0854,265.2572,266.6833,266.4108,264.9273,269.8461,269.2391,270.6745,269.8453,269.965,265.9483,269.8891,266.7514,269.7411,265.7722,266.1723,267.741,266.3551,269.7828,269.1261,270.6146,269.8026,265.34,266.7703,265.7754,266.9014,265.7261,267.2617,269.1818,270.6479,269.8305,269.7886,269.1959,270.6558,266.0854,265.2572,266.6833,266.4108,269.8461,269.2391,270.6745,269.8453,265.9483,269.8891
"Georgia",2003,269.677,-.1840671,.5020546,.0976147,14.13144,.0427069,.0253708,.0021618,.3472095,.0808111,.0128383,.3472095,.0808111,.0128383,1,37.51,.5281767,.3916229,.5194861,.6978613,.2180495,.0707086,.0133806,,269.677,274.1769,271.4993,268.3548,269.1465,271.3813,268.6945,274.6377,273.987,273.5808,275.6591,274.2214,270.416,270.868,272.8048,271.1068,268.0095,270.0671,268.0458,270.4233,268.1539,270.3546,274.4324,273.9995,275.8808,274.6976,273.4467,275.4425,274.0739,274.7055,273.6243,275.6596,269.9468,271.737,270.4688,271.8245,270.4128,272.3241,269.3124,267.6242,269.6914,269.4254,273.8499,275.6656,274.5311,274.9325,274.056,275.9029,274.5627,273.5251,275.4863,274.7201,270.9288,269.8966,271.6881,271.3258,268.897,274.785,273.9391,275.7252,274.9645,274.6121,270.8194,274.8481,271.4993,274.6377,270.416,270.868,272.8048,271.1068,274.4324,273.9995,275.8808,274.6976,269.9468,271.737,270.4688,271.8245,270.4128,272.3241,273.8499,275.6656,274.5311,274.9325,274.056,275.9029,270.9288,269.8966,271.6881,271.3258,274.785,273.9391,275.7252,274.9645,270.8194,274.8481
"Georgia",2005,272.192,-.1524887,.494664,.0967639,14.12147,.0638085,.0340649,.0017437,.3752663,.0749868,.0220159,.3563904,.0774563,.0306088,1,39.49,.5107212,.3726712,.5171781,.6795784,.2080592,.0938572,.0185053,,272.1916,276.2854,274.1082,270.8044,271.8676,273.5318,271.1961,276.8581,275.9731,275.9061,277.443,276.2569,272.9732,273.6809,275.1346,273.6602,270.6626,272.1495,270.4534,272.8671,270.8791,272.4872,276.5454,276.4326,277.8286,276.8476,275.6612,277.1127,275.9935,276.7802,275.8914,277.3751,272.7083,274.0061,272.9521,274.4301,273.1891,274.598,271.6792,270.2592,271.7356,271.8626,276.1862,277.5094,276.5789,277.158,276.4331,277.7832,276.5294,275.6873,277.0943,276.7386,273.4716,272.6066,273.8908,273.8898,271.2435,276.9131,276.2239,277.5072,277.1349,276.5284,273.3129,276.9261,273.888,276.7144,272.7722,273.4777,274.9228,273.4487,276.4126,276.3076,277.6957,276.7066,272.5214,273.8141,272.7532,274.2322,272.9949,274.3963,276.0697,277.3872,276.4475,277.0401,276.3104,277.6531,273.2905,272.4226,273.7019,273.702,276.8036,276.1085,277.3864,277.0194,273.1355,276.8179
"Georgia",2007,274.779,-.1554142,.4953163,.0474827,14.079,.0704615,.0202001,.000393,.3931216,.0811501,.0006105,.3875191,.0826761,.0006105,1,44.44,.4588942,.4338822,.5251179,.6503234,.2392326,.0958014,.0146427,,274.7787,280.6563,276.5399,273.3259,273.0773,275.6176,273.634,280.8054,280.4671,278.8967,281.2595,280.5277,275.3727,274.8562,277.1559,275.9956,271.8862,274.1656,272.8783,273.7766,271.9684,274.4157,280.6273,279.1081,281.3133,280.7076,278.8101,281.0615,280.3864,279.4287,278.8112,281.1133,273.8957,275.9828,275.2815,275.3633,274.2843,276.5207,272.5936,271.3972,273.6575,272.6411,279.0172,281.1318,280.5692,279.5488,279.045,281.1987,279.338,278.76,280.9629,279.3294,274.4052,273.7367,275.8064,274.7371,272.0703,279.4589,278.9853,281.0565,279.4734,279.2741,274.1912,279.4139,276.577,280.831,275.4062,274.8869,277.1887,276.0316,280.6496,279.1272,281.3343,280.7326,273.9234,276.0118,275.3145,275.3912,274.3139,276.5522,279.0338,281.1496,280.5912,279.5648,279.0636,281.2192,274.4299,273.7639,275.8349,274.7637,279.4724,279.0016,281.074,279.4888,274.2154,279.4271
"Georgia",2009,277.561,-.1171889,.4984184,.0891799,14.12884,.0966443,.0329207,.0002943,.3968995,.0947955,.0116358,.392235,.0951826,.0132514,1,40.64,.4694621,.370967,.4966692,.6401759,.2274509,.122639,.0097342,,277.5612,281.8955,279.1352,276.2236,277.0108,278.885,276.5163,282.2405,281.6831,281.2844,283.0247,281.746,278.0686,278.5203,280.1595,278.5935,275.8613,277.5522,275.7621,278.0093,276.0075,277.8127,282.0358,281.618,283.2027,282.1051,281.1321,282.7931,281.5564,282.149,281.1809,282.8528,277.6131,279.1006,277.9015,279.2755,277.9703,279.5518,276.8774,275.3864,277.0497,277.0051,281.4684,282.9907,281.9199,282.3456,281.5242,283.0479,281.9902,281.0456,282.6447,282.0294,278.3843,277.4063,278.8609,278.6922,276.3848,282.1975,281.3898,282.8546,282.2382,281.8876,278.1344,282.1042,279.256,282.3213,278.1782,278.6267,280.2715,278.7086,282.1083,281.6837,283.2735,282.1831,277.7103,279.201,278.0084,279.3763,278.0711,279.6576,281.5277,283.0533,281.9906,282.4046,281.5876,283.1162,278.4752,277.5007,278.9584,278.7868,282.2501,281.4476,282.9157,282.295,278.2224,282.1554
"Georgia",2011,278.484,-.1216284,.4954985,.0779539,14.09559,.0925712,.0353879,.0020433,.4887284,.0663772,.0089728,.4817868,.0676478,.0089728,1,40.13,.4605273,.3899279,.4359216,.6337649,.2447411,.1144032,.0070908,,278.4836,282.7588,280.8361,277.0533,277.4285,279.5594,277.4759,283.6642,282.648,281.6565,283.6074,282.7516,279.6347,279.7151,281.6375,280.3603,276.2236,278.1317,276.7142,278.2698,276.4254,278.5034,283.5073,282.5147,284.3474,283.6493,281.6086,283.4814,282.6616,282.3376,281.6606,283.582,278.7069,280.4348,279.6145,280.3317,279.1887,281.0729,277.0772,275.8219,277.7363,277.25,282.4229,284.1854,283.5175,283.0606,282.5105,284.3167,282.2843,281.628,283.4772,282.3298,279.3302,278.597,280.3273,279.755,276.647,282.97,282.4389,284.1792,283.0461,282.2916,279.1666,282.9749,280.9043,283.7116,279.696,279.7704,281.6968,280.4263,283.5481,282.5491,284.3855,283.6953,278.7566,280.4868,279.6747,280.3812,279.2419,281.1297,282.4522,284.2169,283.5575,283.0887,282.5436,284.3536,279.3737,278.6457,280.3784,279.8022,282.993,282.4675,284.2102,283.0731,279.209,282.9973
"Georgia",2013,279.179,-.1274438,.4874312,.1060767,14.10881,.1052896,.0364521,.0020943,.5187958,.0688461,.0005429,.5053954,.0704627,.0088154,1,43.21,.4469273,.3837479,.4118153,.6398411,.2334515,.1189035,.0078039,,279.1791,283.4513,281.7979,277.9661,278.75,280.4788,278.1974,284.5161,283.4785,282.962,284.5316,283.398,280.7256,281.2172,282.7647,281.2841,277.704,279.271,277.5762,279.7249,277.7836,279.4657,284.4663,283.9202,285.3835,284.4473,283.0044,284.5364,283.4295,283.7845,282.9304,284.4601,280.3041,281.6985,280.6326,281.9301,280.6698,282.1741,278.6968,277.2718,278.8347,278.7552,283.899,285.326,284.4112,284.5775,283.8737,285.2996,283.8197,282.9744,284.4699,283.7409,281.0307,280.1397,281.5236,281.3417,278.2442,284.5578,283.8627,285.2548,284.5211,283.7777,280.8173,284.5106,281.7555,284.489,280.687,281.1774,282.7234,281.2399,284.441,283.8959,285.3578,284.4182,280.2674,281.6609,280.591,281.8908,280.6286,282.1316,283.8761,285.3022,284.3839,284.5541,283.8478,285.2723,280.9946,280.1006,281.4837,281.3016,284.5359,283.8383,285.2294,284.4965,280.7793,284.4874
"Georgia",2015,278.712,-.072722,.4986789,.1105403,14.07477,.1404669,.0371151,.0033863,.5343941,.062417,.0686171,.482734,.0701494,.0793643,1,56.70,.4262224,.3632617,.3345717,.6229316,.2213598,.1454513,.0102573,,278.7118,282.9017,281.5493,277.4093,278.1967,279.6636,277.8993,284.0711,282.7175,282.3202,283.6564,282.8235,280.4036,280.9309,282.2755,281.0501,277.0763,278.3633,277.1194,278.9205,277.3967,278.8092,283.8521,283.426,284.6929,283.952,282.1902,283.4601,282.6368,282.9064,282.261,283.5561,279.9553,281.1276,280.288,281.4738,280.4046,281.697,277.8098,276.7534,278.0255,278.1045,283.2652,284.4698,283.7401,283.9061,283.3302,284.5559,282.7722,282.128,283.3583,282.8318,280.5019,279.7822,280.9348,280.9013,277.4615,283.7463,283.175,284.3397,283.7979,282.6947,280.2807,283.6429,280.7599,283.559,279.6819,280.1934,281.5081,280.3025,283.3752,282.972,284.212,283.456,279.2748,280.4298,279.5827,280.7498,279.709,280.9765,282.8386,284.0235,283.2739,283.4725,282.89,284.0906,279.837,279.1207,280.257,280.2233,283.3401,282.7577,283.9036,283.3779,279.6374,283.2458
"Georgia",2017,281.035,-.0246913,.4929413,.1165071,14.06274,.1547691,.0391139,.0022318,.5107538,.0548693,.0388825,.4667643,.0633158,.0388825,1,51.95,.4174015,.3542674,.3954944,0,0,0,0,,281.0355,285.3495,283.529,279.5775,280.5903,282.0131,281.0355,286.253,284.9798,284.8326,286.131,285.3495,282.2994,282.9726,284.2643,283.529,279.3293,280.5569,279.5775,281.3297,280.5903,282.0131,285.8776,285.6772,286.894,286.253,284.5455,285.7518,284.9798,285.4354,284.8326,286.131,281.922,283.031,282.2994,283.5194,282.9726,284.2643,280.0772,279.3293,280.5569,281.3297,285.3837,286.5156,285.8776,286.1686,285.6772,286.894,285.1449,284.5455,285.7518,285.4354,282.471,281.922,283.031,283.5194,280.0772,285.8758,285.3837,286.5156,286.1686,285.1449,282.471,285.8758,282.6876,285.7114,281.5283,282.1741,283.4359,282.6876,285.368,285.1859,286.3757,285.7114,281.1832,282.2746,281.5283,282.7284,282.1741,283.4359,284.9173,286.0288,285.368,285.6921,285.1859,286.3757,281.7415,281.1832,282.2746,282.7284,285.4243,284.9173,286.0288,285.6921,281.7415,285.4243
"Georgia",2019,285.021,,,,,,,,,,,,,,,,,,,,,,,,285.0209,289.335,287.5144,283.5629,284.5757,285.9985,285.0209,290.2384,288.9652,288.8181,290.1164,289.335,286.2849,286.958,288.2497,287.5144,283.3147,284.5423,283.5629,285.3151,284.5757,285.9985,289.863,289.6627,290.8794,290.2384,288.5309,289.7372,288.9652,289.4208,288.8181,290.1164,285.9074,287.0164,286.2849,287.5048,286.958,288.2497,284.0627,283.3147,284.5423,285.3151,289.3691,290.501,289.863,290.154,289.6627,290.8794,289.1303,288.5309,289.7372,289.4208,286.4564,285.9074,287.0164,287.5048,284.0627,289.8612,289.3691,290.501,290.154,289.1303,286.4564,289.8612,286.673,289.6968,285.5137,286.1595,287.4213,286.673,289.3534,289.1713,290.3611,289.6968,285.1686,286.26,285.5137,286.7138,286.1595,287.4213,288.9027,290.0142,289.3534,289.6776,289.1713,290.3611,285.7269,285.1686,286.26,286.7138,289.4098,288.9027,290.0142,289.6776,285.7269,289.4098
"Hawaii",1996,262.130,-.2502125,.4793889,.0489781,13.76132,.1760337,.6071768,.0163156,.2284228,.0735655,.0460758,.2284228,.0735655,.0460758,1,6.21,.1520437,.0278436,.6488402,.4141971,.4196044,.1556982,.0105002,,262.1301,257.2065,261.9269,262.2762,262.0899,259.008,263.2422,256.0148,254.6575,258.2193,255.5112,255.7972,262.0452,261.8685,259.384,262.1943,262.2208,259.1307,262.7505,259.8006,263.2405,260.1852,253.8442,257.0815,254.5916,255.0859,256.0557,253.0415,253.9852,256.9167,256.8356,254.0887,261.9731,259.4323,261.8707,260.0573,262.2344,259.7666,259.8644,262.8209,259.7365,260.9511,255.2346,252.4514,253.5059,255.9994,256.12,253.6199,254.7765,255.2951,252.3442,255.5177,260.0753,261.96,259.4345,260.4696,260.5282,254.1469,254.7748,252.07,255.0044,253.9984,260.1629,253.6578,261.9269,256.0148,262.0452,261.8685,259.384,262.1943,253.8442,257.0815,254.5916,255.0859,261.9731,259.4323,261.8707,260.0573,262.2344,259.7666,255.2346,252.4514,253.5059,255.9994,256.12,253.6199,260.0753,261.96,259.4345,260.4696,254.1469,254.7748,252.07,255.0044,260.1629,253.6578
"Hawaii",2000,262.773,-.2968917,.4818581,.1021214,13.7329,.0966009,.725951,.0143821,.2888967,.0900791,.0352447,.2888967,.0900791,.0352447,1,6.08,.1331892,.0245443,.5249884,.4160812,.4024717,.16575,.0156971,,262.7726,254.1853,264.4064,262.8174,264.7103,259.6149,264.1409,254.8451,251.7749,257.3752,252.6485,253.0115,264.3001,266.0275,261.7895,264.8245,264.6491,259.6356,263.5494,262.2978,266.0371,261.0304,252.6747,257.7655,253.4508,254.1051,255.2395,250.3118,251.3388,256.0834,256.1452,251.4446,265.8836,261.6066,264.3296,264.0959,266.4808,262.2967,262.1638,265.448,260.4835,263.6082,255.8558,251.3105,252.5449,256.6277,256.9247,252.6536,253.9708,254.6395,249.8339,254.8298,263.8534,266.01,261.7926,264.576,263.0154,254.7122,255.5367,251.1232,255.7457,253.345,264.0685,254.3563,264.4064,254.8451,264.3001,266.0275,261.7895,264.8245,252.6747,257.7655,253.4508,254.1051,265.8836,261.6066,264.3296,264.0959,266.4808,262.2967,255.8558,251.3105,252.5449,256.6277,256.9247,252.6536,263.8534,266.01,261.7926,264.576,254.7122,255.5367,251.1232,255.7457,264.0685,254.3563
"Hawaii",2003,265.729,-.2969509,.504475,.132615,13.71988,.028586,.6862139,.0044241,.3214632,.1106174,.00098,.3214632,.1106174,.00098,1,5.06,.1470931,.0205042,.5609691,.3487371,.4110133,.2246201,.0156295,,265.7286,256.2027,267.1553,265.5313,266.5493,262.339,267.799,257.2497,253.9596,258.2744,254.4429,255.5719,266.8976,267.7623,264.3488,267.9392,266.3329,262.1149,266.7103,264.0214,268.5809,264.4682,255.197,259.0515,255.6295,256.8863,256.323,252.275,253.8548,256.8724,257.5737,253.7928,267.5192,264.0061,267.0931,265.7364,268.6045,265.2486,263.7271,267.6169,263.4318,266.0455,257.278,253.608,255.2707,257.7953,258.5929,255.2287,254.944,256.0748,252.1429,256.1564,265.3877,267.8692,264.3919,266.6228,265.0774,256.0158,257.1958,253.6455,257.3091,254.6792,265.8467,255.9105,267.1553,257.2497,266.8976,267.7623,264.3488,267.9392,255.197,259.0515,255.6295,256.8863,267.5192,264.0061,267.0931,265.7364,268.6045,265.2486,257.278,253.608,255.2707,257.7953,258.5929,255.2287,265.3877,267.8692,264.3919,266.6228,256.0158,257.1958,253.6455,257.3091,265.8467,255.9105
"Hawaii",2005,265.629,-.3402976,.4601732,.118057,13.74378,.0256442,.6831906,.0036919,.3044653,.1088546,.0002433,.3044653,.1088546,.0002433,1,5.49,.1478994,.0225215,.5842283,.346494,.4096405,.1999378,.0439278,,265.6293,255.7361,265.7307,265.89,266.1274,262.2949,267.8986,256.0664,254.0211,257.4954,254.0088,255.5549,265.9082,266.1502,263.0193,266.9648,266.3311,262.531,267.4251,263.6558,268.2191,264.5706,254.5325,257.6693,254.5302,256.1824,255.9964,252.3591,254.3987,256.1326,257.1137,253.7813,266.2912,263.1234,266.6541,264.1997,267.3009,264.3284,263.7878,267.8008,264.1434,265.7099,256.3353,253.0228,255.112,256.4826,257.5616,254.5843,254.6537,256.0963,252.6818,255.7222,264.2479,267.0279,264.0087,265.3722,265.2879,255.1436,256.6278,253.5406,256.3351,254.7233,265.0643,255.3999,265.9482,256.2098,266.106,266.3466,263.2249,267.1728,254.6631,257.7902,254.6595,256.3221,266.4711,263.3085,266.8484,264.3884,267.4877,264.5232,256.4462,253.1393,255.2403,256.5941,257.6792,254.7098,264.4195,267.2039,264.1897,265.5502,255.245,256.7367,253.6551,256.4431,265.2311,255.4994
"Hawaii",2007,268.772,-.3285831,.4838499,.1201414,13.7483,.0222609,.7020012,.0029735,.2862986,.1333988,.0024383,.2862986,.1333988,.0024383,1,5.14,.1423825,.0199002,.5778643,.3286092,.4448142,.2075901,.0181342,,268.772,258.0168,268.2053,268.9364,269.8758,265.5178,270.1206,258.1167,256.3359,260.4107,256.3853,257.0585,268.3792,269.2247,265.5882,268.7001,269.9632,265.6578,269.6439,267.4333,271.2,266.914,256.6386,260.3527,256.6884,257.5248,258.9146,254.7672,255.9884,259.0878,259.3974,255.417,269.3433,265.6911,268.4207,267.3173,269.7688,266.1893,267.4487,270.7452,266.4821,268.742,259.0437,255.2353,256.5496,259.2184,259.668,256.0622,257.6115,258.4214,254.3994,258.0656,267.3447,269.4987,265.9014,267.9008,268.2836,257.9046,258.7878,255.1114,258.5089,257.1073,267.5968,257.6275,268.387,258.2361,268.5446,269.3902,265.7612,268.8742,256.7479,260.4545,256.7971,257.6414,269.4952,265.8473,268.5838,267.4771,269.9265,266.3535,259.1377,255.334,256.6573,259.3132,259.7674,256.168,267.4904,269.6477,266.0545,268.052,257.9915,258.8805,255.2086,258.6012,267.739,257.713
"Hawaii",2009,273.759,-.2255183,.4924315,.1128775,13.7526,.0297838,.6789051,.0055467,.2876911,.1192645,.0040722,.2876911,.1192645,.0040722,1,4.74,.141703,.0256723,.5889721,.3276502,.4019969,.2268711,.0434817,,273.7586,263.4191,272.3351,273.8471,274.1231,270.4256,276.1974,262.9783,261.8481,265.0386,261.6435,263.4754,272.5268,272.7495,269.6832,273.7645,274.1821,270.4888,275.5397,271.6591,276.3593,272.8648,261.6335,264.5503,261.4619,263.2919,263.6651,260.1362,262.3807,263.6469,264.8685,261.6581,272.9029,269.8032,273.4037,270.8416,274.0767,271.1949,271.6451,275.7908,272.2553,273.855,263.3751,260.1418,262.3342,263.3793,264.62,261.7213,262.2931,263.9084,260.6198,263.4525,270.9045,273.7622,270.8252,272.1975,273.2827,262.1993,263.7813,260.789,263.4156,262.5108,271.8484,262.5757,272.5738,263.1362,272.7439,272.9641,269.9081,273.9926,261.7771,264.6826,261.6036,263.4455,273.0995,270.0058,273.6167,271.0474,274.2806,271.4079,263.4963,260.2695,262.4751,263.5009,264.7485,261.8588,271.0915,273.9542,271.0229,272.3914,262.3098,263.9002,260.9142,263.5334,272.0301,262.6839
"Hawaii",2011,277.836,-.1401846,.4812083,.1038235,13.74155,.0430569,.7186392,.0053481,.354857,.104639,.0068682,.354857,.104639,.0068682,1,4.61,.1332887,.0258604,.5336357,.3577445,.4138323,.2224357,.0059875,,277.8362,266.7602,276.741,278.9332,277.7799,274.53,278.9687,266.5541,265.9352,268.0528,265.0416,265.7871,277.6113,276.7592,274.1066,277.1619,278.749,275.6058,279.3938,275.3562,278.9149,275.6842,265.8505,267.796,265.0775,265.9536,267.3137,264.2661,265.5339,266.7193,267.0501,264.0507,277.5148,274.9193,277.5956,274.8797,277.2395,274.612,276.2632,279.2802,276.1463,276.4579,267.1668,264.3932,265.7243,266.6677,267.1247,264.4356,265.9958,266.792,263.8367,265.7006,275.5604,277.603,275.0389,275.3844,276.8202,266.0347,266.8956,264.2244,265.9654,265.4557,275.7208,265.7354,276.9994,266.725,277.8463,276.9916,274.3502,277.4096,266.0059,267.9393,265.231,266.1203,277.7278,275.1388,277.827,275.1027,277.4611,274.8434,267.2981,264.5315,265.8773,266.7994,267.2644,264.5851,275.763,277.8117,275.2539,275.5953,266.1544,267.0249,264.3605,266.0936,275.9184,265.8531
