FIPS,year,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m65_r
"Alabama",1990,252.274,0.000,0.00000,352.86246,.1955238,-.277343,.4981613,.0011656,.0423772,14.1754,.6438388,.2892943,.0457521,.0105778,.010537,0,,,,.0582736,.8963364,.04539,252.2738,254.4403,,251.811,252.3508,253.9975,250.9133,,254.9393,254.4497,255.9445,254.4602,,,,,251.9392,253.5462,251.1839,253.6121,250.9755,252.5506,,,,,254.8649,256.4042,255.002,255.5611,254.4635,255.8977,,,,,,,253.2338,251.2037,252.7981,252.1984,,,,,,,255.9645,254.9121,256.4008,255.5294,,,,,252.4284,,,,,255.9659,,,,
"Alabama",1992,252.188,0.000,0.00000,441.63937,.1643573,-.3842724,.480211,.0013351,.0489684,14.17218,.6138272,.3179874,.0443174,.0055368,.0183312,0,,,,.0741676,.8739085,.0519239,252.1875,255.497,,251.4667,252.2476,253.8244,250.8308,,255.7001,255.4467,256.9057,255.4569,,,,,251.6096,253.1133,250.8503,253.4459,250.886,252.3839,,,,,255.6178,257.0766,255.7218,256.4904,255.4123,256.8008,,,,,,,252.837,250.9002,252.3838,252.0462,,,,,,,256.6517,255.6334,257.0341,256.4111,,,,,252.062,,,,,256.6222,,,,
"Alabama",1996,258.898,0.001,0.00091,11.05329,1.37e-08,-.3441808,.5090332,0,.0618856,14.12699,.6112584,.3216206,.0416763,.008377,.0163532,.0007144,.293341,.0678867,.0323966,.0687244,.8884886,.0427871,258.8976,261.86,260.4282,258.1782,259.3558,260.3016,257.5631,262.5806,262.2661,262.1937,263.0104,261.9128,259.789,260.6896,261.4782,259.9112,258.6983,259.5901,257.5755,260.3637,258.0171,258.8717,262.8707,262.7696,263.4994,262.6483,262.5185,263.386,262.3268,263.0278,262.2509,263.0044,260.126,260.8561,259.7769,261.4279,260.1065,260.8303,259.7293,258.0075,258.8676,258.9733,263.0052,263.7787,262.9553,263.4318,262.8414,263.5168,263.3437,262.5808,263.3891,263.044,260.8874,259.987,260.6986,260.7659,258.965,263.6695,263.0898,263.8119,263.4689,263.365,260.6561,263.7179,,
"Alabama",2000,262.158,0.001,0.00091,11.61872,-7.33e-11,-.314436,.494566,.0036476,.0927375,14.14765,.6291094,.3089616,.0384317,.00693,.0165673,0,.3139559,.0720889,.0692957,.0745297,.8816192,.0438511,262.1582,263.8388,264.6253,260.8328,263.7337,264.1339,260.4502,265.5315,263.9451,265.2608,265.5258,263.7977,263.4891,265.8942,266.1569,263.8492,262.4844,262.8185,260.0476,265.1063,262.024,262.3362,265.5148,266.6892,266.8984,265.489,265.2921,265.596,263.9278,266.4382,265.2271,265.4229,264.8666,265.0414,263.3516,266.9353,265.0455,265.2344,263.8847,261.6106,261.9139,263.354,266.6359,266.8691,265.5083,267.6381,266.6572,266.8018,266.4594,265.2799,265.5183,266.3625,265.9349,264.5872,264.7397,266.0016,262.942,267.587,266.6344,266.8072,267.5694,266.4052,265.5545,267.5473,,
"Alabama",2003,261.939,0.001,0.00064,11.18031,2.43e-08,-.4052927,.4870734,.0101998,.1108578,14.17251,.6188258,.3575551,.0119958,.0075978,.00347,.0005554,.3871396,.0812021,0,.3500671,.6437684,.0061645,261.939,264.36,264.8464,260.3228,261.9197,264.1517,260.3297,266.1699,264.2433,264.262,266.2809,264.3466,263.4628,264.5917,266.5194,264.1277,260.4972,262.5461,259.6726,263.5446,260.315,262.4674,265.9305,265.832,267.6981,266.1558,264.1687,266.1273,264.2787,265.6866,264.26,266.2073,263.3976,265.1556,263.4011,265.795,263.7997,265.6628,262.1554,259.7548,261.7899,261.9167,265.6439,267.4464,265.9738,266.9605,265.8295,267.6317,265.5819,264.2071,266.1037,265.6443,264.6322,263.1971,264.9391,264.9283,261.3582,266.7748,265.6894,267.436,266.9231,265.5797,264.3382,266.7837,266.7098,266.7098
"Alabama",2005,262.211,0.001,0.00064,12.01921,-8.16e-09,-.4381257,.5067368,.0108416,.1221823,14.18907,.5914631,.3668367,.023011,.0097816,.0075907,.0013168,.4055675,.0922669,.0137261,.3925116,.5996572,.0078312,262.2111,264.9724,265.2675,260.5462,262.8684,264.3881,260.5307,266.7952,264.8389,265.5127,266.8499,264.9272,263.8424,265.6408,266.9293,264.5167,261.3679,262.7334,259.8755,264.4339,261.1767,262.6287,266.5529,267.0832,268.3058,266.7631,265.3797,266.6806,264.8649,266.874,265.4661,266.7456,264.3907,265.5228,263.7886,266.8108,264.8017,266.0343,262.9641,260.5888,261.9536,262.7141,266.8713,268.0513,266.5966,268.1729,267.05,268.2212,266.7303,265.3938,266.6483,266.7883,265.589,264.1782,265.309,265.892,262.1278,267.9633,266.9024,268.041,268.1051,266.705,265.2801,267.9581,268.6773,267.9382
"Alabama",2007,266.000,0.001,0.00062,11.67977,1.71e-07,-.4084958,.4914083,.0185941,.0917142,14.18917,.6011565,.354673,.0248175,.0089321,.0082844,.0021365,.394643,.0936857,.0014912,.405515,.589949,.004536,266.0001,267.8808,268.0393,264.4351,266.0064,268.2026,263.9597,269.3125,267.9785,267.8054,269.7687,267.7487,266.7719,267.8862,269.7495,267.1795,264.6276,266.6483,263.5603,267.6225,263.9632,266.0633,269.3007,269.0582,270.8552,269.233,267.8897,269.8263,267.9509,269.2045,267.6788,269.5754,266.7899,268.5054,266.6911,269.112,266.9286,268.729,266.2773,263.622,265.6414,265.5384,269.057,270.8291,269.323,270.1938,268.9784,270.7194,269.2766,267.8489,269.7376,269.0369,268.0504,266.5245,268.2441,268.0643,265.1991,270.1954,269.0615,270.793,270.0766,269.1942,267.6749,270.1606,271.0009,270.0992
"Alabama",2009,268.524,0.001,0.00058,11.88040,5.02e-09,-.3746398,.4900171,.0111586,.0898398,14.16443,.6006877,.3471677,.0262204,.0116303,.0131858,.001108,.4134801,.0833278,0,.4076093,.5891424,.0032483,268.5241,270.0674,270.2722,266.8855,267.9992,270.2884,266.2072,271.416,270.209,269.4721,271.5118,269.8535,268.9763,269.6599,271.6376,269.278,266.5832,268.6568,265.8345,269.3198,265.7026,267.8425,271.4474,270.6813,272.5793,271.2676,269.6141,271.6217,270.1089,270.5689,269.2851,271.2393,268.5534,270.3544,268.8177,270.6583,268.5769,270.4594,267.9281,265.4069,267.453,266.9537,270.7324,272.5995,271.4082,271.5601,270.5505,272.3756,270.7008,269.5184,271.4625,270.3406,269.5749,268.2109,270.0015,269.4641,266.6594,271.6135,270.6909,272.5032,271.391,270.5633,269.1091,271.532,273.1178,271.5129
"Alabama",2011,269.097,0.001,0.00062,11.65483,8.92e-09,-.3906835,.4940161,.0159187,.0945352,14.14984,.5923467,.3306609,.0480343,.0132475,.0120998,.0036109,.4534285,.0764182,0,.4524856,.5446715,.0028429,269.0965,270.158,270.4442,267.5769,268.6816,270.8438,266.8924,271.3597,270.3871,269.6733,271.5848,270.0071,269.2662,269.9649,271.812,269.5298,267.3647,269.3316,266.5883,269.9843,266.488,268.5144,271.4799,270.7518,272.5208,271.2636,269.8836,271.7809,270.3294,270.7516,269.5391,271.3774,268.9567,270.6493,269.1478,270.9596,268.9575,270.7213,268.6923,266.2464,268.193,267.724,270.8727,272.6292,271.4751,271.6237,270.6652,272.3721,270.9516,269.824,271.6665,270.5782,269.9767,268.6535,270.342,269.8467,267.4839,271.747,270.8605,272.57,271.5011,270.8523,269.5544,271.6971,274.1162,271.7014
"Alabama",2013,269.194,0.001,0.00061,26.96707,8.16e-09,-.4143072,.4897704,.0130314,.0887198,14.12513,.6000571,.3285019,.041733,.0116372,.010797,.0072739,.4972179,.0655132,.0003475,.500743,.4982714,.0009856,269.1943,269.8057,271.0911,267.7704,268.0951,270.696,266.9541,271.5071,270.2301,268.677,270.9879,269.6689,269.932,269.9527,272.243,270.1145,266.8982,269.2781,266.7233,269.2512,265.8904,268.3207,271.7627,270.2294,272.4229,271.3958,269.0758,271.3809,270.15,269.606,268.5772,270.799,268.9818,271.0934,269.7578,270.8199,268.9019,271.0807,268.076,265.7407,268.0751,266.9697,270.486,272.6679,271.7184,270.9501,270.1497,272.2636,269.9947,269.0176,271.2488,269.4688,269.869,268.6398,270.726,269.6541,266.8212,271.2089,270.4587,272.5741,270.8364,269.8987,269.4018,271.146,274.2602,271.1475
"Alabama",2015,266.555,0.001,0.00074,26.45779,-1.27e-08,-.4170038,.4956152,.013597,.0934025,14.11582,.606155,.3147863,.0512434,.0113149,.0028296,.0136709,.4850049,.067792,.0004796,.5230466,.4760175,.000936,266.5553,266.4151,267.2076,264.7513,265.3786,268.0151,263.4106,267.5316,266.6085,265.2323,267.5561,265.7059,265.8882,266.0768,268.3573,265.6452,263.8509,266.2153,263.0044,266.5078,262.3925,264.7339,267.6229,266.2643,268.4437,266.9258,265.4409,267.7229,266.0173,266.1335,264.6772,266.8065,264.9663,267.0441,265.2059,266.9422,264.5343,266.6073,264.9975,262.0909,264.3151,263.4368,266.3835,268.5257,267.1266,266.9819,265.7918,267.7961,266.3333,264.9747,267.0903,265.5439,265.8483,264.1992,266.1697,265.2793,263.1364,267.103,265.996,267.9859,266.4757,265.8319,264.9531,266.6804,271.2922,266.6893
"Alabama",2017,268.312,,,,,,,,,,,,,,,,,,,,,,268.312,268.1718,268.9643,266.508,267.1353,269.7718,265.1673,269.2883,268.3652,266.989,269.3128,267.4626,267.6449,267.8334,270.114,267.4019,265.6075,267.972,264.7611,268.2644,264.1491,266.4906,269.3795,268.0209,270.2004,268.6825,267.1976,269.4796,267.774,267.8901,266.4339,268.5632,266.723,268.8008,266.9626,268.6989,266.291,268.364,266.7542,263.8476,266.0718,265.1935,268.1401,270.2824,268.8832,268.7386,267.5485,269.5528,268.09,266.7314,268.847,267.3005,267.605,265.9558,267.9264,267.0359,264.8931,268.8597,267.7527,269.7426,268.2324,267.5886,266.7098,268.4371,,
"Alaska",1996,277.643,0.000,0.00026,12.64168,-1.76e-09,.200758,.4844289,.0470476,.0603193,13.97702,.6845126,.0410956,.0602117,.0519633,.1618564,.0003604,.1138994,.0410993,.4878886,,,,277.6431,274.446,278.336,278.6523,278.0408,277.1908,277.6431,275.518,275.4852,274.5988,273.9299,274.446,279.0385,279.0301,278.2714,278.336,278.909,278.2005,278.6523,277.6893,278.0408,277.1908,276.5214,275.8849,275.3038,275.518,275.4581,274.9613,275.4852,274.2099,274.5988,273.9299,279.6185,278.9862,279.0385,278.9561,279.0301,278.2714,278.5563,278.909,278.2005,277.6893,276.7094,276.3012,276.5214,275.7134,275.8849,275.3038,275.0675,275.4581,274.9613,274.2099,279.5547,279.6185,278.9862,278.9561,278.5563,276.5388,276.7094,276.3012,275.7134,275.0675,279.5547,276.5388,,
"Alaska",2003,279.025,0.000,0.00011,11.48931,-1.55e-09,.0831897,.489484,.1112527,.140663,14.05663,.5753614,.0498517,.0309941,.0679562,.2521923,.0215599,.1900547,.0475806,.0641331,,,,279.0251,276.8056,276.0253,281.1217,280.1565,279.8035,279.0251,275.2068,278.4978,277.4814,277.4885,276.8056,277.7515,277.2972,276.7694,276.0253,281.9444,281.9144,281.1217,280.6722,280.1565,279.8035,276.816,276.0728,275.9276,275.2068,278.8634,279.1371,278.4978,277.9531,277.4814,277.4885,278.7565,278.5514,277.7515,277.7766,277.2972,276.7694,282.4945,281.9444,281.9144,280.6722,277.3857,277.5174,276.816,276.5626,276.0728,275.9276,279.3232,278.8634,279.1371,277.9531,279.2939,278.7565,278.5514,277.7766,282.4945,277.8788,277.3857,277.5174,276.5626,279.3232,279.2939,277.8788,,
"Alaska",2005,278.959,0.000,0.00011,11.82038,-1.19e-09,.0411843,.4649942,.153893,.1237348,14.06785,.5667674,.0464078,.0361036,.0670369,.2647759,.0189085,.292766,.0461878,.0171023,,,,278.9587,276.6275,277.7847,282.5499,279.676,279.6354,278.9587,276.2707,279.5834,276.8746,277.1895,276.6275,280.3979,278.5219,278.3645,277.7847,282.8017,283.2459,282.5499,280.1374,279.676,279.6354,278.8901,276.5541,276.7821,276.2707,279.3262,280.0819,279.5834,277.2779,276.8746,277.1895,280.769,281.0467,280.3979,278.9058,278.5219,278.3645,283.3102,282.8017,283.2459,280.1374,278.7295,279.3761,278.8901,276.9153,276.5541,276.7821,279.7121,279.3262,280.0819,277.2779,281.2245,280.769,281.0467,278.9058,283.3102,279.095,278.7295,279.3761,276.9153,279.7121,281.2245,279.095,,
"Alaska",2007,282.557,0.000,0.00011,11.81288,-2.28e-09,.0688361,.4848515,.1666747,.0884871,14.05021,.5595804,.0409854,.0445141,.0751268,.2504554,.029338,.3144703,.0519623,.00219,,,,282.5572,279.5149,281.4119,286.433,282.4388,283.0397,282.5572,279.3858,282.799,279.0104,279.9115,279.5149,284.2236,281.3784,281.8289,281.4119,285.8587,286.9345,286.433,282.7988,282.4388,283.0397,282.2773,278.9207,279.7346,279.3858,281.7656,283.1297,282.799,279.3282,279.0104,279.9115,283.8224,284.7089,284.2236,281.6772,281.3784,281.8289,286.2658,285.8587,286.9345,282.7988,281.3484,282.6001,282.2773,279.1943,278.9207,279.7346,282.065,281.7656,283.1297,279.3282,284.1933,283.8224,284.7089,281.6772,286.2658,281.6266,281.3484,282.6001,279.1943,282.065,284.1933,281.6266,,
"Alaska",2009,283.048,0.000,0.00011,11.69010,1.61e-10,.0391111,.4866564,.1029668,.099576,14.05176,.528332,.0361745,.0562652,.0884473,.2246348,.0661461,.3021885,.0598263,.0147391,,,,283.0477,279.7554,281.1384,284.7823,282.8986,283.4174,283.0477,279.2101,281.3449,279.2894,280.103,279.7554,282.5172,281.1428,281.4995,281.1384,284.4341,285.1617,284.7823,283.1773,282.8986,283.4174,280.6482,278.8422,279.5541,279.2101,280.6318,281.6575,281.3449,279.5691,279.2894,280.103,282.3406,282.9163,282.5172,281.4001,281.1428,281.4995,284.7375,284.4341,285.1617,283.1773,280.0544,280.9778,280.6482,279.1083,278.8422,279.5541,280.9015,280.6318,281.6575,279.5691,282.6388,282.3406,282.9163,281.4001,284.7375,280.3231,280.0544,280.9778,279.1083,280.9015,282.6388,280.3231,,
"Alaska",2011,283.273,0.000,0.00011,12.40244,-8.90e-10,.01564,.4875251,.1035655,.1025243,14.05637,.5186679,.0394596,.0575476,.0979236,.2184425,.0679587,.3584909,.0558815,.0056929,,,,283.2728,279.4621,281.4144,284.9735,283.1663,283.8633,283.2728,279.1009,281.1431,279.0675,280.0239,279.4621,282.7648,281.4498,281.9492,281.4144,284.6698,285.5752,284.9735,283.6048,283.1663,283.8633,280.6054,278.7751,279.6161,279.1009,280.4833,281.6639,281.1431,279.502,279.0675,280.0239,282.622,283.3419,282.7648,281.8298,281.4498,281.9492,285.1374,284.6698,285.5752,283.6048,280.0412,281.1041,280.6054,279.1644,278.7751,279.6161,280.906,280.4833,281.6639,279.502,283.0482,282.622,283.3419,281.8298,285.1374,280.4334,280.0412,281.1041,279.1644,280.906,283.0482,280.4334,,
"Alaska",2013,281.560,0.000,0.00010,27.69111,-8.72e-11,-.0590533,.4887709,.1085415,.1356919,14.02901,.476146,.0360256,.0725463,.0968041,.2443245,.0741537,.4379041,.0142455,.0028517,,,,281.5596,278.4831,280.7625,283.645,282.2738,281.8716,281.5596,278.5689,280.3488,278.8193,278.7717,278.4831,282.2853,281.4742,281.0358,280.7625,284.0735,283.9676,283.645,282.4678,282.2738,281.8716,280.1967,278.8864,278.8131,278.5689,280.3595,280.5987,280.3488,279.0162,278.8193,278.7717,282.7746,282.5968,282.2853,281.6405,281.4742,281.0358,284.2924,284.0735,283.9676,282.4678,280.2334,280.4258,280.1967,279.0513,278.8864,278.8131,280.5459,280.3595,280.5987,279.0162,282.9796,282.7746,282.5968,281.6405,284.2924,280.4008,280.2334,280.4258,279.0513,280.5459,282.9796,280.4008,,
"Alaska",2015,280.493,0.000,0.00013,27.18671,1.02e-09,-.0222639,.4754268,.1111414,.1283707,14.03931,.4599121,.0311384,.0637764,.1042555,.2520463,.0888713,.4609618,.0075979,.0075058,,,,280.4935,276.8654,279.4253,282.2735,280.6667,281.0063,280.4935,276.94,278.5973,276.6777,277.3528,276.8654,280.7563,279.6613,279.8661,279.4253,282.2255,282.7972,282.2735,281.0346,280.6667,281.0063,278.4493,276.7591,277.3548,276.94,278.1275,279.0443,278.5973,277.0471,276.6777,277.3528,280.8102,281.2363,280.7563,279.9662,279.6613,279.8661,282.621,282.2255,282.7972,281.0346,278.0243,278.8484,278.4493,277.0691,276.7591,277.3548,278.4855,278.1275,279.0443,277.0471,281.157,280.8102,281.2363,279.9662,282.621,278.3371,278.0243,278.8484,277.0691,278.4855,281.157,278.3371,303.1049,298.5021
"Alaska",2017,277.016,,,,,,,,,,,,,,,,,,,,,,277.0156,273.3875,275.9474,278.7956,277.1888,277.5284,277.0156,273.4621,275.1194,273.1998,273.8748,273.3875,277.2784,276.1834,276.3882,275.9474,278.7476,279.3193,278.7956,277.5567,277.1888,277.5284,274.9714,273.2812,273.8769,273.4621,274.6496,275.5663,275.1194,273.5692,273.1998,273.8748,277.3323,277.7584,277.2784,276.4883,276.1834,276.3882,279.1431,278.7476,279.3193,277.5567,274.5464,275.3705,274.9714,273.5912,273.2812,273.8769,275.0076,274.6496,275.5663,273.5692,277.6791,277.3323,277.7584,276.4883,279.1431,274.8592,274.5464,275.3705,273.5912,275.0076,277.6791,274.8592,,
"Arizona",1990,259.442,0.000,0.00000,355.84241,-.1011668,-.0521928,.4980075,.041443,.0344638,14.05816,.5915116,.0326197,.2892428,.0200377,.0658215,.0007667,,,,.0540421,.8931873,.0527706,259.4417,260.7933,,260.4589,259.2133,259.7144,260.3161,,260.5395,260.4106,261.1136,260.6985,,,,,260.121,260.7376,260.8124,259.4246,260.0844,260.6831,,,,,260.2147,260.8578,260.4915,260.6661,260.3157,261.0314,,,,,,,260.3483,260.5183,261.17,260.3714,,,,,,,260.4691,260.1589,260.8216,260.5813,,,,,260.806,,,,,260.4232,,,,
"Arizona",1992,265.366,0.000,0.00000,398.58017,-.3843311,-.0055495,.4916837,.0443925,.0261885,14.06689,.6030676,.0394678,.2761054,.0175539,.062854,.0009512,,,,.0592388,.8978162,.042945,265.3663,266.5266,,266.2275,264.5469,265.6999,266.2742,,266.1675,265.5805,266.907,266.4076,,,,,265.348,266.567,266.6004,264.832,265.4673,266.7161,,,,,265.3195,266.5465,266.0901,265.9079,265.4744,266.808,,,,,,,265.6501,265.7816,267.0337,265.8405,,,,,,,265.6457,265.2473,266.4885,265.8171,,,,,266.1555,,,,,265.5885,,,,
"Arizona",1996,267.875,0.001,0.00103,10.50536,6.33e-09,-.0832097,.5215385,.0511924,.042984,14.0389,.5847343,.030598,.30078,.0226361,.0597001,.0015514,.2195201,.050794,.1729232,.0585518,.8871064,.0543418,267.8748,268.9955,268.4256,269.0363,267.6033,268.1885,268.8008,268.7452,268.8791,268.5776,269.3505,268.9204,269.2053,268.2268,268.7353,268.7329,268.6404,269.3569,269.3901,267.8468,268.5389,269.2139,268.6965,268.4572,269.1367,268.6729,268.4975,269.2289,268.8246,268.8604,268.5128,269.2889,268.9105,269.5394,269.2107,268.4557,268.5843,269.1369,268.9022,269.0535,269.7922,268.862,268.4264,269.0847,268.6385,268.7546,268.3956,269.0768,268.7783,268.4491,269.1875,268.8061,269.1667,268.9922,269.6172,268.8839,269.3774,268.7245,268.3763,269.0385,268.7027,268.7402,269.3011,268.6836,,
"Arizona",2000,270.715,0.001,0.00136,11.03376,-1.08e-10,-.0700659,.495144,.0673275,.0428839,14.00776,.5409382,.0424823,.3469997,.0367631,.0320337,.000783,.2500112,.0586013,.1076059,.0884895,.8491728,.0623377,270.7154,272.1555,271.4175,271.7297,270.3662,270.9597,271.9891,271.8775,271.7693,271.7278,272.4922,272.2492,272.0751,271.0995,271.6339,271.9643,271.2777,271.9799,272.3759,270.5626,271.6007,272.3304,271.5763,271.5481,272.2238,271.9746,271.4233,272.106,271.8943,271.9976,271.787,272.5888,271.6809,272.3109,272.2739,271.2666,271.6583,272.2764,271.4897,271.9481,272.7091,271.8766,271.308,271.9218,271.6945,271.8142,271.6117,272.3234,271.6927,271.5109,272.2338,272.0615,271.8699,271.9293,272.5877,271.8977,272.2246,271.5745,271.3913,272.0422,271.882,271.7847,272.1755,271.6617,,
"Arizona",2003,271.177,0.001,0.00080,10.72123,7.63e-08,-.1411731,.4885226,.1424439,.0898563,13.99613,.5019346,.0412062,.3675618,.0193838,.069558,0,.3504504,.0585618,.0826152,.3928326,.6023305,.0048369,271.1773,274.108,273.4919,274.4201,270.3473,271.2069,272.5743,274.4,275.1217,273.0837,274.2183,274.07,275.5729,272.6234,273.4838,273.9554,273.2465,274.4626,274.8289,270.4098,271.7407,272.7181,275.2872,273.4363,274.511,274.3549,273.9691,275.2119,275.0882,273.2153,273.0464,274.1905,274.4591,275.6064,275.6136,272.6526,273.1374,274.0528,273.3417,273.7021,274.9491,271.8921,274.2091,275.3902,275.2587,273.5572,273.392,274.4745,274.0945,273.9289,275.1874,273.1859,274.533,274.5629,275.7158,273.2423,273.8553,274.3316,274.1738,275.3686,273.5194,274.0616,274.6845,274.3017,274.2087,274.2087
"Arizona",2005,274.305,0.001,0.00084,11.76732,6.91e-08,-.0920004,.4833058,.1270898,.0741389,14.01073,.4962828,.0516131,.3770888,.0203896,.054501,.0001248,.3270276,.0728822,.1508157,.3999169,.595404,.004679,274.3051,277.1478,276.1581,276.9114,273.1076,274.2747,275.6602,277.1777,277.7472,275.7996,277.1954,277.0686,277.8457,275.0616,276.1809,276.5738,275.4654,276.8911,277.3333,273.1441,274.4821,275.7491,277.7544,276.0055,277.3125,277.0909,276.3531,277.7833,277.6678,275.9007,275.7415,277.1338,276.5627,277.903,277.8351,275.122,275.548,276.7093,275.5281,275.9625,277.4048,274.6104,276.5264,277.8834,277.6724,276.1524,275.9392,277.2404,276.4502,276.2888,277.7206,275.8549,276.6614,276.6453,277.9744,275.6892,276.0921,276.6744,276.4599,277.8148,276.0963,276.3976,276.8003,276.6173,277.2793,276.5402
"Arizona",2007,275.548,0.001,0.00086,11.72589,-9.28e-08,-.1332223,.5104051,.0921517,.0813019,14.01354,.4658481,.0468478,.3924685,.0270484,.0669792,.0008079,.3627507,.0762928,.0276003,.4290284,.5663086,.004663,275.5484,278.3898,276.5978,276.6861,275.1527,275.5771,277.1088,277.9135,277.7854,277.8006,278.4972,278.4475,277.3103,276.1767,276.602,277.2066,276.1753,276.7195,277.4331,275.1932,276.697,277.257,277.4229,277.4224,278.0487,277.9556,277.321,277.9012,277.864,277.9088,277.8466,278.5677,276.8092,277.3289,277.4542,276.1967,276.8343,277.3333,276.2278,276.9921,277.5764,276.8296,277.0298,277.5606,277.4741,277.5413,277.4543,278.1037,277.431,277.3864,277.9926,277.9651,276.845,277.0552,277.582,276.9418,277.1251,277.1484,277.0714,277.6251,277.5834,277.5068,277.1668,277.2004,278.0392,277.1374
"Arizona",2009,277.332,0.001,0.00076,11.45457,4.38e-08,-.1237104,.4975471,.0586001,.0995461,14.02684,.4432779,.0537029,.4166762,.029349,.056994,0,.3870244,.0847272,.0186106,.4431166,.5541041,.0027792,277.3323,280.6596,278.5045,277.4367,277.1821,277.3936,279.0445,280.1519,279.2077,280.3151,280.796,280.7748,278.4825,278.2901,278.5263,279.1747,277.2819,277.4989,278.3759,277.2345,278.8755,279.2321,278.917,279.8896,280.3095,280.2326,279.1198,279.3668,279.3378,280.4327,280.4168,280.9232,278.2778,278.5045,278.6592,278.3143,279.0142,279.3267,277.3369,278.3122,278.5676,279.0248,278.8684,279.0829,278.994,280.0154,279.961,280.404,279.2433,279.2405,279.5099,280.5443,278.3029,278.5844,278.8103,279.1312,278.4613,278.9929,278.9423,279.1751,280.0977,279.3745,278.6988,279.0786,280.5897,278.9848
"Arizona",2011,279.034,0.001,0.00087,11.86970,2.93e-08,-.1058676,.4950454,.0188807,.0955201,14.00152,.4453387,.058153,.4087229,.0307087,.0518307,.005246,.4467972,.0635654,.029793,.4391041,.557491,.0034049,279.0335,281.703,280.2867,277.6227,278.6566,278.9451,280.3478,281.4731,279.2425,281.1563,281.6718,281.6029,279.1951,279.879,280.1973,280.6891,277.4336,277.528,278.4525,278.6102,279.9878,280.386,279.3368,281.0022,281.4786,281.3535,279.1292,279.2552,279.2191,281.16,281.0758,281.6032,278.9435,279.0813,279.2247,279.8317,280.3563,280.7253,277.3728,278.386,278.5087,280.0353,279.2362,279.3592,279.2599,281.0258,280.9028,281.3877,279.1445,279.1219,279.2635,281.1018,278.8719,279.1313,279.257,280.3965,278.4323,279.257,279.1808,279.3134,280.9466,279.1601,279.1592,279.2237,281.5443,279.1295
"Arizona",2013,279.722,0.001,0.00091,26.74069,5.38e-08,-.1118389,.4888808,.0131637,.1095463,13.99372,.4125614,.0498509,.4260984,.0346406,.0664034,.0104453,.4920984,.0685578,.0209251,.4951595,.5041181,.0007225,279.7223,282.7505,281.7479,278.3033,279.4272,279.5975,281.1178,282.8801,280.1549,282.2602,282.7005,282.6452,280.5846,281.3496,281.598,282.1776,278.1927,278.1719,279.2079,279.35,280.8244,281.1215,280.5973,282.4102,282.8393,282.7619,280.1184,280.1515,280.1598,282.2472,282.1611,282.6245,280.3516,280.4071,280.6592,281.2588,281.8416,282.1508,278.1001,279.2071,279.2301,280.8425,280.522,280.5748,280.5528,282.3999,282.299,282.7471,280.1177,280.1215,280.1856,282.1695,280.2328,280.5711,280.6282,281.8361,279.224,280.5087,280.4814,280.5588,282.3073,280.1428,280.5522,280.489,283.4996,280.3869
"Arizona",2015,282.919,0.001,0.00108,25.68932,4.84e-08,.0464434,.4880404,.0367581,.1030616,13.99193,.3946302,.0501424,.470791,.0282368,.0448604,.0113391,.5117704,.0558335,.0674409,.4703302,.525288,.0043818,282.9195,286.3425,284.9345,281.9665,282.1157,282.8459,283.8976,286.3549,284.0208,285.3791,286.3449,285.8381,284.1028,284.1118,284.8564,284.9756,281.3181,281.8886,282.3848,282.1012,283.2,283.9723,284.3349,285.4835,286.3945,285.8727,283.4845,284.0641,283.6264,285.428,284.9814,285.8793,283.4154,284.0057,283.769,284.0892,284.3053,285.0337,281.2946,281.9397,282.4732,283.2925,283.8281,284.39,283.9255,285.5484,285.0992,285.944,283.5438,283.1828,283.7078,285.054,283.3752,283.3087,283.8241,284.3755,282.0313,283.8905,283.5093,284.0143,285.1834,283.2661,283.3696,283.5928,288.1562,283.5533
"Arizona",2017,282.248,,,,,,,,,,,,,,,,,,,,,,282.2481,285.6711,284.2632,281.2951,281.4443,282.1746,283.2262,285.6836,283.3495,284.7077,285.6736,285.1667,283.4315,283.4405,284.185,284.3042,280.6467,281.2173,281.7135,281.4298,282.5287,283.3009,283.6635,284.8121,285.7231,285.2013,282.8131,283.3927,282.955,284.7567,284.3101,285.208,282.744,283.3344,283.0976,283.4178,283.6339,284.3624,280.6233,281.2684,281.8019,282.6211,283.1567,283.7186,283.2541,284.877,284.4279,285.2726,282.8724,282.5114,283.0365,284.3826,282.7039,282.6373,283.1527,283.7041,281.36,283.2192,282.838,283.3429,284.5121,282.5947,282.6982,282.9215,,
